"","SRR7992453.sorted.bam","SRR7992450.sorted.bam"
"peak_13606",267,189
"peak_13607",643,249
"peak_13608",215,124
"peak_13609",108,48
"peak_13610",309,200
"peak_13611",1547,497
"peak_13612",264,176
"peak_13613",247,172
"peak_13614",107,74
"peak_13615",43,14
"peak_13616",48,16
"peak_13617",54,21
"peak_13618",141,34
"peak_13619",247,153
"peak_13620",1398,414
"peak_13621",3196,1009
"peak_13622",332,179
"peak_13623",218,121
"peak_13624",4250,1526
"peak_13625",129,77
"peak_13626",333,164
"peak_13627",225,144
"peak_13628",382,195
"peak_13629",176,128
"peak_13630",18900,10283
"peak_13631",18903,10291
"peak_13632",91,33
"peak_13633",974,591
"peak_13634",456,199
"peak_13635",57,24
"peak_13636",49,13
"peak_13637",49,7
"peak_13638",229,138
"peak_13639",202,129
"peak_13640",3126,857
"peak_13641",103,72
"peak_13642",814,589
"peak_13643",112,40
"peak_13644",40,13
"peak_13645",344,177
"peak_13646",4339,1303
"peak_13647",185,119
"peak_13648",1443,700
"peak_13649",118,80
"peak_13650",83,57
"peak_13651",1020,322
"peak_13652",1665,1176
"peak_13653",35,4
"peak_13654",66,30
"peak_13655",133,75
"peak_13656",2559,778
"peak_13657",316,226
"peak_13658",88,60
"peak_13659",407,146
"peak_13660",266,185
"peak_13661",93,62
"peak_13662",45,18
"peak_13663",88,29
"peak_13664",59,15
"peak_13665",394,169
"peak_13666",208,74
"peak_13667",279,110
"peak_13668",162,104
"peak_13669",239,168
"peak_13670",476,164
"peak_13671",2992,782
"peak_13672",696,213
"peak_13673",104,30
"peak_13674",236,162
"peak_13675",38,14
"peak_13676",714,461
"peak_13677",93,62
"peak_13678",326,224
"peak_13679",1279,435
"peak_13680",103,60
"peak_13681",80,48
"peak_13682",100,38
"peak_13683",1800,665
"peak_13684",5315,2202
"peak_13685",1863,1045
"peak_13686",408,178
"peak_13687",56,29
"peak_13688",3334,934
"peak_13689",201,136
"peak_13690",192,129
"peak_13691",68,32
"peak_13692",75,30
"peak_13693",209,149
"peak_13694",289,150
"peak_13695",105,75
"peak_13696",320,203
"peak_13697",257,158
"peak_13698",147,111
"peak_13699",279,205
"peak_13700",163,101
"peak_13701",186,129
"peak_13702",1075,631
"peak_13703",191,142
"peak_13704",270,186
"peak_13705",1673,833
"peak_13706",136,93
"peak_13707",756,375
"peak_13708",363,263
"peak_13709",109,77
"peak_13710",319,189
"peak_13711",1327,707
"peak_13712",907,280
"peak_13713",882,398
"peak_13714",198,110
"peak_13715",620,212
"peak_13716",354,182
"peak_13717",42,16
"peak_13718",367,257
"peak_13719",8082,3092
"peak_13720",27783,10959
"peak_13721",5466,3474
"peak_13722",116,42
"peak_13723",322,132
"peak_13724",5128,3197
"peak_13725",2371,1731
"peak_13726",2205,1501
"peak_13727",5935,3614
"peak_13728",487,276
"peak_13729",85,17
"peak_13730",982,470
"peak_13731",89,30
"peak_13732",1168,332
"peak_13733",105,41
"peak_13734",200,108
"peak_13735",149,100
"peak_13736",151,60
"peak_13737",58,16
"peak_13738",1415,416
"peak_13739",253,179
"peak_13740",871,437
"peak_13741",1145,472
"peak_13742",65,36
"peak_13743",120,37
"peak_13744",58,21
"peak_13745",190,48
"peak_13746",2637,1522
"peak_13747",66970,23231
"peak_13748",26336,6783
"peak_13749",169,119
"peak_13750",281,139
"peak_13751",274,200
"peak_13752",1699,399
"peak_13753",59,30
"peak_13754",237,139
"peak_13755",282,146
"peak_13756",237,148
"peak_13757",67,24
"peak_13758",201,137
"peak_13759",2742,1347
"peak_13760",72,40
"peak_13761",536,151
"peak_13762",1467,948
"peak_13763",385,130
"peak_13764",166,84
"peak_13765",135,81
"peak_13766",339,128
"peak_13767",8652,5827
"peak_13768",34,8
"peak_13769",54,10
"peak_13770",34,5
"peak_13771",9023,5509
"peak_13772",95,26
"peak_13773",568,297
"peak_13774",1257,752
"peak_13775",1904,931
"peak_13776",737,475
"peak_13777",1053,723
"peak_13778",373,193
"peak_13779",258,127
"peak_13780",534,331
"peak_13781",1539,776
"peak_13782",188,53
"peak_13783",91,21
"peak_13784",231,153
"peak_13785",195,80
"peak_13786",99,35
"peak_13787",130,31
"peak_13788",37,11
"peak_13789",625,388
"peak_13790",447,215
"peak_13791",58,29
"peak_13792",10395,3705
"peak_13793",46,10
"peak_13794",1370,514
"peak_13795",223,155
"peak_13796",173,121
"peak_13797",81,43
"peak_13798",896,611
"peak_13799",12516,4719
"peak_13800",6452,3767
"peak_13801",2349,1225
"peak_13802",57,11
"peak_13803",333,149
"peak_13804",535,276
"peak_13805",78,33
"peak_13806",80,45
"peak_13807",385,138
"peak_13808",130,49
"peak_13809",53,21
"peak_13810",104,43
"peak_13811",76,32
"peak_13812",638,351
"peak_13813",181,130
"peak_13814",265,109
"peak_13815",105,61
"peak_13816",106,62
"peak_13817",479,157
"peak_13818",171,118
"peak_13819",77,46
"peak_13820",169,108
"peak_13821",91,58
"peak_13822",431,292
"peak_13823",1666,889
"peak_13824",1059,523
"peak_13825",165,91
"peak_13826",601,389
"peak_13827",2463,1001
"peak_13828",270,195
"peak_13829",543,367
"peak_13830",222,125
"peak_13831",42,12
"peak_13832",1076,699
"peak_13833",170,59
"peak_13834",1163,569
"peak_13835",182,72
"peak_13836",1036,292
"peak_13837",129,89
"peak_13838",361,243
"peak_13839",378,214
"peak_13840",53,13
"peak_13841",97,42
"peak_13842",175,95
"peak_13843",518,292
"peak_13844",833,360
"peak_13845",409,273
"peak_13846",665,445
"peak_13847",438,225
"peak_13848",809,367
"peak_13849",56,22
"peak_13850",67,32
"peak_13851",409,231
"peak_13852",324,200
"peak_13853",549,304
"peak_13854",1095,463
"peak_13855",1081,527
"peak_13856",1170,445
"peak_13857",35,5
"peak_13858",1021,500
"peak_13859",115,67
"peak_13860",297,201
"peak_13861",303,215
"peak_13862",188,78
"peak_13863",41,14
"peak_13864",39,14
"peak_13865",1415,530
"peak_13866",508,353
"peak_13867",4005,944
"peak_13868",353,255
"peak_13869",223,152
"peak_13870",279,193
"peak_13871",78,46
"peak_13872",264,144
"peak_13873",439,234
"peak_13874",440,234
"peak_13875",2804,1240
"peak_13876",786,560
"peak_13877",417,272
"peak_13878",113,34
"peak_13879",67,30
"peak_13880",75,25
"peak_13881",204,76
"peak_13882",85,15
"peak_13883",1120,594
"peak_13884",253,129
"peak_13885",645,380
"peak_13886",87,57
"peak_13887",589,322
"peak_13888",99,67
"peak_13889",200,81
"peak_13890",137,39
"peak_13891",661,435
"peak_13892",156,53
"peak_13893",5286,3796
"peak_13894",691,360
"peak_13895",257,182
"peak_13896",64,31
"peak_13897",180,55
"peak_13898",44,14
"peak_13899",66,18
"peak_13900",46,21
"peak_13901",885,275
"peak_13902",67,38
"peak_13903",78,52
"peak_13904",475,118
"peak_13905",233,110
"peak_13906",59,35
"peak_13907",51,18
"peak_13908",37,8
"peak_13909",138,39
"peak_13910",79,25
"peak_13911",40,10
"peak_13912",370,260
"peak_13913",4744,2273
"peak_13914",253,176
"peak_13915",18020,5943
"peak_13916",1261,818
"peak_13917",35907,12077
"peak_13918",40269,13615
"peak_13919",7543,4326
"peak_13920",89,33
"peak_13921",378,74
"peak_13922",587,420
"peak_13923",247,193
"peak_13924",233,126
"peak_13925",374,176
"peak_13926",34,7
"peak_13927",663,374
"peak_13928",606,312
"peak_13929",308,98
"peak_13930",40,13
"peak_13931",106,36
"peak_13932",69,26
"peak_13933",228,67
"peak_13934",84,48
"peak_13935",296,97
"peak_13936",171,68
"peak_13937",262,139
"peak_13938",167,62
"peak_13939",1477,648
"peak_13940",127,72
"peak_13941",137,63
"peak_13942",180,132
"peak_13943",544,276
"peak_13944",148,89
"peak_13945",92,47
"peak_13946",254,85
"peak_13947",324,162
"peak_13948",103,71
"peak_13949",52,22
"peak_13950",75,39
"peak_13951",266,160
"peak_13952",407,187
"peak_13953",429,314
"peak_13954",85,52
"peak_13955",92,65
"peak_13956",100,54
"peak_13957",65,25
"peak_13958",3827,1790
"peak_13959",904,617
"peak_13960",1077,747
"peak_13961",148,37
"peak_13962",237,110
"peak_13963",1482,367
"peak_13964",835,322
"peak_13965",95,63
"peak_13966",81,46
"peak_13967",139,99
"peak_13968",124,90
"peak_13969",688,365
"peak_13970",791,403
"peak_13971",268,188
"peak_13972",116,82
"peak_13973",431,320
"peak_13974",118,85
"peak_13975",1347,775
"peak_13976",795,339
"peak_13977",1409,461
"peak_13978",3465,1128
"peak_13979",153,39
"peak_13980",71,24
"peak_13981",391,206
"peak_13982",103,64
"peak_13983",1749,468
"peak_13984",144,67
"peak_13985",457,147
"peak_13986",309,93
"peak_13987",121,26
"peak_13988",13344,6181
"peak_13989",1863,944
"peak_13990",395,201
"peak_13991",75,32
"peak_13992",186,112
"peak_13993",498,112
"peak_13994",110,66
"peak_13995",3790,2367
"peak_13996",7049,3720
"peak_13997",9647,5203
"peak_13998",36,4
"peak_13999",183,99
"peak_14000",56,18
"peak_14001",1091,773
"peak_14002",323,210
"peak_14003",59,22
"peak_14004",608,357
"peak_14005",10770,1962
"peak_14006",804,551
"peak_14007",724,534
"peak_14008",3489,1286
"peak_14009",113,60
"peak_14010",244,133
"peak_14011",162,114
"peak_14012",984,446
"peak_14013",257,161
"peak_14014",1407,425
"peak_14015",72,34
"peak_14016",316,107
"peak_14017",136,65
"peak_14018",128,43
"peak_14019",502,348
"peak_14020",49,11
"peak_14021",73,14
"peak_14022",1103,431
"peak_14023",657,307
"peak_14024",443,256
"peak_14025",223,105
"peak_14026",92,31
"peak_14027",2647,967
"peak_14028",1680,1087
"peak_14029",143,29
"peak_14030",132,58
"peak_14031",230,151
"peak_14032",776,452
"peak_14033",597,200
"peak_14034",59,19
"peak_14035",124,35
"peak_14036",168,120
"peak_14037",39,7
"peak_14038",150,50
"peak_14039",179,110
"peak_14040",904,580
"peak_14041",782,486
"peak_14042",761,376
"peak_14043",639,255
"peak_14044",102,37
"peak_14045",216,104
"peak_14046",231,99
"peak_14047",108,76
"peak_14048",80,24
"peak_14049",120,34
"peak_14050",37,9
"peak_14051",148,52
"peak_14052",65,25
"peak_14053",123,26
"peak_14054",171,124
"peak_14055",353,182
"peak_14056",3502,1530
"peak_14057",493,321
"peak_14058",1457,555
"peak_14059",207,142
"peak_14060",197,139
"peak_14061",71,26
"peak_14062",698,488
"peak_14063",438,278
"peak_14064",496,363
"peak_14065",362,131
"peak_14066",1272,515
"peak_14067",235,165
"peak_14068",190,76
"peak_14069",81,16
"peak_14070",1567,569
"peak_14071",3056,1112
"peak_14072",367,146
"peak_14073",1563,1090
"peak_14074",33,4
"peak_14075",571,380
"peak_14076",1422,368
"peak_14077",181,119
"peak_14078",68,29
"peak_14079",38,11
"peak_14080",226,148
"peak_14081",132,96
"peak_14082",987,264
"peak_14083",328,136
"peak_14084",119,82
"peak_14085",61,31
"peak_14086",330,199
"peak_14087",276,137
"peak_14088",72,36
"peak_14089",323,196
"peak_14090",321,196
"peak_14091",1526,436
"peak_14092",91,65
"peak_14093",556,134
"peak_14094",229,110
"peak_14095",2840,866
"peak_14096",135,99
"peak_14097",621,190
"peak_14098",114,67
"peak_14099",128,92
"peak_14100",130,100
"peak_14101",1256,691
"peak_14102",244,54
"peak_14103",1057,592
"peak_14104",3834,2589
"peak_14105",1157,777
"peak_14106",1157,777
"peak_14107",2668,613
"peak_14108",141,106
"peak_14109",718,376
"peak_14110",1929,488
"peak_14111",59,29
"peak_14112",41,14
"peak_14113",52,23
"peak_14114",86,44
"peak_14115",172,88
"peak_14116",36,8
"peak_14117",152,39
"peak_14118",36,11
"peak_14119",276,135
"peak_14120",116,57
"peak_14121",620,353
"peak_14122",1082,532
"peak_14123",555,291
"peak_14124",126,56
"peak_14125",174,98
"peak_14126",150,70
"peak_14127",59,25
"peak_14128",126,49
"peak_14129",323,223
"peak_14130",94,35
"peak_14131",432,152
"peak_14132",2912,1179
"peak_14133",3038,1339
"peak_14134",92,14
"peak_14135",33,8
"peak_14136",54,16
"peak_14137",35,5
"peak_14138",59,26
"peak_14139",143,19
"peak_14140",215,122
"peak_14141",103,73
"peak_14142",468,269
"peak_14143",117,73
"peak_14144",650,193
"peak_14145",485,245
"peak_14146",472,210
"peak_14147",335,101
"peak_14148",38,11
"peak_14149",512,269
"peak_14150",77,18
"peak_14151",66,23
"peak_14152",54,16
"peak_14153",4802,1730
"peak_14154",180,133
"peak_14155",55,28
"peak_14156",386,140
"peak_14157",35,12
"peak_14158",1025,670
"peak_14159",225,142
"peak_14160",158,112
"peak_14161",412,215
"peak_14162",924,537
"peak_14163",1674,853
"peak_14164",245,144
"peak_14165",1926,811
"peak_14166",389,181
"peak_14167",87,29
"peak_14168",99,71
"peak_14169",38,8
"peak_14170",301,43
"peak_14171",49,19
"peak_14172",54,23
"peak_14173",57,21
"peak_14174",49,12
"peak_14175",390,197
"peak_14176",150,108
"peak_14177",585,218
"peak_14178",54,27
"peak_14179",327,131
"peak_14180",52,18
"peak_14181",145,105
"peak_14182",181,113
"peak_14183",570,270
"peak_14184",184,129
"peak_14185",149,91
"peak_14186",131,91
"peak_14187",2193,769
"peak_14188",796,410
"peak_14189",1453,562
"peak_14190",127,95
"peak_14191",137,94
"peak_14192",236,102
"peak_14193",92,22
"peak_14194",54,12
"peak_14195",61,11
"peak_14196",33,6
"peak_14197",1048,460
"peak_14198",638,253
"peak_14199",165,101
"peak_14200",109,79
"peak_14201",202,146
"peak_14202",928,623
"peak_14203",1718,1197
"peak_14204",3862,1367
"peak_14205",157,86
"peak_14206",264,68
"peak_14207",378,84
"peak_14208",61,14
"peak_14209",75,34
"peak_14210",231,93
"peak_14211",454,330
"peak_14212",1464,921
"peak_14213",551,403
"peak_14214",9260,4187
"peak_14215",361,235
"peak_14216",494,346
"peak_14217",4035,2312
"peak_14218",334,122
"peak_14219",110,40
"peak_14220",130,97
"peak_14221",66,34
"peak_14222",797,255
"peak_14223",428,200
"peak_14224",1452,913
"peak_14225",146,107
"peak_14226",4564,1900
"peak_14227",661,478
"peak_14228",263,151
"peak_14229",366,268
"peak_14230",246,179
"peak_14231",208,143
"peak_14232",777,451
"peak_14233",435,287
"peak_14234",171,117
"peak_14235",82,28
"peak_14236",341,159
"peak_14237",423,188
"peak_14238",776,183
"peak_14239",79,46
"peak_14240",135,73
"peak_14241",403,271
"peak_14242",1062,626
"peak_14243",771,562
"peak_14244",64,17
"peak_14245",36,5
"peak_14246",149,46
"peak_14247",44,22
"peak_14248",371,88
"peak_14249",53,25
"peak_14250",90,60
"peak_14251",186,61
"peak_14252",11911,5167
"peak_14253",268,116
"peak_14254",79,13
"peak_14255",583,205
"peak_14256",126,86
"peak_14257",221,172
"peak_14258",765,439
"peak_14259",1374,406
"peak_14260",88,55
"peak_14261",299,146
"peak_14262",688,162
"peak_14263",105,76
"peak_14264",4146,1835
"peak_14265",112,60
"peak_14266",110,53
"peak_14267",60,17
"peak_14268",812,239
"peak_14269",561,244
"peak_14270",515,354
"peak_14271",56,8
"peak_14272",33,4
"peak_14273",105,77
"peak_14274",286,81
"peak_14275",492,228
"peak_14276",206,129
"peak_14277",50,18
"peak_14278",129,87
"peak_14279",154,106
"peak_14280",106,81
"peak_14281",253,110
"peak_14282",136,70
"peak_14283",840,212
"peak_14284",1531,789
"peak_14285",298,217
"peak_14286",276,199
"peak_14287",803,560
"peak_14288",49,18
"peak_14289",129,76
"peak_14290",568,377
"peak_14291",93,59
"peak_14292",63,30
"peak_14293",75,21
"peak_14294",166,45
"peak_14295",123,26
"peak_14296",230,141
"peak_14297",102,74
"peak_14298",84,54
"peak_14299",52,9
"peak_14300",333,51
"peak_14301",117,37
"peak_14302",484,135
"peak_14303",108,51
"peak_14304",167,58
"peak_14305",1873,803
"peak_14306",351,172
"peak_14307",1639,1171
"peak_14308",2508,1257
"peak_14309",766,542
"peak_14310",2675,1539
"peak_14311",42,17
"peak_14312",81,28
"peak_14313",213,66
"peak_14314",60,19
"peak_14315",227,133
"peak_14316",558,242
"peak_14317",1130,494
"peak_14318",4122,2832
"peak_14319",413,134
"peak_14320",555,195
"peak_14321",50,26
"peak_14322",455,228
"peak_14323",437,220
"peak_14324",162,52
"peak_14325",212,136
"peak_14326",700,397
"peak_14327",505,320
"peak_14328",1751,1123
"peak_14329",444,215
"peak_14330",446,216
"peak_14331",78,33
"peak_14332",365,233
"peak_14333",3592,1106
"peak_14334",73,46
"peak_14335",81,44
"peak_14336",190,72
"peak_14337",154,80
"peak_14338",259,86
"peak_14339",48,24
"peak_14340",169,50
"peak_14341",148,34
"peak_14342",83,51
"peak_14343",40,10
"peak_14344",34,8
"peak_14345",82,18
"peak_14346",101,31
"peak_14347",7738,2424
"peak_14348",406,274
"peak_14349",1654,580
"peak_14350",344,155
"peak_14351",729,473
"peak_14352",1308,625
"peak_14353",153,110
"peak_14354",91,59
"peak_14355",1169,390
"peak_14356",1483,656
"peak_14357",113,61
"peak_14358",145,70
"peak_14359",780,245
"peak_14360",126,88
"peak_14361",1561,579
"peak_14362",1309,661
"peak_14363",624,360
"peak_14364",2398,890
"peak_14365",2001,633
"peak_14366",138,99
"peak_14367",106,35
"peak_14368",314,165
"peak_14369",69,36
"peak_14370",431,191
"peak_14371",93,27
"peak_14372",80,54
"peak_14373",110,79
"peak_14374",803,209
"peak_14375",4156,1063
"peak_14376",5908,1986
"peak_14377",742,470
"peak_14378",947,515
"peak_14379",166,33
"peak_14380",387,236
"peak_14381",98,68
"peak_14382",89,63
"peak_14383",134,103
"peak_14384",44,11
"peak_14385",139,50
"peak_14386",54,25
"peak_14387",60,33
"peak_14388",69,29
"peak_14389",50,23
"peak_14390",148,40
"peak_14391",73,35
"peak_14392",197,109
"peak_14393",161,91
"peak_14394",111,70
"peak_14395",122,55
"peak_14396",2285,1702
"peak_14397",8188,4683
"peak_14398",1085,467
"peak_14399",37,9
"peak_14400",122,83
"peak_14401",84,30
"peak_14402",100,65
"peak_14403",1815,653
"peak_14404",68,17
"peak_14405",158,36
"peak_14406",59,13
"peak_14407",92,23
"peak_14408",36,10
"peak_14409",86,51
"peak_14410",145,97
"peak_14411",97,39
"peak_14412",156,78
"peak_14413",228,81
"peak_14414",101,60
"peak_14415",298,169
"peak_14416",109,39
"peak_14417",49,13
"peak_14418",378,193
"peak_14419",205,111
"peak_14420",212,131
"peak_14421",208,134
"peak_14422",93,33
"peak_14423",3204,1458
"peak_14424",671,482
"peak_14425",131,96
"peak_14426",283,155
"peak_14427",552,187
"peak_14428",467,207
"peak_14429",155,96
"peak_14430",629,316
"peak_14431",708,238
"peak_14432",73,34
"peak_14433",1148,374
"peak_14434",79,37
"peak_14435",93,61
"peak_14436",335,201
"peak_14437",69,36
"peak_14438",68,16
"peak_14439",223,115
"peak_14440",69,33
"peak_14441",177,91
"peak_14442",124,86
"peak_14443",241,171
"peak_14444",33,5
"peak_14445",102,43
"peak_14446",107,27
"peak_14447",38,12
"peak_14448",128,39
"peak_14449",1351,570
"peak_14450",39,11
"peak_14451",46,11
"peak_14452",77,34
"peak_14453",80,36
"peak_14454",83,40
"peak_14455",69,38
"peak_14456",130,53
"peak_14457",63,33
"peak_14458",650,249
"peak_14459",121,85
"peak_14460",251,164
"peak_14461",552,189
"peak_14462",88,36
"peak_14463",254,111
"peak_14464",160,114
"peak_14465",825,150
"peak_14466",86,38
"peak_14467",100,46
"peak_14468",168,103
"peak_14469",272,201
"peak_14470",281,183
"peak_14471",138,72
"peak_14472",116,74
"peak_14473",97,29
"peak_14474",2545,1707
"peak_14475",108,41
"peak_14476",49,18
"peak_14477",47,16
"peak_14478",114,81
"peak_14479",101,48
"peak_14480",567,316
"peak_14481",1022,215
"peak_14482",105,69
"peak_14483",283,83
"peak_14484",104,75
"peak_14485",404,301
"peak_14486",90,51
"peak_14487",475,217
"peak_14488",98,32
"peak_14489",136,32
"peak_14490",45,9
"peak_14491",90,55
"peak_14492",41,15
"peak_14493",34,9
"peak_14494",39,9
"peak_14495",214,38
"peak_14496",1212,276
"peak_14497",567,257
"peak_14498",429,299
"peak_14499",129,96
"peak_14500",146,107
"peak_14501",548,220
"peak_14502",380,106
"peak_14503",1102,514
"peak_14504",1092,506
"peak_14505",19130,5747
"peak_14506",22620,13773
"peak_14507",32,5
"peak_14508",917,507
"peak_14509",864,348
"peak_14510",481,130
"peak_14511",526,366
"peak_14512",655,472
"peak_14513",218,93
"peak_14514",94,56
"peak_14515",180,127
"peak_14516",4308,1202
"peak_14517",262,39
"peak_14518",182,70
"peak_14519",37,8
"peak_14520",4865,1485
"peak_14521",675,427
"peak_14522",409,249
"peak_14523",80,55
"peak_14524",1482,774
"peak_14525",1716,622
"peak_14526",43,14
"peak_14527",110,43
"peak_14528",1504,268
"peak_14529",2062,479
"peak_14530",45,13
"peak_14531",146,45
"peak_14532",225,96
"peak_14533",92,42
"peak_14534",50,19
"peak_14535",95,36
"peak_14536",258,145
"peak_14537",4072,1684
"peak_14538",261,177
"peak_14539",749,321
"peak_14540",682,334
"peak_14541",382,261
"peak_14542",250,115
"peak_14543",158,93
"peak_14544",1133,557
"peak_14545",316,91
"peak_14546",269,147
"peak_14547",4065,1189
"peak_14548",104,27
"peak_14549",435,268
"peak_14550",297,225
"peak_14551",57,28
"peak_14552",105,52
"peak_14553",174,113
"peak_14554",103,71
"peak_14555",70,17
"peak_14556",227,136
"peak_14557",1014,321
"peak_14558",105,43
"peak_14559",208,130
"peak_14560",57,24
"peak_14561",92,30
"peak_14562",43,12
"peak_14563",731,482
"peak_14564",761,429
"peak_14565",57,11
"peak_14566",2165,506
"peak_14567",538,192
"peak_14568",210,98
"peak_14569",289,90
"peak_14570",156,74
"peak_14571",1006,494
"peak_14572",506,259
"peak_14573",106,39
"peak_14574",116,85
"peak_14575",107,76
"peak_14576",112,58
"peak_14577",80,21
"peak_14578",65286,34075
"peak_14579",35969,25138
"peak_14580",548,405
"peak_14581",627,445
"peak_14582",8106,5292
"peak_14583",52,21
"peak_14584",207,92
"peak_14585",149,105
"peak_14586",158,112
"peak_14587",404,216
"peak_14588",1732,623
"peak_14589",86,22
"peak_14590",76,46
"peak_14591",65,24
"peak_14592",740,441
"peak_14593",3814,1577
"peak_14594",1568,1002
"peak_14595",432,297
"peak_14596",74,38
"peak_14597",126,90
"peak_14598",96,58
"peak_14599",46,10
"peak_14600",54,15
"peak_14601",42,15
"peak_14602",679,384
"peak_14603",642,348
"peak_14604",214,120
"peak_14605",84,48
"peak_14606",225,158
"peak_14607",94,50
"peak_14608",79,36
"peak_14609",42,5
"peak_14610",29,4
"peak_14611",48,14
"peak_14612",122,75
"peak_14613",404,190
"peak_14614",617,166
"peak_14615",222,129
"peak_14616",145,96
"peak_14617",54,29
"peak_14618",53,19
"peak_14619",60,19
"peak_14620",73,24
"peak_14621",3260,702
"peak_14622",802,324
"peak_14623",258,170
"peak_14624",212,133
"peak_14625",610,358
"peak_14626",606,392
"peak_14627",106,68
"peak_14628",203,71
"peak_14629",94,58
"peak_14630",1433,452
"peak_14631",224,63
"peak_14632",60,30
"peak_14633",838,603
"peak_14634",255,174
"peak_14635",90,44
"peak_14636",1582,565
"peak_14637",130,80
"peak_14638",13301,7930
"peak_14639",542,238
"peak_14640",496,345
"peak_14641",65,14
"peak_14642",109,44
"peak_14643",137,48
"peak_14644",78,41
"peak_14645",100,33
"peak_14646",235,173
"peak_14647",414,295
"peak_14648",1535,1026
"peak_14649",8580,6282
"peak_14650",315,191
"peak_14651",1340,517
"peak_14652",226,94
"peak_14653",99,68
"peak_14654",270,115
"peak_14655",362,205
"peak_14656",44,13
"peak_14657",108,52
"peak_14658",44,22
"peak_14659",89,52
"peak_14660",155,37
"peak_14661",140,64
"peak_14662",398,162
"peak_14663",630,228
"peak_14664",194,74
"peak_14665",412,249
"peak_14666",887,579
"peak_14667",1493,951
"peak_14668",64,13
"peak_14669",97,51
"peak_14670",1063,778
"peak_14671",5918,3716
"peak_14672",1321,358
"peak_14673",287,196
"peak_14674",651,327
"peak_14675",661,361
"peak_14676",59,29
"peak_14677",163,64
"peak_14678",473,98
"peak_14679",2903,1749
"peak_14680",5431,3745
"peak_14681",203,147
"peak_14682",3020,1451
"peak_14683",104,71
"peak_14684",50,24
"peak_14685",232,113
"peak_14686",44,19
"peak_14687",148,76
"peak_14688",158,72
"peak_14689",149,106
"peak_14690",285,166
"peak_14691",513,281
"peak_14692",511,340
"peak_14693",577,257
"peak_14694",135,96
"peak_14695",180,107
"peak_14696",40,12
"peak_14697",49,24
"peak_14698",172,102
"peak_14699",151,60
"peak_14700",2587,1610
"peak_14701",884,617
"peak_14702",1054,677
"peak_14703",1215,605
"peak_14704",313,72
"peak_14705",521,383
"peak_14706",222,72
"peak_14707",38,10
"peak_14708",109,46
"peak_14709",115,72
"peak_14710",1368,473
"peak_14711",361,224
"peak_14712",112,81
"peak_14713",258,171
"peak_14714",725,383
"peak_14715",98,64
"peak_14716",548,202
"peak_14717",53,25
"peak_14718",120,71
"peak_14719",661,211
"peak_14720",81,31
"peak_14721",212,132
"peak_14722",31,5
"peak_14723",6651,4678
"peak_14724",44,20
"peak_14725",1157,351
"peak_14726",111,71
"peak_14727",324,256
"peak_14728",66,24
"peak_14729",97,63
"peak_14730",12606,6161
"peak_14731",6468,4758
"peak_14732",869,559
"peak_14733",539,313
"peak_14734",102,46
"peak_14735",788,299
"peak_14736",87,56
"peak_14737",313,126
"peak_14738",33,8
"peak_14739",91,57
"peak_14740",124,47
"peak_14741",120,88
"peak_14742",471,269
"peak_14743",136,100
"peak_14744",395,266
"peak_14745",167,102
"peak_14746",530,288
"peak_14747",140,81
"peak_14748",1047,310
"peak_14749",104,71
"peak_14750",116,48
"peak_14751",46,16
"peak_14752",497,171
"peak_14753",40,12
"peak_14754",407,272
"peak_14755",62,21
"peak_14756",110,24
"peak_14757",32,6
"peak_14758",370,176
"peak_14759",2813,1902
"peak_14760",1710,1186
"peak_14761",92,37
"peak_14762",69,31
"peak_14763",154,32
"peak_14764",87,39
"peak_14765",95,53
"peak_14766",35,7
"peak_14767",102,28
"peak_14768",31,3
"peak_14769",50,20
"peak_14770",80,50
"peak_14771",418,263
"peak_14772",136,98
"peak_14773",184,126
"peak_14774",604,383
"peak_14775",2618,912
"peak_14776",158,57
"peak_14777",125,59
"peak_14778",54,29
"peak_14779",41,13
"peak_14780",443,126
"peak_14781",12061,3424
"peak_14782",675,494
"peak_14783",482,262
"peak_14784",342,188
"peak_14785",197,115
"peak_14786",102,46
"peak_14787",1214,222
"peak_14788",107,53
"peak_14789",1272,282
"peak_14790",88,45
"peak_14791",1434,749
"peak_14792",1040,434
"peak_14793",516,302
"peak_14794",63,21
"peak_14795",393,229
"peak_14796",59,30
"peak_14797",175,57
"peak_14798",116,41
"peak_14799",453,117
"peak_14800",72,39
"peak_14801",547,237
"peak_14802",133,82
"peak_14803",585,351
"peak_14804",279,200
"peak_14805",430,278
"peak_14806",899,449
"peak_14807",215,113
"peak_14808",31,7
"peak_14809",144,61
"peak_14810",571,198
"peak_14811",123,41
"peak_14812",214,134
"peak_14813",1172,736
"peak_14814",304,212
"peak_14815",530,361
"peak_14816",1401,806
"peak_14817",886,551
"peak_14818",1713,1182
"peak_14819",121,76
"peak_14820",288,150
"peak_14821",89,31
"peak_14822",182,111
"peak_14823",891,600
"peak_14824",1167,551
"peak_14825",46,9
"peak_14826",93,62
"peak_14827",40,9
"peak_14828",66,35
"peak_14829",120,37
"peak_14830",103,35
"peak_14831",82,27
"peak_14832",39,13
"peak_14833",147,86
"peak_14834",132,96
"peak_14835",213,124
"peak_14836",130,98
"peak_14837",1114,617
"peak_14838",1321,662
"peak_14839",97,65
"peak_14840",85,59
"peak_14841",106,78
"peak_14842",69,45
"peak_14843",45,14
"peak_14844",41,12
"peak_14845",81,24
"peak_14846",579,331
