"","SRR7992459Aligned.sortedByCoord.out_sorted.bam","SRR7992460Aligned.sortedByCoord.out_sorted.bam"
"peak_11870",2207,894
"peak_11871",165,62
"peak_11872",234,115
"peak_11873",861,237
"peak_11874",29,6
"peak_11875",265,101
"peak_11876",180,66
"peak_11877",2183,1003
"peak_11878",44,10
"peak_11879",286,127
"peak_11880",352,136
"peak_11881",107,62
"peak_11882",124,92
"peak_11883",188,134
"peak_11884",238,112
"peak_11885",5482,2935
"peak_11886",306,220
"peak_11887",178,127
"peak_11888",712,419
"peak_11889",89,55
"peak_11890",682,388
"peak_11891",671,386
"peak_11892",474,139
"peak_11893",104,62
"peak_11894",1133,722
"peak_11895",248,45
"peak_11896",65,18
"peak_11897",197,52
"peak_11898",98,61
"peak_11899",1628,573
"peak_11900",1127,323
"peak_11901",1268,540
"peak_11902",115,48
"peak_11903",81,24
"peak_11904",36,12
"peak_11905",538,197
"peak_11906",953,598
"peak_11907",1581,659
"peak_11908",183,123
"peak_11909",791,330
"peak_11910",95,29
"peak_11911",49,17
"peak_11912",152,37
"peak_11913",2526,945
"peak_11914",271,152
"peak_11915",1712,766
"peak_11916",62,36
"peak_11917",237,80
"peak_11918",212,125
"peak_11919",84,42
"peak_11920",361,136
"peak_11921",54,14
"peak_11922",190,56
"peak_11923",108,79
"peak_11924",89,41
"peak_11925",119,54
"peak_11926",98,48
"peak_11927",69,34
"peak_11928",384,149
"peak_11929",710,417
"peak_11930",2908,1464
"peak_11931",329,243
"peak_11932",449,334
"peak_11933",7198,3042
"peak_11934",7125,2240
"peak_11935",1661,1035
"peak_11936",3401,1713
"peak_11937",718,549
"peak_11938",121,87
"peak_11939",53,16
"peak_11940",663,290
"peak_11941",1084,417
"peak_11942",385,287
"peak_11943",169,104
"peak_11944",166,61
"peak_11945",91,47
"peak_11946",1069,303
"peak_11947",327,113
"peak_11948",1227,505
"peak_11949",220,155
"peak_11950",1473,933
"peak_11951",392,233
"peak_11952",81,38
"peak_11953",121,57
"peak_11954",36,12
"peak_11955",57,15
"peak_11956",74,15
"peak_11957",42,13
"peak_11958",543,233
"peak_11959",610,249
"peak_11960",527,392
"peak_11961",1939,1304
"peak_11962",4435,1978
"peak_11963",2103,832
"peak_11964",164,105
"peak_11965",796,338
"peak_11966",59,33
"peak_11967",263,147
"peak_11968",545,164
"peak_11969",66,21
"peak_11970",113,64
"peak_11971",125,62
"peak_11972",46,18
"peak_11973",155,52
"peak_11974",135,52
"peak_11975",33,5
"peak_11976",64,16
"peak_11977",103,36
"peak_11978",172,71
"peak_11979",89,28
"peak_11980",296,142
"peak_11981",229,84
"peak_11982",113,85
"peak_11983",762,482
"peak_11984",280,197
"peak_11985",7817,3150
"peak_11986",140,53
"peak_11987",77,30
"peak_11988",208,64
"peak_11989",1328,751
"peak_11990",395,287
"peak_11991",440,303
"peak_11992",395,278
"peak_11993",1058,416
"peak_11994",170,125
"peak_11995",168,121
"peak_11996",556,320
"peak_11997",229,161
"peak_11998",661,456
"peak_11999",34,6
"peak_12000",101,28
"peak_12001",160,44
"peak_12002",79,43
"peak_12003",1160,538
"peak_12004",453,128
"peak_12005",84,54
"peak_12006",165,62
"peak_12007",38,9
"peak_12008",34,8
"peak_12009",88,62
"peak_12010",999,498
"peak_12011",163,76
"peak_12012",88,39
"peak_12013",405,240
"peak_12014",1370,497
"peak_12015",77,40
"peak_12016",135,49
"peak_12017",74,51
"peak_12018",494,371
"peak_12019",392,86
"peak_12020",43,11
"peak_12021",131,83
"peak_12022",860,262
"peak_12023",101,70
"peak_12024",1610,648
"peak_12025",468,187
"peak_12026",275,148
"peak_12027",339,135
"peak_12028",725,333
"peak_12029",171,98
"peak_12030",323,155
"peak_12031",31,8
"peak_12032",3994,2315
"peak_12033",274,86
"peak_12034",596,395
"peak_12035",843,329
"peak_12036",758,497
"peak_12037",621,278
"peak_12038",477,168
"peak_12039",177,45
"peak_12040",571,260
"peak_12041",81,30
"peak_12042",3020,1804
"peak_12043",1248,907
"peak_12044",4341,1698
"peak_12045",462,347
"peak_12046",52,10
"peak_12047",310,179
"peak_12048",675,381
"peak_12049",254,122
"peak_12050",200,63
"peak_12051",203,80
"peak_12052",447,260
"peak_12053",513,256
"peak_12054",527,258
"peak_12055",43,15
"peak_12056",152,116
"peak_12057",1358,401
"peak_12058",192,140
"peak_12059",49,23
"peak_12060",1192,633
"peak_12061",42,15
"peak_12062",816,334
"peak_12063",64,36
"peak_12064",81,33
"peak_12065",352,122
"peak_12066",251,114
"peak_12067",76,37
"peak_12068",92,49
"peak_12069",59,20
"peak_12070",63,22
"peak_12071",65,40
"peak_12072",920,665
"peak_12073",57,20
"peak_12074",377,209
"peak_12075",73,46
"peak_12076",243,131
"peak_12077",382,257
"peak_12078",3763,2496
"peak_12079",55,14
"peak_12080",68,45
"peak_12081",97,69
"peak_12082",2208,1619
"peak_12083",382,281
"peak_12084",170,88
"peak_12085",370,157
"peak_12086",157,112
"peak_12087",672,379
"peak_12088",44,16
"peak_12089",1334,360
"peak_12090",389,129
"peak_12091",220,69
"peak_12092",103,40
"peak_12093",60,35
"peak_12094",65,32
"peak_12095",36,10
"peak_12096",57,33
"peak_12097",66,36
"peak_12098",64,33
"peak_12099",191,94
"peak_12100",30,6
"peak_12101",280,73
"peak_12102",99,21
"peak_12103",40,8
"peak_12104",33,9
"peak_12105",150,25
"peak_12106",202,103
"peak_12107",40,4
"peak_12108",34,8
"peak_12109",219,156
"peak_12110",253,179
"peak_12111",66,15
"peak_12112",182,119
"peak_12113",131,40
"peak_12114",792,384
"peak_12115",82,49
"peak_12116",145,43
"peak_12117",36,5
"peak_12118",48,12
"peak_12119",56,16
"peak_12120",210,91
"peak_12121",684,235
"peak_12122",127,94
"peak_12123",192,87
"peak_12124",94,31
"peak_12125",217,48
"peak_12126",2416,903
"peak_12127",163,106
"peak_12128",50,20
"peak_12129",60,32
"peak_12130",63,34
"peak_12131",77,48
"peak_12132",559,344
"peak_12133",61,34
"peak_12134",130,64
"peak_12135",166,130
"peak_12136",49,20
"peak_12137",97,46
"peak_12138",130,22
"peak_12139",130,38
"peak_12140",81,10
"peak_12141",42,7
"peak_12142",652,510
"peak_12143",97,22
"peak_12144",451,311
"peak_12145",134,99
"peak_12146",179,120
"peak_12147",67,38
"peak_12148",128,80
"peak_12149",643,419
"peak_12150",2133,1175
"peak_12151",2686,1620
"peak_12152",79,23
"peak_12153",94,26
"peak_12154",63,28
"peak_12155",188,87
"peak_12156",218,134
"peak_12157",748,401
"peak_12158",354,139
"peak_12159",2855,1448
"peak_12160",4115,1393
"peak_12161",80,58
"peak_12162",74,34
"peak_12163",80,19
"peak_12164",629,162
"peak_12165",66,34
"peak_12166",45,18
"peak_12167",112,32
"peak_12168",81,20
"peak_12169",88,37
"peak_12170",65,16
"peak_12171",150,36
"peak_12172",276,132
"peak_12173",4295,1550
"peak_12174",116,67
"peak_12175",120,87
"peak_12176",193,134
"peak_12177",2850,1238
"peak_12178",224,148
"peak_12179",1428,605
"peak_12180",145,67
"peak_12181",53,11
"peak_12182",80,48
"peak_12183",232,153
"peak_12184",455,219
"peak_12185",1037,776
"peak_12186",178,133
"peak_12187",492,326
"peak_12188",432,250
"peak_12189",35,7
"peak_12190",289,191
"peak_12191",790,407
"peak_12192",139,97
"peak_12193",278,191
"peak_12194",82,59
"peak_12195",126,91
"peak_12196",462,225
"peak_12197",56,11
"peak_12198",66,20
"peak_12199",469,261
"peak_12200",567,329
"peak_12201",846,403
"peak_12202",215,120
"peak_12203",42,14
"peak_12204",559,196
"peak_12205",157,78
"peak_12206",468,197
"peak_12207",304,129
"peak_12208",1295,290
"peak_12209",546,220
"peak_12210",2831,1280
"peak_12211",53,17
"peak_12212",896,627
"peak_12213",68,27
"peak_12214",102,66
"peak_12215",99,62
"peak_12216",64,13
"peak_12217",71,30
"peak_12218",1003,598
"peak_12219",931,583
"peak_12220",179,121
"peak_12221",127,85
"peak_12222",573,193
"peak_12223",2666,1083
"peak_12224",208,134
"peak_12225",257,192
"peak_12226",3333,1473
"peak_12227",6330,2033
"peak_12228",75,21
"peak_12229",636,295
"peak_12230",336,104
"peak_12231",74,38
"peak_12232",439,168
"peak_12233",53,26
"peak_12234",1341,398
"peak_12235",162,96
"peak_12236",714,335
"peak_12237",207,76
"peak_12238",107,50
"peak_12239",299,221
"peak_12240",204,119
"peak_12241",31,10
"peak_12242",40,13
"peak_12243",79,33
"peak_12244",173,61
"peak_12245",339,97
"peak_12246",88,58
"peak_12247",53,33
"peak_12248",34,11
"peak_12249",58,12
"peak_12250",42,11
"peak_12251",41,11
"peak_12252",34,6
"peak_12253",1384,543
"peak_12254",99,69
"peak_12255",217,161
"peak_12256",688,348
"peak_12257",114,22
"peak_12258",163,61
"peak_12259",47,20
"peak_12260",110,38
"peak_12261",2406,924
"peak_12262",2725,1863
"peak_12263",151,31
"peak_12264",94,44
"peak_12265",118,49
"peak_12266",142,58
"peak_12267",66,33
"peak_12268",51,22
"peak_12269",44,12
"peak_12270",491,308
"peak_12271",219,144
"peak_12272",437,168
"peak_12273",94,53
"peak_12274",60,35
"peak_12275",85,44
"peak_12276",64,19
"peak_12277",83,15
"peak_12278",73,47
"peak_12279",80,49
"peak_12280",86,38
"peak_12281",1155,499
"peak_12282",552,320
"peak_12283",782,299
"peak_12284",2227,1123
"peak_12285",1709,1203
"peak_12286",251,48
"peak_12287",94,50
"peak_12288",46,18
"peak_12289",462,155
"peak_12290",129,39
"peak_12291",728,350
"peak_12292",394,275
"peak_12293",834,610
"peak_12294",401,301
"peak_12295",2230,856
"peak_12296",248,165
"peak_12297",1848,1274
"peak_12298",867,529
"peak_12299",88,28
"peak_12300",182,133
"peak_12301",286,96
"peak_12302",168,68
"peak_12303",37,11
"peak_12304",345,100
"peak_12305",232,64
"peak_12306",393,97
"peak_12307",51,13
"peak_12308",35,12
"peak_12309",178,51
"peak_12310",47,19
"peak_12311",56,21
"peak_12312",484,357
"peak_12313",716,419
"peak_12314",3306,1912
"peak_12315",39,11
"peak_12316",876,362
"peak_12317",291,197
"peak_12318",56,21
"peak_12319",357,109
"peak_12320",97,68
"peak_12321",235,168
"peak_12322",91,27
"peak_12323",150,55
"peak_12324",135,65
"peak_12325",170,100
"peak_12326",150,72
"peak_12327",309,83
"peak_12328",66,17
"peak_12329",1233,459
"peak_12330",262,179
"peak_12331",1283,313
"peak_12332",37,16
"peak_12333",347,180
"peak_12334",45,16
"peak_12335",299,199
"peak_12336",3925,1626
"peak_12337",30,8
"peak_12338",358,210
"peak_12339",187,91
"peak_12340",135,99
"peak_12341",154,110
"peak_12342",5518,3126
"peak_12343",2338,1737
"peak_12344",148,97
"peak_12345",52,28
"peak_12346",323,226
"peak_12347",405,173
"peak_12348",74,19
"peak_12349",96,27
"peak_12350",36,9
"peak_12351",169,53
"peak_12352",57,10
"peak_12353",331,218
"peak_12354",2482,842
"peak_12355",196,86
"peak_12356",108,37
"peak_12357",1666,602
"peak_12358",52,25
"peak_12359",271,138
"peak_12360",81,44
"peak_12361",138,103
"peak_12362",1234,621
"peak_12363",86,63
"peak_12364",1094,395
"peak_12365",100,66
"peak_12366",82,53
"peak_12367",45,13
"peak_12368",2751,974
"peak_12369",90,67
"peak_12370",97,59
"peak_12371",987,375
"peak_12372",62,18
"peak_12373",163,78
"peak_12374",333,174
"peak_12375",258,92
"peak_12376",239,72
"peak_12377",94,67
"peak_12378",2404,871
"peak_12379",566,237
"peak_12380",260,129
"peak_12381",180,60
"peak_12382",54,23
"peak_12383",308,91
"peak_12384",458,240
"peak_12385",412,287
"peak_12386",1509,596
"peak_12387",53,24
"peak_12388",40,13
"peak_12389",79,27
"peak_12390",95,40
"peak_12391",1931,834
"peak_12392",627,440
"peak_12393",5139,2340
"peak_12394",1984,1077
"peak_12395",605,265
"peak_12396",123,49
"peak_12397",233,79
"peak_12398",51,23
"peak_12399",2272,684
"peak_12400",145,108
"peak_12401",204,110
"peak_12402",53,27
"peak_12403",78,49
"peak_12404",473,275
"peak_12405",266,174
"peak_12406",90,56
"peak_12407",136,93
"peak_12408",160,103
"peak_12409",888,555
"peak_12410",199,161
"peak_12411",274,178
"peak_12412",1051,489
"peak_12413",62,39
"peak_12414",545,262
"peak_12415",290,195
"peak_12416",199,125
"peak_12417",327,160
"peak_12418",998,402
"peak_12419",404,145
"peak_12420",1020,442
"peak_12421",193,104
"peak_12422",666,262
"peak_12423",295,203
"peak_12424",416,214
"peak_12425",34,8
"peak_12426",24488,10840
"peak_12427",3579,2588
"peak_12428",142,73
"peak_12429",500,237
"peak_12430",84,59
"peak_12431",52,20
"peak_12432",4896,3083
"peak_12433",7338,4234
"peak_12434",508,357
"peak_12435",51,20
"peak_12436",870,402
"peak_12437",858,213
"peak_12438",62,28
"peak_12439",32,3
"peak_12440",46,7
"peak_12441",102,52
"peak_12442",82,26
"peak_12443",85,17
"peak_12444",30,5
"peak_12445",84,31
"peak_12446",216,147
"peak_12447",145,105
"peak_12448",140,82
"peak_12449",470,159
"peak_12450",322,168
"peak_12451",139,88
"peak_12452",1368,505
"peak_12453",168,51
"peak_12454",77,37
"peak_12455",231,93
"peak_12456",101,47
"peak_12457",89,33
"peak_12458",50,24
"peak_12459",638,147
"peak_12460",134,90
"peak_12461",178,108
"peak_12462",334,235
"peak_12463",369,256
"peak_12464",69,25
"peak_12465",120,33
"peak_12466",1561,903
"peak_12467",2644,1434
"peak_12468",419,141
"peak_12469",920,406
"peak_12470",668,355
"peak_12471",59,30
"peak_12472",304,143
"peak_12473",135,41
"peak_12474",49,7
"peak_12475",4158,3100
"peak_12476",56,12
"peak_12477",128,36
"peak_12478",389,287
"peak_12479",992,689
"peak_12480",1730,1008
"peak_12481",649,469
"peak_12482",744,535
"peak_12483",493,271
"peak_12484",405,174
"peak_12485",40,10
"peak_12486",194,142
"peak_12487",1772,964
"peak_12488",99,24
"peak_12489",36,8
"peak_12490",440,319
"peak_12491",367,267
"peak_12492",122,70
"peak_12493",93,38
"peak_12494",135,48
"peak_12495",74,37
"peak_12496",77,25
"peak_12497",5776,2398
"peak_12498",5002,2251
"peak_12499",30,3
"peak_12500",1382,611
"peak_12501",206,154
"peak_12502",80,44
"peak_12503",649,469
"peak_12504",10304,4299
"peak_12505",5168,2761
"peak_12506",1982,1091
"peak_12507",443,187
"peak_12508",478,249
"peak_12509",214,151
"peak_12510",200,143
"peak_12511",130,91
"peak_12512",93,20
"peak_12513",451,255
"peak_12514",308,165
"peak_12515",148,72
"peak_12516",417,273
"peak_12517",339,162
"peak_12518",36,8
"peak_12519",156,79
"peak_12520",156,80
"peak_12521",603,231
"peak_12522",109,81
"peak_12523",215,143
"peak_12524",326,219
"peak_12525",1500,914
"peak_12526",981,505
"peak_12527",146,83
"peak_12528",1050,738
"peak_12529",1959,802
"peak_12530",162,119
"peak_12531",356,254
"peak_12532",221,120
"peak_12533",329,212
"peak_12534",876,588
"peak_12535",1682,691
"peak_12536",54,21
"peak_12537",196,61
"peak_12538",467,293
"peak_12539",66,22
"peak_12540",61,21
"peak_12541",300,87
"peak_12542",76,40
"peak_12543",313,235
"peak_12544",340,211
"peak_12545",43,15
"peak_12546",36,10
"peak_12547",54,16
"peak_12548",35,9
"peak_12549",142,54
"peak_12550",663,339
"peak_12551",803,328
"peak_12552",570,398
"peak_12553",341,249
"peak_12554",628,380
"peak_12555",463,304
"peak_12556",109,75
"peak_12557",746,313
"peak_12558",245,120
"peak_12559",59,21
"peak_12560",36,7
"peak_12561",261,171
"peak_12562",38,10
"peak_12563",68,18
"peak_12564",75,30
"peak_12565",295,162
"peak_12566",375,206
"peak_12567",715,446
"peak_12568",1039,517
"peak_12569",1197,485
"peak_12570",57,31
"peak_12571",53,20
"peak_12572",80,35
"peak_12573",900,478
"peak_12574",287,201
"peak_12575",353,229
"peak_12576",162,80
"peak_12577",176,46
"peak_12578",58,30
"peak_12579",151,103
"peak_12580",76,57
"peak_12581",1098,487
"peak_12582",2898,984
"peak_12583",273,207
"peak_12584",61,15
"peak_12585",321,169
"peak_12586",315,214
"peak_12587",316,214
"peak_12588",1105,445
"peak_12589",435,322
"peak_12590",391,257
"peak_12591",146,35
"peak_12592",68,35
"peak_12593",69,35
"peak_12594",67,25
"peak_12595",232,81
"peak_12596",40,14
"peak_12597",60,11
"peak_12598",109,51
"peak_12599",960,602
"peak_12600",39,9
"peak_12601",475,319
"peak_12602",152,91
"peak_12603",741,414
"peak_12604",68,20
"peak_12605",910,604
"peak_12606",151,47
"peak_12607",3210,2403
"peak_12608",286,200
"peak_12609",342,266
"peak_12610",220,166
"peak_12611",156,74
"peak_12612",267,130
"peak_12613",51,27
"peak_12614",167,67
"peak_12615",140,43
"peak_12616",48,22
"peak_12617",103,31
"peak_12618",54,21
"peak_12619",394,117
"peak_12620",939,281
"peak_12621",52,20
"peak_12622",140,56
"peak_12623",49,20
"peak_12624",39,7
"peak_12625",39,9
"peak_12626",48,12
"peak_12627",36,10
"peak_12628",49,10
"peak_12629",39,12
"peak_12630",49,12
"peak_12631",397,199
"peak_12632",761,493
"peak_12633",136,87
"peak_12634",1389,969
"peak_12635",6150,2760
"peak_12636",25015,10878
"peak_12637",153,53
"peak_12638",377,85
"peak_12639",218,111
"peak_12640",844,513
"peak_12641",63,25
"peak_12642",51,28
"peak_12643",56,26
"peak_12644",124,74
"peak_12645",347,116
"peak_12646",128,48
"peak_12647",123,50
"peak_12648",271,103
"peak_12649",79,31
"peak_12650",196,47
"peak_12651",97,50
"peak_12652",100,73
"peak_12653",155,92
"peak_12654",368,157
"peak_12655",76,38
"peak_12656",142,74
"peak_12657",147,46
"peak_12658",1240,529
"peak_12659",95,67
"peak_12660",182,86
"peak_12661",506,228
"peak_12662",96,73
"peak_12663",147,95
"peak_12664",87,66
"peak_12665",72,37
"peak_12666",137,86
"peak_12667",429,262
"peak_12668",319,204
"peak_12669",136,101
"peak_12670",525,191
"peak_12671",475,351
"peak_12672",1315,957
"peak_12673",36,9
"peak_12674",52,7
"peak_12675",112,54
"peak_12676",63,29
"peak_12677",238,74
"peak_12678",4187,2209
"peak_12679",1415,1098
"peak_12680",86,36
"peak_12681",128,31
"peak_12682",46,22
"peak_12683",164,82
"peak_12684",686,206
"peak_12685",924,371
"peak_12686",71,27
"peak_12687",100,75
"peak_12688",518,275
"peak_12689",657,361
"peak_12690",279,184
"peak_12691",843,555
"peak_12692",546,220
"peak_12693",630,288
"peak_12694",1797,676
"peak_12695",74,25
"peak_12696",244,141
"peak_12697",1005,328
"peak_12698",735,259
"peak_12699",531,210
"peak_12700",209,64
"peak_12701",3642,1867
"peak_12702",32,8
"peak_12703",1464,796
"peak_12704",118,70
"peak_12705",372,185
"peak_12706",156,105
"peak_12707",435,104
"peak_12708",2856,1923
"peak_12709",6054,3589
"peak_12710",7178,4499
"peak_12711",130,67
"peak_12712",421,160
"peak_12713",31,4
"peak_12714",40,12
"peak_12715",75,28
"peak_12716",64,21
"peak_12717",486,368
"peak_12718",542,339
"peak_12719",7369,1764
"peak_12720",2072,1543
"peak_12721",5275,1704
"peak_12722",171,126
"peak_12723",265,149
"peak_12724",923,427
"peak_12725",1013,363
"peak_12726",170,72
"peak_12727",359,157
"peak_12728",121,60
"peak_12729",51,23
"peak_12730",314,230
"peak_12731",126,69
"peak_12732",125,67
"peak_12733",63,25
"peak_12734",919,505
"peak_12735",777,380
"peak_12736",466,283
"peak_12737",508,255
"peak_12738",1167,628
"peak_12739",183,35
"peak_12740",324,213
"peak_12741",637,184
"peak_12742",210,125
"peak_12743",75,36
"peak_12744",57,27
"peak_12745",160,69
"peak_12746",122,87
"peak_12747",559,352
"peak_12748",556,334
"peak_12749",523,250
"peak_12750",467,212
"peak_12751",80,24
"peak_12752",175,56
"peak_12753",207,65
"peak_12754",210,129
"peak_12755",126,53
"peak_12756",132,28
"peak_12757",74,32
"peak_12758",83,34
"peak_12759",195,80
"peak_12760",145,54
"peak_12761",695,503
"peak_12762",1676,854
"peak_12763",455,282
"peak_12764",1380,390
"peak_12765",35,6
"peak_12766",192,135
"peak_12767",48,19
"peak_12768",169,111
"peak_12769",504,383
"peak_12770",125,69
"peak_12771",277,82
"peak_12772",487,234
"peak_12773",338,159
"peak_12774",117,46
"peak_12775",87,31
"peak_12776",378,104
"peak_12777",1605,644
"peak_12778",3282,1303
"peak_12779",145,80
"peak_12780",861,556
"peak_12781",59,21
"peak_12782",64,14
"peak_12783",789,410
"peak_12784",328,96
"peak_12785",67,27
"peak_12786",189,95
"peak_12787",295,189
"peak_12788",274,187
"peak_12789",85,56
"peak_12790",449,187
"peak_12791",53,23
"peak_12792",171,72
"peak_12793",412,223
"peak_12794",511,312
"peak_12795",1732,551
"peak_12796",86,46
"peak_12797",278,114
"peak_12798",56,29
"peak_12799",129,81
"peak_12800",2504,917
"peak_12801",801,224
"peak_12802",159,108
"peak_12803",121,85
"peak_12804",133,97
"peak_12805",1461,793
"peak_12806",56,19
"peak_12807",160,89
"peak_12808",82,51
"peak_12809",177,105
"peak_12810",352,247
"peak_12811",352,247
"peak_12812",720,229
"peak_12813",227,119
"peak_12814",2166,650
"peak_12815",85,49
"peak_12816",49,14
"peak_12817",101,23
"peak_12818",35,10
"peak_12819",50,21
"peak_12820",192,51
"peak_12821",55,12
"peak_12822",38,10
"peak_12823",89,52
"peak_12824",305,158
"peak_12825",4433,2848
"peak_12826",81,40
"peak_12827",100,76
"peak_12828",403,262
"peak_12829",165,79
"peak_12830",115,83
"peak_12831",125,46
"peak_12832",113,38
"peak_12833",78,30
"peak_12834",145,34
"peak_12835",1628,870
"peak_12836",45,18
"peak_12837",108,48
"peak_12838",70,19
"peak_12839",212,82
"peak_12840",236,51
"peak_12841",131,86
"peak_12842",297,201
"peak_12843",34,5
"peak_12844",891,255
"peak_12845",525,162
"peak_12846",358,219
"peak_12847",106,27
"peak_12848",44,13
"peak_12849",3099,1266
"peak_12850",47,26
"peak_12851",48,25
"peak_12852",59,35
"peak_12853",126,54
"peak_12854",72,38
"peak_12855",67,32
"peak_12856",90,67
"peak_12857",377,180
"peak_12858",43,16
"peak_12859",1367,753
"peak_12860",70,37
"peak_12861",608,311
"peak_12862",645,362
"peak_12863",1926,1144
"peak_12864",244,169
"peak_12865",2585,1212
"peak_12866",645,297
"peak_12867",437,107
"peak_12868",235,108
"peak_12869",229,149
"peak_12870",305,123
"peak_12871",108,40
"peak_12872",151,108
"peak_12873",173,101
"peak_12874",349,143
"peak_12875",91,60
"peak_12876",127,91
"peak_12877",1059,455
"peak_12878",308,93
"peak_12879",898,437
"peak_12880",1650,648
"peak_12881",299,170
"peak_12882",269,120
"peak_12883",64,14
"peak_12884",282,60
"peak_12885",858,416
"peak_12886",165,126
"peak_12887",641,271
"peak_12888",49,19
"peak_12889",121,82
"peak_12890",2205,1427
"peak_12891",2636,1218
"peak_12892",351,105
"peak_12893",357,122
"peak_12894",209,44
"peak_12895",424,173
"peak_12896",1583,1119
"peak_12897",7785,3883
"peak_12898",346,233
"peak_12899",2723,1688
"peak_12900",942,342
"peak_12901",128,86
"peak_12902",817,547
"peak_12903",2526,1108
"peak_12904",249,191
"peak_12905",304,231
"peak_12906",399,193
"peak_12907",127,89
"peak_12908",391,284
"peak_12909",416,273
"peak_12910",140,100
"peak_12911",288,146
"peak_12912",194,116
"peak_12913",476,118
"peak_12914",91,52
"peak_12915",87,57
"peak_12916",434,317
"peak_12917",518,387
"peak_12918",289,97
"peak_12919",587,167
"peak_12920",272,67
"peak_12921",7415,3398
"peak_12922",2003,1458
"peak_12923",171,56
"peak_12924",41,8
"peak_12925",347,137
"peak_12926",546,366
"peak_12927",1061,344
"peak_12928",198,81
"peak_12929",112,24
"peak_12930",83,15
"peak_12931",148,94
"peak_12932",3050,1639
"peak_12933",1514,974
"peak_12934",60,22
"peak_12935",116,50
"peak_12936",69,29
"peak_12937",58,15
"peak_12938",37,13
"peak_12939",849,283
"peak_12940",505,249
"peak_12941",306,211
"peak_12942",193,53
"peak_12943",38,10
"peak_12944",35,9
"peak_12945",39,13
"peak_12946",499,210
"peak_12947",691,408
"peak_12948",423,155
"peak_12949",228,118
"peak_12950",67,26
"peak_12951",119,40
"peak_12952",415,109
"peak_12953",793,365
"peak_12954",377,275
"peak_12955",33,5
"peak_12956",71,32
"peak_12957",83,55
"peak_12958",69,41
"peak_12959",72,20
"peak_12960",81,10
"peak_12961",442,128
"peak_12962",154,55
"peak_12963",108,38
"peak_12964",249,75
"peak_12965",129,42
"peak_12966",58,18
"peak_12967",38,7
"peak_12968",36,6
"peak_12969",1034,459
"peak_12970",64,29
"peak_12971",170,120
"peak_12972",508,269
"peak_12973",189,138
"peak_12974",636,385
"peak_12975",53,23
"peak_12976",33,7
"peak_12977",43,7
"peak_12978",83,46
"peak_12979",115,52
"peak_12980",392,108
"peak_12981",68,31
"peak_12982",318,165
"peak_12983",626,203
"peak_12984",54,14
"peak_12985",1427,627
"peak_12986",431,154
"peak_12987",59,22
"peak_12988",270,141
"peak_12989",230,134
"peak_12990",163,97
"peak_12991",75,20
"peak_12992",119,70
"peak_12993",72,30
"peak_12994",186,131
"peak_12995",502,167
"peak_12996",162,59
"peak_12997",146,109
"peak_12998",219,138
"peak_12999",337,205
"peak_13000",974,687
"peak_13001",1319,410
"peak_13002",140,89
"peak_13003",211,81
"peak_13004",518,188
"peak_13005",90,24
"peak_13006",161,67
"peak_13007",90,33
"peak_13008",96,63
"peak_13009",56,17
"peak_13010",84,29
"peak_13011",3877,1424
"peak_13012",401,140
"peak_13013",68,36
"peak_13014",77,53
"peak_13015",531,325
"peak_13016",664,378
"peak_13017",116,64
"peak_13018",62,38
"peak_13019",758,338
"peak_13020",1034,412
"peak_13021",63,31
"peak_13022",117,73
"peak_13023",118,76
"peak_13024",1019,317
"peak_13025",2406,1146
"peak_13026",2158,851
"peak_13027",1579,502
"peak_13028",99,61
"peak_13029",96,34
"peak_13030",135,70
"peak_13031",66,35
"peak_13032",99,29
"peak_13033",49,25
"peak_13034",685,247
"peak_13035",3537,1232
"peak_13036",1434,1016
"peak_13037",4533,1760
"peak_13038",825,533
"peak_13039",301,246
"peak_13040",1195,674
"peak_13041",309,201
"peak_13042",42,16
"peak_13043",274,96
"peak_13044",63,30
"peak_13045",179,85
"peak_13046",904,349
"peak_13047",182,87
"peak_13048",36,11
"peak_13049",52,10
"peak_13050",69,23
"peak_13051",52,26
"peak_13052",71,46
"peak_13053",117,76
"peak_13054",188,93
"peak_13055",105,32
"peak_13056",4202,2759
"peak_13057",526,269
"peak_13058",71,45
"peak_13059",48,20
"peak_13060",45,14
"peak_13061",97,27
"peak_13062",1033,431
"peak_13063",202,46
"peak_13064",40,13
"peak_13065",122,30
"peak_13066",79,21
"peak_13067",231,147
"peak_13068",126,59
"peak_13069",72,30
"peak_13070",78,44
"peak_13071",259,194
"peak_13072",195,73
"peak_13073",15375,11399
"peak_13074",318,192
"peak_13075",162,103
"peak_13076",50,21
"peak_13077",3013,1754
"peak_13078",812,600
"peak_13079",80,43
"peak_13080",319,132
"peak_13081",341,109
"peak_13082",338,143
"peak_13083",418,215
"peak_13084",534,186
"peak_13085",1116,408
"peak_13086",68,38
"peak_13087",275,190
"peak_13088",90,50
"peak_13089",266,112
"peak_13090",163,74
"peak_13091",121,71
"peak_13092",204,149
"peak_13093",163,124
"peak_13094",107,39
"peak_13095",155,42
"peak_13096",72,33
"peak_13097",53,15
"peak_13098",105,40
"peak_13099",1045,468
"peak_13100",64,22
"peak_13101",119,66
"peak_13102",55,19
"peak_13103",86,39
"peak_13104",132,85
"peak_13105",522,199
"peak_13106",401,292
"peak_13107",607,205
"peak_13108",48,24
"peak_13109",133,96
"peak_13110",111,77
"peak_13111",383,280
"peak_13112",73,48
"peak_13113",168,97
