"","baseMean","log2FoldChange","lfcSE","pvalue","padj","baseMeanCtrl","baseMeansiRNA","symbol","entrez","log10.pvalue","Significant.Gene","Differential_Gene"
"ENSG00000244752",0.155617177214637,-0.00103686834843361,0.279894527200542,0.906247993035953,NA,0.311234354429274,0,"CRYBB2","1415",NA,"No","No"
"ENSG00000244754",391.445638416987,-0.181401162914913,0.20887473701491,0.226973703261815,0.544922280584814,364.664428560821,418.226848273153,"N4BP2L2","10443",0.263665434457399,"No","No"
"ENSG00000245680",180.996928281449,0.120888774077904,0.232178628685142,0.406531544830587,0.708430846055883,214.092892117546,147.900964445352,"ZNF585B","92285",0.149702537289687,"No","No"
"ENSG00000245848",672.219177835167,-0.0188689782478398,0.167634936622921,0.883818944276198,0.957995523097315,371.034847930278,973.403507740055,"CEBPA","1050",0.0186365204607826,"No","No"
"ENSG00000246705",469.737597490471,0.19512119114095,0.227977227918111,0.205270271630841,0.519656203331959,541.872522609859,397.602672371082,"H2AJ","55766",0.28428388400986,"No","No"
"ENSG00000246922",5.89249463304615,-0.0423222209593647,0.280606758257895,0.372405991087712,NA,5.18817796634793,6.59681129974437,"UBAP1L","390595",NA,"No","No"
"ENSG00000247077",866.679597466922,-0.250229666657857,0.185771925653478,0.0860636149617852,0.336752876926542,857.123313999287,876.235880934556,"PGAM5","192111",0.472688685351124,"No","No"
"ENSG00000247315",855.606337042757,0.150796037561189,0.170498351305825,0.271328979973796,0.590854869955285,667.561472371603,1043.65120171391,"ZCCHC3","85364",0.228519180570158,"No","No"
"ENSG00000247595",8.2787296247249,0.00144108130146743,0.274106802628993,0.979541887621188,NA,9.02036975938574,7.53708949006407,"SPTY2D1OS","100506540",NA,"No","No"
"ENSG00000247596",1045.67365007798,0.16255332969468,0.200255137222139,0.266414311686833,0.58667161997199,1181.76488157578,909.58241858018,"TWF2","11344",0.231604920114454,"No","No"
"ENSG00000247626",177.243183677117,-0.00302779135619051,0.21381905709122,0.980419781550134,0.992641860349086,156.505329429087,197.981037925147,"MARS2","92935",0.00320741427340418,"No","No"
"ENSG00000247746",19.5248643622969,0.0972797303169967,0.291120156420956,0.231011045771051,NA,19.3326021682532,19.7171265563407,"USP51","158880",NA,"No","No"
"ENSG00000248098",456.627580842006,-0.00528272298537462,0.180771357295273,0.967800101873082,0.987967605856544,512.124883685454,401.130277998557,"BCKDHA","593",0.00525729511722165,"No","No"
"ENSG00000248099",1.67972950782974,-0.00780784213047249,0.279560719840765,0.536934211832231,NA,2.77705515784987,0.582403857809608,"INSL3","3640",NA,"No","No"
"ENSG00000248144",0.848241087360343,0.012135972043837,0.28009188218038,0.514274239726233,NA,1.11407831691108,0.582403857809608,"ADH1C","126",NA,"No","No"
"ENSG00000248235",4.64887861798206,0.021516224444549,0.278768390654802,0.538294058372575,NA,3.8279481062372,5.46980912972693,NA,NA,NA,"No","No"
"ENSG00000248333",532.489651857154,0.315020051737515,0.281569017178989,0.0728159913055931,0.307345831316664,489.197118676707,575.782185037602,"CDK11B","984",0.512372673053771,"No","No"
"ENSG00000248383",2.20519333227446,-0.00858418984105992,0.278889984824519,0.738141632622612,NA,1.91526951364493,2.495117150904,"PCDHAC1","56135",NA,"No","No"
"ENSG00000248385",0.666977159712861,-0.00600455095361548,0.279958795842075,0.617016818702411,NA,0,1.33395431942572,"TARM1","441864",NA,"No","No"
"ENSG00000248483",4.99195413327123,-0.0060048978955528,0.276640190620422,0.881257581794768,NA,5.08986027115672,4.89404799538574,"POU5F2","134187",NA,"No","No"
"ENSG00000248485",8.74270858318592,-0.0473563935785422,0.280220313768963,0.380407357297382,NA,4.0672650415836,13.4181521247882,"PCP4L1","654790",NA,"No","No"
"ENSG00000248487",125.505870279963,0.0942036341869338,0.24060900798071,0.491292027916482,0.770648041248916,151.120271395399,99.8914691645262,"ABHD14A","25864",0.113143921096474,"No","No"
"ENSG00000248592",47.7627257373086,0.762011808577174,1.03097248636791,0.0112526300352108,0.0968714907842941,38.4002017354949,57.1252497391224,"STIMATE-MUSTN1","100526772",1.0138040167243,"No","No"
"ENSG00000248643",71.5275726163057,0.17460006182749,0.301246272003023,0.195687502835206,0.508260513886096,52.7136570873151,90.3414881452964,"RBM14-RBM4","100526737",0.293913628773569,"No","No"
"ENSG00000248710",21.4103125089057,0.0601096692597705,0.281880535359682,0.306633951065103,0.623890350340811,13.1767716442126,29.6438533735988,"TRIM59-IFT80","100174949",0.204891731513646,"No","No"
"ENSG00000248712",6.01282286296631,0.0232143663367305,0.276906900323034,0.640320115087756,NA,7.14188533815623,4.88376038777638,"CCDC153","283152",NA,"No","No"
"ENSG00000248713",0.317070947580839,0.00535594952344645,0.279886463953032,0.783641574382901,NA,0,0.634141895161679,"C4orf54","285556",NA,"No","No"
"ENSG00000248746",9.08435238298419,0.0238799090152976,0.275015065106623,0.68482717889809,NA,10.8415652646401,7.32713950132831,"ACTN3","89",NA,"No","No"
"ENSG00000248751",12.859942078938,0.00346917545241114,0.274373124334354,0.945841783395493,NA,17.1841357166718,8.53574844120426,NA,NA,NA,"No","No"
"ENSG00000248771",1.58682880941822,-0.00156312109504781,0.278541365852786,0.949983954676162,NA,1.20556140424903,1.9680962145874,"SMIM31","100505989",NA,"No","No"
"ENSG00000248871",15.005599513463,-0.0572599272790462,0.281770746026314,0.33930617073486,NA,24.6936061699278,5.31759285699819,"TNFSF12-TNFSF13","407977",NA,"No","No"
"ENSG00000248905",121.82367427543,0.170683452940665,0.267356952252593,0.251202874363644,0.570736061830317,175.020951908999,68.6263966418618,"FMN1","342184",0.243564685784455,"No","No"
"ENSG00000248919",137.592737069576,0.170527280482547,0.262000487853975,0.253933260200605,0.573588374439963,95.3129194088382,179.872554730314,"ATP5MF-PTCD1","100526740",0.241399659585268,"No","No"
"ENSG00000249115",293.050127862494,-0.145027165866474,0.213850137473908,0.327457977662323,0.642559541980973,318.33695991414,267.763295810848,"HAUS5","23354",0.192086622773856,"No","No"
"ENSG00000249141",2.15886025342214,-0.0092224740175464,0.279765728416534,0.454993373015599,NA,3.24909909764733,1.06862140919695,NA,NA,NA,"No","No"
"ENSG00000249156",25.3641316389072,0.043191968161045,0.268692873005689,0.62088629363913,0.844953510407984,27.5442315126085,23.1840317652059,NA,NA,0.073167185403802,"No","No"
"ENSG00000249158",2.75029574006675,0.0158672655323452,0.279063720639428,0.557164218361947,NA,3.43630895912384,2.06428252100966,"PCDHA11","56138",NA,"No","No"
"ENSG00000249240",38.4805398479632,1.00451601607264,1.30535603069256,0.00742070807857807,0.0734971365350896,26.2266831974618,50.7343964984646,NA,NA,1.13372958079655,"No","No"
"ENSG00000249242",23.7022764986335,0.0436624748296962,0.269179480214618,0.619222536988588,0.844301106596435,25.2672733364124,22.1372796608546,"TMEM150C","441027",0.0735026415115593,"No","No"
"ENSG00000249319",14.2250575245352,-0.0805037216912503,0.288481194971748,0.22508088397615,NA,17.1181147501375,11.332000298933,NA,NA,NA,"No","No"
"ENSG00000249437",3.67003250670118,0.0113922323142718,0.277635437568263,0.770440698834222,NA,4.68973375044215,2.65033126296021,"NAIP","4671",NA,"No","No"
"ENSG00000249471",111.614477913517,0.192603100457291,0.283955569844747,0.19850822158241,0.511711003431791,104.311826057263,118.917129769772,"ZNF324B","388569",0.290975244199801,"No","No"
"ENSG00000249693",6.02628679580293,0.00216529513278108,0.276026704369703,0.965461724522974,NA,7.27957904681551,4.77299454479036,"THEGL","100506564",NA,"No","No"
"ENSG00000249709",92.0837052848783,0.0679983117609247,0.243622315936171,0.597753849528295,0.833048929649076,96.2022898730801,87.9651206966766,"ZNF564","163050",0.0793294892864653,"No","No"
"ENSG00000249715",2.03100635806953,-0.00578732511140048,0.278945575843152,0.804313306230386,NA,2.94894303787191,1.11306967826715,"FER1L5","90342",NA,"No","No"
"ENSG00000249773",11.1530192561844,0.100774748140213,0.303286513741648,0.0327773114829659,NA,16.4199742893113,5.88606422305751,NA,NA,NA,"No","No"
"ENSG00000249853",8.15719815512717,-0.0521565502449819,0.282039221917906,0.317287129253205,NA,8.13287731741924,8.18151899283511,"HS3ST5","222537",NA,"No","No"
"ENSG00000249884",13.4034433615954,0.0129423324454696,0.280328209169894,0.12524972248135,NA,6.42275169985443,20.3841350233363,"RNF103-CHMP3","100526767",NA,"No","No"
"ENSG00000249915",555.463026540006,0.226554860479434,0.196708898612215,0.130507231964046,0.417494630369564,481.706282583065,629.219770496947,"PDCD6","10016",0.379349105847121,"No","No"
"ENSG00000249931",7.98972112991359,-0.0403747526385438,0.280055052341318,0.403986518547989,NA,9.76237459743853,6.21706766238864,"GOLGA8K","653125",NA,"No","No"
"ENSG00000249961",1.27050929755225,0.000347817235537688,0.279238042563797,0.995077647019793,NA,0.311234354429274,2.22978424067523,"TERB1","283847",NA,"No","No"
"ENSG00000249992",585.253012256547,1.97638064760165,0.237258057886428,4.12091188099708e-18,1.4535044905974e-15,786.123955636563,384.382068876531,"TMEM158","25907",14.8375836221401,"Yes","Up-Regulated"
"ENSG00000250021",162.457963354811,0.116357670356524,0.231422690259156,0.42271863537689,0.718598396272061,170.071620944512,154.84430576511,"ARPIN-AP3S2","100526783",0.143513756364561,"No","No"
"ENSG00000250067",34.973447299567,-0.114758682340613,0.287936993247503,0.271306849181906,0.590854869955285,37.2596808782825,32.6872137208515,"YJEFN3","374887",0.228519180570158,"No","No"
"ENSG00000250120",7.12797500153139,-0.00219696477484189,0.275103755092078,0.961898363043674,NA,5.48409033932274,8.77185966374005,"PCDHA10","56139",NA,"No","No"
"ENSG00000250151",60.114732313241,-0.163450296136306,0.305277557888063,0.187830890507232,0.497493379877938,86.4450548535539,33.784409772928,"ARPC4-TTLL3","100526693",0.30321269401697,"No","No"
"ENSG00000250305",53.1950463750957,-0.0972081709968367,0.269124608540066,0.404207139787942,0.706589796188352,68.8605690713061,37.5295236788852,"TRMT9B","57604",0.150832638470789,"No","No"
"ENSG00000250312",73.2710567870868,0.110220974994329,0.265196158526214,0.394400679874193,0.69927968476724,64.4849264054003,82.0571871687734,"ZNF718","255403",0.155349088550327,"No","No"
"ENSG00000250317",146.408131102172,-0.0633793963129562,0.226326897925528,0.643346321070404,0.854907973158533,144.249061565942,148.567200638403,"SMIM20","389203",0.0680806325238456,"No","No"
"ENSG00000250366",9.76200082042647,-0.0460749308942535,0.278570631975938,0.443613428266012,NA,12.341141599158,7.18286004169491,"TUNAR","100507043",NA,"No","No"
"ENSG00000250423",0.289424504294938,0.00408214241177601,0.279858994949468,0.893497457545528,NA,0.578849008589876,0,"KIAA1210","57481",NA,"No","No"
"ENSG00000250479",409.294894955784,0.276755577624362,0.261967038624468,0.099283666456037,0.364236809034109,460.114571744833,358.475218166735,"CHCHD10","400916",0.438616167402669,"No","No"
"ENSG00000250506",16.5361347777589,-0.00423575755199703,0.269095313529865,0.950581859995413,NA,19.1658961303364,13.9063734251814,"CDK3","1018",NA,"No","No"
"ENSG00000250510",41.0956713768372,0.52113548169035,0.98297183488132,0.016577559291015,0.126209500092354,29.438059047389,52.7532837062854,"GPR162","27239",0.898907953472217,"No","No"
"ENSG00000250565",48.5225225444068,-0.0985679968637068,0.27657520377541,0.360195489481404,0.669858278503171,68.3158931019825,28.7291519868311,"ATP6V1E2","90423",0.174017070992469,"No","No"
"ENSG00000250571",117.106836642233,0.0627346496306519,0.234741559378849,0.640554844086583,0.854399361771403,97.2477351703078,136.965938114157,"GLI4","2738",0.0683390847294484,"No","No"
"ENSG00000250644",350.052453744364,-0.347239387691644,0.259399188171667,0.0484638246075312,0.246919486083357,342.851820752431,357.253086736297,NA,NA,0.607444635606575,"No","No"
"ENSG00000250673",0.55543898462826,-0.00741319908277024,0.279933507234594,0.694175216314188,NA,0.311234354429274,0.799643614827245,"REELD1","345051",NA,"No","No"
"ENSG00000250722",33.199737282882,0.190236721624948,0.346186945029413,0.0910444870920646,0.346789322169558,47.2581091437645,19.1413654219995,"SELENOP","6414",0.459934283151513,"No","No"
"ENSG00000250782",5.64367341100897,0.0458706105814635,0.282039481974495,0.303306597956162,NA,4.77013854312624,6.51720827889171,NA,NA,NA,"No","No"
"ENSG00000251192",52.5195223813331,-0.209208494034537,0.338939655997168,0.11816505195901,0.396989928945308,64.2446290505562,40.79441571211,"ZNF674","641339",0.401220510513857,"No","No"
"ENSG00000251201",261.167201229324,-0.29129577853241,0.281434380668727,0.0898316371543574,0.345151435004837,304.800886403998,217.53351605465,"TMED7-TICAM2","100302736",0.461990316645118,"No","No"
"ENSG00000251246",1.34490787865626,-0.00497358220661914,0.279676871070484,0.700684717290348,NA,2.68981575731252,0,NA,NA,NA,"No","No"
"ENSG00000251247",17.2343712810453,-0.0138562367712891,0.269753673190555,0.845388311786082,NA,19.1043635275606,15.36437903453,"ZNF345","25850",NA,"No","No"
"ENSG00000251258",8.04488506306791,0.0490170352956749,0.282196152562776,0.28702452663293,NA,12.8089418521549,3.28082827398095,"RFPL4B","442247",NA,"No","No"
"ENSG00000251287",2.21461439736051,0.000696599035871614,0.278663074871444,0.977295940532977,NA,3.26442107910179,1.16480771561922,"ALG1L2","644974",NA,"No","No"
"ENSG00000251322",571.51821693934,-0.0995431209784199,0.178565948870274,0.472588386193095,0.755721100815279,517.387550571507,625.648883307172,"SHANK3","85358",0.121638451489115,"No","No"
"ENSG00000251349",48.6798863122261,-0.0680633244042299,0.261163797900594,0.539780669628185,0.800143175619591,45.1869672098987,52.1728054145535,"MSANTD3-TMEFF1","100526694",0.0968322944855584,"No","No"
"ENSG00000251369",153.066617449347,-0.32812930217963,0.340954229263013,0.0704327944569985,0.302222053379092,147.576872137998,158.556362760696,"ZNF550","162972",0.519673848033414,"No","No"
"ENSG00000251493",457.027691062946,0.214142713610318,0.21349086200762,0.164735251314494,0.467155122432757,337.521789919009,576.533592206884,"FOXD1","2297",0.330538884679794,"No","No"
"ENSG00000251503",15.1962410390581,0.0223877478584044,0.272341091798002,0.743402618701471,NA,13.4500380739638,16.9424440041523,"CENPS-CORT","100526739",NA,"No","No"
"ENSG00000251664",1.22469788827295,-0.00652051506009474,0.279813348869418,0.505193303196681,NA,0.846463662750477,1.60293211379543,"PCDHA12","56137",NA,"No","No"
"ENSG00000251692",1.05319967492429,0.000521100284953204,0.279051375825419,0.98835534065449,NA,0.937946750088429,1.16845259976015,"PTX4","390667",NA,"No","No"
"ENSG00000253159",117.674013326122,1.32422973602496,0.452266468414723,0.000170858470508134,0.00462554346145377,112.660253219166,122.687773433078,"PCDHGA12","26025",2.33483723407205,"Yes","Up-Regulated"
"ENSG00000253250",130.85448038445,-0.206807992771496,0.278085371797089,0.183712780086682,0.491959711533643,146.085313243596,115.623647525305,"C8orf88","100127983",0.308070461816083,"No","No"
"ENSG00000253251",37.6880047750533,0.0175679710133686,0.258025910011021,0.864832972825351,0.951258113815841,21.8788277643578,53.4971817857488,"SHLD3","112441434",0.0217016258635061,"No","No"
"ENSG00000253276",314.100109671105,0.832795961195068,0.304308968270538,0.000491121336778507,0.0102889490448285,366.079949718587,262.120269623623,"CCDC71L","168455",1.98762898357978,"No","No"
"ENSG00000253293",313.405100572082,-0.00314384029936867,0.194050070881872,0.983051979775567,0.993569816062616,279.42022149123,347.389979652933,"HOXA10","3206",0.00280161052152336,"No","No"
"ENSG00000253304",269.255983602915,0.240118459110223,0.242879498098384,0.137630964287672,0.429054104578612,198.692922136755,339.819045069076,"TMEM200B","399474",0.367487938961324,"No","No"
"ENSG00000253305",41.8130578570704,0.0741350030749516,0.270984778628841,0.456889520203165,0.743220599144561,35.7884022625787,47.8377134515622,"PCDHGB6","56100",0.128882261916946,"No","No"
"ENSG00000253309",1.65582047651728,-0.005407738234691,0.278751098352605,0.829305229444168,NA,1.61252253281686,1.69911842021769,"SERPINE3","647174",NA,"No","No"
"ENSG00000253313",2.03285146236218,-0.00315849399706927,0.278195763436595,0.914939116847637,NA,1.83227379990819,2.23342912481617,"C1orf210","149466",NA,"No","No"
"ENSG00000253368",234.613108460232,0.0958016156792202,0.212755447560333,0.508289980675393,0.781256909813523,191.135322487375,278.090894433089,"TRNP1","388610",0.107206128520684,"No","No"
"ENSG00000253485",8.61449428568176,0.0494511375619173,0.280383948922341,0.386308700383586,NA,7.36163660524755,9.86735196611596,"PCDHGA5","56110",NA,"No","No"
"ENSG00000253537",9.64182494193001,0.0460092704521472,0.278682886801357,0.44758642628857,NA,8.29958335533598,10.984066528524,"PCDHGA7","56108",NA,"No","No"
"ENSG00000253598",1.18716885804132,-0.00654806238564896,0.279806039684964,0.6365926348212,NA,2.37433771608264,0,"SLC10A5","347051",NA,"No","No"
"ENSG00000253649",1.15707881478686,-0.0105853596651565,0.279561374195613,0.617265210311258,NA,1.2491811045177,1.06497652505601,NA,NA,NA,"No","No"
"ENSG00000253710",323.774243666771,-0.170499779699011,0.224617137633534,0.260354030205006,0.579425005026284,376.236695112333,271.311792221209,"ALG11","440138",0.237002766794303,"No","No"
"ENSG00000253719",994.590355859217,0.112609256441383,0.171235224493308,0.411098656521469,0.710388145962701,944.322810721246,1044.85790099719,"ATXN7L3B","552889",0.148504294112817,"No","No"
"ENSG00000253729",1834.51922015724,-0.215758090336001,0.165854059890416,0.112643807868001,0.388215468489803,2042.74737752361,1626.29106279086,"PRKDC","5591",0.410927164089527,"No","No"
"ENSG00000253731",8.08077616948798,0.0365139532819348,0.277961507112748,0.501292172299994,NA,11.3331748726926,4.82837746628337,"PCDHGA6","56109",NA,"No","No"
"ENSG00000253767",6.84431568936157,0.00142841962593496,0.275234757474856,0.983298271460683,NA,5.88256409428936,7.80606728443378,"PCDHGA8","9708",NA,"No","No"
"ENSG00000253831",0.397999365343153,-0.0015008083008619,0.279886728917047,0.906243905499626,NA,0,0.795998730686307,"ETV3L","440695",NA,"No","No"
"ENSG00000253846",62.3167199455771,0.117405699732643,0.279339802019468,0.310204902815176,0.626128230159929,74.1543886946143,50.4790511965399,"PCDHGA10","56106",0.203336714796118,"No","No"
"ENSG00000253873",61.3859788376496,0.824150263993745,0.717151234070669,0.00938762704638135,0.0861637590242214,61.6361985054254,61.1357591698738,"PCDHGA11","56105",1.06467536254358,"No","No"
"ENSG00000253910",23.2330764031682,0.0238521065453644,0.267455814864632,0.773372616583464,0.915947944134611,18.9180918213888,27.5480609849476,"PCDHGB2","56103",0.0381292077923051,"No","No"
"ENSG00000253953",30.3072281374639,-0.0522490735265067,0.272613153463906,0.530916330221176,0.794058892243812,20.5513628547234,40.0630934202044,"PCDHGB4","8641",0.100147286454474,"No","No"
"ENSG00000253958",93.6282399360799,0.60719042229852,0.534674422831599,0.0165423059115747,0.126058497826167,97.4267234672375,89.8297564049224,"CLDN23","137075",0.899427872441989,"No","No"
"ENSG00000254004",134.413117138739,0.0117383013659383,0.221611892959324,0.933207314306891,0.974542044088915,112.073569762795,156.752664514684,"ZNF260","339324",0.0111994196331457,"No","No"
"ENSG00000254087",494.200340779993,-0.176094438031822,0.195216296403181,0.229334294723551,0.546448073176943,495.744510666139,492.656170893847,"LYN","4067",0.26245110105952,"No","No"
"ENSG00000254093",447.746268107766,-0.12819120364507,0.193821255397174,0.371936345682123,0.680230249991972,431.903494948461,463.589041267071,"PINX1","54984",0.167344058800716,"No","No"
"ENSG00000254122",8.51848788057571,0.013206030502581,0.280333470261543,0.170857778768448,NA,12.9150534426005,4.12192231855091,"PCDHGB7","56099",NA,"No","No"
"ENSG00000254126",1.11528155658865,-0.00387805348255095,0.279570071512782,0.719520004129933,NA,1.16194170398036,1.06862140919695,"CD8B2","927",NA,"No","No"
"ENSG00000254206",13.0400256809026,0.00519213601199851,0.271378559290309,0.940291189851782,NA,12.604512566518,13.4755387952871,"NPIPB11","728888",NA,"No","No"
"ENSG00000254221",6.50106115745134,0.0427269903016067,0.281737942234982,0.294823676815271,NA,7.70210683379572,5.30001548110696,"PCDHGB1","56104",NA,"No","No"
"ENSG00000254245",6.66256988087679,0.0111786254222298,0.27789806961692,0.721242066237698,NA,2.94469935107131,10.3804404106823,"PCDHGA3","56112",NA,"No","No"
"ENSG00000254402",18.7641370688464,-0.00443275712515363,0.269041019158595,0.948957837703258,NA,24.0935387273349,13.4347354103579,"LRRC24","441381",NA,"No","No"
"ENSG00000254413",30.4229029967743,0.078202155352334,0.279954191340862,0.359805617367192,0.66957726638945,21.0682110387181,39.7775949548306,"CHKB-CPT1B","386593",0.174199300010645,"No","No"
"ENSG00000254440",0.870572607067704,-0.00936320050351463,0.279799915533748,0.63737786267538,NA,0.359097741498554,1.38204747263685,"PBOV1","59351",NA,"No","No"
"ENSG00000254469",18.8365392391872,0.0459885591708151,0.273095305010501,0.553146406957771,NA,15.7706159504286,21.9024625279457,NA,NA,NA,"No","No"
"ENSG00000254470",1097.84207923586,0.611815428745459,0.19218586625057,0.000211825016593398,0.00549365510471744,1089.13364294963,1106.55051552209,"AP5B1","91056",2.26013860935299,"No","No"
"ENSG00000254505",61.4518135364868,0.0954624364556893,0.262812328522941,0.437527319870256,0.730988599783232,62.5422973282458,60.3613297447278,"CHMP4A","29082",0.136089396078859,"No","No"
"ENSG00000254535",18.2621219392988,0.0524513516965348,0.274476214870746,0.509014596299023,NA,16.5102745443867,20.013969334211,"PABPC4L","132430",NA,"No","No"
"ENSG00000254536",18.2864248028812,0.0313285804446228,0.277113698530079,0.571783474718545,NA,27.182074628238,9.39077497752452,NA,NA,NA,"No","No"
"ENSG00000254550",0.155617177214637,-0.00103686834843361,0.279894527200542,0.906247993035953,NA,0.311234354429274,0,"OMP","4975",NA,"No","No"
"ENSG00000254553",6.92375054192189,0.0199789750672627,0.27835301573617,0.574457213532574,NA,7.33758257323395,6.50991851060983,NA,NA,NA,"No","No"
"ENSG00000254585",4.7940168985026,0.0349927506271015,0.282459681630709,0.119361318293242,NA,2.17864048100492,7.40939331600028,"MAGEL2","54551",NA,"No","No"
"ENSG00000254598",0.582403857809608,0.00407572954170956,0.279862429574965,0.805641181433597,NA,0,1.16480771561922,"CSNK2A3","283106",NA,"No","No"
"ENSG00000254656",1.43639096599422,-0.00763673922468733,0.280042513190228,0.353995176562627,NA,2.87278193198843,0,"RTL1","388015",NA,"No","No"
"ENSG00000254685",9.2328231060237,-0.0714408506795652,0.2884217368704,0.167142393687175,NA,8.4115702662337,10.0540759458137,"FPGT","8790",NA,"No","No"
"ENSG00000254706",12.9724383735681,0.0130368208344826,0.272534021132942,0.835722582982633,NA,15.3886470091791,10.5562297379572,NA,NA,NA,"No","No"
"ENSG00000254726",323.874924519842,-0.205835542891932,0.220264869424364,0.183107197848312,0.49127122918616,256.959461019982,390.790388019701,"MEX3A","92312",0.308678669147414,"No","No"
"ENSG00000254732",3.68302912772393,0.0286147561117985,0.280026727279854,0.432235269584976,NA,3.12672737044252,4.23933088500535,NA,NA,NA,"No","No"
"ENSG00000254788",24.3688989159126,-0.0808769297657789,0.279877922432518,0.358217656243135,0.668184997623376,20.599696175278,28.1381016565472,"CKLF-CMTM1","100529251",0.175103279554707,"No","No"
"ENSG00000254806",43.4893699505509,-0.0473767096017828,0.264237593110872,0.618602264715708,0.844107986947653,32.8965034637241,54.0822364373778,"SYS1-DBNDD2","767557",0.0736019904175791,"No","No"
"ENSG00000254827",4.65213602137716,-0.018158460472093,0.278471510234623,0.581319508401377,NA,3.30379709256986,6.00047495018446,"SLC22A18AS","5003",NA,"No","No"
"ENSG00000254852",2.36679191541009,0.0275142866575989,0.281612613660619,0.138585424459215,NA,1.87330257912421,2.86028125169597,"NPIPA2","642799",NA,"No","No"
"ENSG00000254858",755.289828646786,-0.10584523556966,0.174474750737016,0.438898755235603,0.731695494042338,656.783435616393,853.796221677178,"MPV17L2","84769",0.135669619448736,"No","No"
"ENSG00000254870",1.00549814389174,-0.00618388903265463,0.279986310989915,0.567657069148929,NA,2.01099628778348,0,"ATP6V1G2-DDX39B","100532737",NA,"No","No"
"ENSG00000254901",307.797969528001,0.382513678193453,0.271569427046265,0.0368403399568541,0.209196870638162,280.58338658,335.012552476001,"BORCS8","729991",0.679444816337952,"No","No"
"ENSG00000254979",11.3071873444902,0.0242150110157956,0.278255693646896,0.479515890937096,NA,13.8265787844841,8.78779590449619,NA,NA,NA,"No","No"
"ENSG00000254986",1246.48076311044,0.122333911162902,0.165087515008713,0.365407544725427,0.675191758664181,1288.37474009177,1204.5867861291,"DPP3","10072",0.170572867313256,"No","No"
"ENSG00000254995",5.524065944629,0.04873516717772,0.284057825144217,0.167910665148453,NA,1.87330257912421,9.17482931013379,"STX16-NPEPL1","100534593",NA,"No","No"
"ENSG00000254996",508.057872742888,-0.217353330179339,0.229812329835291,0.166179968073099,0.468917507908401,516.923038141242,499.192707344534,"ANKHD1-EIF4EBP3","404734",0.328903551765183,"No","No"
"ENSG00000254999",1174.21392619311,0.211755953758701,0.182913461804225,0.141004974900007,0.434524816560306,1122.72787656378,1225.69997582244,"BRK1","55845",0.361985415101558,"No","No"
"ENSG00000255073",177.380957568573,0.370427007933196,0.412876656528335,0.0488469764842588,0.248154701521883,63.8876734287214,290.874241708424,NA,NA,0.605277492275371,"No","No"
"ENSG00000255112",797.864633540227,-0.285983998531193,0.189024064237466,0.0546250996719411,0.264145965186724,930.138309830993,665.590957249462,"CHMP1B","57132",0.578156018747719,"No","No"
"ENSG00000255150",14.3906006643196,0.0811193342775385,0.28734354450759,0.254836805176829,NA,13.2894731655535,15.4917281630856,"EID3","493861",NA,"No","No"
"ENSG00000255152",0.133807327080301,0.00500398861714621,0.279871018313259,0.882593232031291,NA,0.267614654160601,0,"MSH5-SAPCD1","100532732",NA,"No","No"
"ENSG00000255181",0.132666455114384,-0.00115756578550376,0.279887872984008,0.90624640770985,NA,0,0.265332910228769,"CCDC166","100130274",NA,"No","No"
"ENSG00000255302",1299.73486535473,0.508039154423051,0.18569564891147,0.00122629526069699,0.0205130284462119,1131.58503600561,1467.88469470385,"EID1","23741",1.68797021772105,"No","No"
"ENSG00000255339",11.8405722969416,-0.0354800867470173,0.278773121849474,0.394677774902063,NA,9.8958246192972,13.7853199745861,NA,NA,NA,"No","No"
"ENSG00000255346",33.3070675029109,0.0662314037731639,0.271113291049006,0.486153577842007,0.766875277084025,25.6598506388305,40.9542843669914,"NOX5","79400",0.115275263011507,"No","No"
"ENSG00000255398",0.425009255985105,0.00831621842577289,0.27992851903378,0.698014923931425,NA,0.267614654160601,0.582403857809608,"HCAR3","8843",NA,"No","No"
"ENSG00000255408",4.3723114235783,0.00997234234807348,0.276892951158949,0.816023735815473,NA,4.55038727603491,4.19423557112169,"PCDHA3","56145",NA,"No","No"
"ENSG00000255423",3.59768785889235,-0.0223510497810665,0.278580675047315,0.559830481427042,NA,3.57989912033168,3.61547659745302,"EBLN2","55096",NA,"No","No"
"ENSG00000255432",2.75282436996915,-0.0179075814500175,0.279112521781696,0.544740604043199,NA,2.68981575731252,2.81583298262578,NA,NA,NA,"No","No"
"ENSG00000255439",24.1390967128758,0.076562706468828,0.280569132162972,0.35497328269475,0.665372786952124,13.921367403318,34.3568260224336,NA,NA,0.176934965291973,"No","No"
"ENSG00000255508",195.329997964204,0.0268921378245092,0.232017416377458,0.836615084006535,0.94072914875164,250.89015357437,139.769842354039,"TUT1","64852",0.0265353990325053,"No","No"
"ENSG00000255526",5.62273351775787,-0.0350084077361557,0.279926186761656,0.410726483760592,NA,5.12758351887683,6.1178835166389,"NEDD8-MDP1","100528064",NA,"No","No"
"ENSG00000255529",377.051760978884,0.217231625467773,0.225423389327822,0.167255348694063,0.46982565843431,417.755689594874,336.347832362894,"POLR2M","81488",0.328063268928897,"No","No"
"ENSG00000255561",27.0971011890407,-0.0414708696989537,0.267586340288981,0.639873697587903,0.854399361771403,34.2704236716378,19.9237787064437,"FDXACB1","91893",0.0683390847294484,"No","No"
