"","SRR7992451Aligned.sortedByCoord.out_sorted.bam","SRR7992456Aligned.sortedByCoord.out_sorted.bam"
"peak_17363",4421,531
"peak_17364",1527,545
"peak_17365",248,143
"peak_17366",740,394
"peak_17367",771,418
"peak_17368",96,49
"peak_17369",57,8
"peak_17370",52,21
"peak_17371",285,75
"peak_17372",1815,437
"peak_17373",281,55
"peak_17374",75,31
"peak_17375",1560,936
"peak_17376",256,154
"peak_17377",120,51
"peak_17378",1948,471
"peak_17379",49,9
"peak_17380",498,164
"peak_17381",109,58
"peak_17382",145,84
"peak_17383",18271,7862
"peak_17384",685,192
"peak_17385",480,228
"peak_17386",91,18
"peak_17387",425,263
"peak_17388",507,246
"peak_17389",201,68
"peak_17390",228,73
"peak_17391",172,36
"peak_17392",62,29
"peak_17393",73,27
"peak_17394",122,34
"peak_17395",256,157
"peak_17396",505,330
"peak_17397",667,451
"peak_17398",2479,1253
"peak_17399",15440,9271
"peak_17400",65,33
"peak_17401",336,141
"peak_17402",1420,525
"peak_17403",252,99
"peak_17404",410,159
"peak_17405",325,153
"peak_17406",71,13
"peak_17407",45,11
"peak_17408",45,9
"peak_17409",45,5
"peak_17410",102,51
"peak_17411",135,63
"peak_17412",127,68
"peak_17413",556,172
"peak_17414",257,146
"peak_17415",430,215
"peak_17416",1100,389
"peak_17417",966,251
"peak_17418",250,72
"peak_17419",505,265
"peak_17420",1470,751
"peak_17421",2132,960
"peak_17422",55,10
"peak_17423",226,105
"peak_17424",1798,1142
"peak_17425",9376,4497
"peak_17426",1894,370
"peak_17427",479,301
"peak_17428",1188,492
"peak_17429",100,60
"peak_17430",1086,473
"peak_17431",75,32
"peak_17432",791,177
"peak_17433",3787,1887
"peak_17434",5720,3620
"peak_17435",9008,4950
"peak_17436",300,140
"peak_17437",4358,1662
"peak_17438",119,64
"peak_17439",144,32
"peak_17440",335,114
"peak_17441",292,124
"peak_17442",117,65
"peak_17443",192,125
"peak_17444",369,200
"peak_17445",1483,491
"peak_17446",829,435
"peak_17447",232,137
"peak_17448",839,283
"peak_17449",181,114
"peak_17450",141,87
"peak_17451",43,12
"peak_17452",93,56
"peak_17453",196,109
"peak_17454",349,166
"peak_17455",249,79
"peak_17456",38,10
"peak_17457",288,85
"peak_17458",125,23
"peak_17459",80,22
"peak_17460",2460,1179
"peak_17461",1074,501
"peak_17462",549,311
"peak_17463",1300,527
"peak_17464",335,61
"peak_17465",987,614
"peak_17466",404,73
"peak_17467",88,51
"peak_17468",79,45
"peak_17469",64,22
"peak_17470",1685,1007
"peak_17471",94,31
"peak_17472",174,89
"peak_17473",2093,514
"peak_17474",526,324
"peak_17475",553,361
"peak_17476",1025,500
"peak_17477",171,118
"peak_17478",772,242
"peak_17479",80,33
"peak_17480",1030,488
"peak_17481",174,95
"peak_17482",95,62
"peak_17483",1065,274
"peak_17484",154,27
"peak_17485",297,174
"peak_17486",75,28
"peak_17487",41,4
"peak_17488",12635,7907
"peak_17489",71,28
"peak_17490",12088,7697
"peak_17491",1334,308
"peak_17492",65,17
"peak_17493",316,185
"peak_17494",108,69
"peak_17495",21374,9562
"peak_17496",583,370
"peak_17497",1513,853
"peak_17498",56,22
"peak_17499",166,55
"peak_17500",884,212
"peak_17501",374,124
"peak_17502",313,146
"peak_17503",349,207
"peak_17504",305,122
"peak_17505",348,79
"peak_17506",258,156
"peak_17507",45,15
"peak_17508",73,29
"peak_17509",60,22
"peak_17510",62,15
"peak_17511",51,22
"peak_17512",252,155
"peak_17513",328,126
"peak_17514",498,258
"peak_17515",487,240
"peak_17516",1040,556
"peak_17517",106,62
"peak_17518",878,398
"peak_17519",150,73
"peak_17520",1267,276
"peak_17521",104,61
"peak_17522",227,81
"peak_17523",550,162
"peak_17524",118,52
"peak_17525",58,14
"peak_17526",55,26
"peak_17527",484,158
"peak_17528",2896,1426
"peak_17529",1841,1032
"peak_17530",188,95
"peak_17531",73,22
"peak_17532",337,83
"peak_17533",104,38
"peak_17534",45,7
"peak_17535",66,6
"peak_17536",43,13
"peak_17537",179,29
"peak_17538",36,4
"peak_17539",37,6
"peak_17540",42,10
"peak_17541",127,40
"peak_17542",116,65
"peak_17543",124,71
"peak_17544",549,256
"peak_17545",195,128
"peak_17546",121,32
"peak_17547",165,107
"peak_17548",3681,1041
"peak_17549",219,59
"peak_17550",171,57
"peak_17551",54,18
"peak_17552",49,18
"peak_17553",85,42
"peak_17554",549,107
"peak_17555",894,573
"peak_17556",533,211
"peak_17557",484,227
"peak_17558",255,110
"peak_17559",149,65
"peak_17560",1889,251
"peak_17561",1291,220
"peak_17562",155,56
"peak_17563",1315,741
"peak_17564",2085,904
"peak_17565",1894,563
"peak_17566",131,85
"peak_17567",1125,518
"peak_17568",67,29
"peak_17569",73,10
"peak_17570",73,11
"peak_17571",518,216
"peak_17572",170,103
"peak_17573",91,21
"peak_17574",237,56
"peak_17575",39,9
"peak_17576",214,75
"peak_17577",441,91
"peak_17578",1030,530
"peak_17579",2934,859
"peak_17580",440,274
"peak_17581",286,126
"peak_17582",591,282
"peak_17583",2220,905
"peak_17584",378,176
"peak_17585",457,220
"peak_17586",447,243
"peak_17587",2118,1014
"peak_17588",725,392
"peak_17589",151,99
"peak_17590",367,214
"peak_17591",433,193
"peak_17592",85,44
"peak_17593",144,38
"peak_17594",478,138
"peak_17595",54,20
"peak_17596",307,171
"peak_17597",1473,883
"peak_17598",2754,1361
"peak_17599",3469,1329
"peak_17600",102,65
"peak_17601",106,52
"peak_17602",268,70
"peak_17603",2619,858
"peak_17604",389,234
"peak_17605",3605,1690
"peak_17606",3658,1450
"peak_17607",2225,1131
"peak_17608",2571,1342
"peak_17609",5884,3542
"peak_17610",515,332
"peak_17611",335,217
"peak_17612",313,187
"peak_17613",268,164
"peak_17614",1389,407
"peak_17615",142,88
"peak_17616",48,11
"peak_17617",968,398
"peak_17618",560,106
"peak_17619",166,70
"peak_17620",323,70
"peak_17621",69,26
"peak_17622",583,224
"peak_17623",201,85
"peak_17624",324,208
"peak_17625",1290,667
"peak_17626",1798,692
"peak_17627",1969,729
"peak_17628",997,547
"peak_17629",2364,450
"peak_17630",187,87
"peak_17631",119,74
"peak_17632",2190,470
"peak_17633",118,64
"peak_17634",48,11
"peak_17635",105,73
"peak_17636",183,47
"peak_17637",49,15
"peak_17638",62,27
"peak_17639",63,19
"peak_17640",150,48
"peak_17641",154,37
"peak_17642",56,13
"peak_17643",54,25
"peak_17644",569,256
"peak_17645",186,109
"peak_17646",265,173
"peak_17647",161,100
"peak_17648",564,256
"peak_17649",911,216
"peak_17650",369,160
"peak_17651",3406,986
"peak_17652",315,189
"peak_17653",293,185
"peak_17654",505,244
"peak_17655",1767,1110
"peak_17656",10727,4255
"peak_17657",11668,3292
"peak_17658",1138,289
"peak_17659",872,435
"peak_17660",190,123
"peak_17661",2420,1618
"peak_17662",40,5
"peak_17663",122,10
"peak_17664",120,10
"peak_17665",40,5
"peak_17666",129,58
"peak_17667",1038,503
"peak_17668",426,285
"peak_17669",156,91
"peak_17670",462,224
"peak_17671",653,285
"peak_17672",500,273
"peak_17673",2375,1146
"peak_17674",2311,948
"peak_17675",2109,787
"peak_17676",112,31
"peak_17677",99,34
"peak_17678",310,121
"peak_17679",372,219
"peak_17680",658,401
"peak_17681",911,411
"peak_17682",97,30
"peak_17683",1026,499
"peak_17684",2753,1845
"peak_17685",427,102
"peak_17686",615,188
"peak_17687",132,74
"peak_17688",72,31
"peak_17689",57,26
"peak_17690",140,61
"peak_17691",195,113
"peak_17692",373,167
"peak_17693",1343,908
"peak_17694",48,17
"peak_17695",69,21
"peak_17696",230,147
"peak_17697",89,16
"peak_17698",110,22
"peak_17699",777,397
"peak_17700",109,45
"peak_17701",574,201
"peak_17702",69,32
"peak_17703",113,27
"peak_17704",392,239
"peak_17705",2263,1316
"peak_17706",4330,2537
"peak_17707",112,28
"peak_17708",65,11
"peak_17709",66,10
"peak_17710",113,28
"peak_17711",123,18
"peak_17712",101,12
"peak_17713",47,4
"peak_17714",149,38
"peak_17715",97,26
"peak_17716",193,87
"peak_17717",135,27
"peak_17718",1558,372
"peak_17719",1804,807
"peak_17720",3491,1728
"peak_17721",599,154
"peak_17722",300,130
"peak_17723",113,54
"peak_17724",118,53
"peak_17725",422,121
"peak_17726",128,47
"peak_17727",51,17
"peak_17728",151,99
"peak_17729",50,10
"peak_17730",412,79
"peak_17731",53,11
"peak_17732",85,16
"peak_17733",40,11
"peak_17734",72,11
"peak_17735",917,146
"peak_17736",63,11
"peak_17737",113,22
"peak_17738",67,22
"peak_17739",1023,246
"peak_17740",71,8
"peak_17741",236,91
"peak_17742",130,30
"peak_17743",64,18
"peak_17744",536,304
"peak_17745",427,266
"peak_17746",39,3
"peak_17747",52,22
"peak_17748",393,107
"peak_17749",125,57
"peak_17750",268,179
"peak_17751",148,82
"peak_17752",317,131
"peak_17753",643,163
"peak_17754",826,164
"peak_17755",2197,374
"peak_17756",1347,628
"peak_17757",885,478
"peak_17758",976,577
"peak_17759",1107,581
"peak_17760",2029,888
"peak_17761",1133,630
"peak_17762",288,164
"peak_17763",235,138
"peak_17764",310,78
"peak_17765",213,102
"peak_17766",2008,1045
"peak_17767",162,90
"peak_17768",532,268
"peak_17769",121,79
"peak_17770",8642,1524
"peak_17771",7463,4505
"peak_17772",13169,7483
"peak_17773",123,60
"peak_17774",1076,555
"peak_17775",582,316
"peak_17776",522,312
"peak_17777",278,91
"peak_17778",70,28
"peak_17779",161,67
"peak_17780",556,217
"peak_17781",258,76
"peak_17782",460,196
"peak_17783",159,66
"peak_17784",361,148
"peak_17785",2845,1702
"peak_17786",57,15
"peak_17787",98,26
"peak_17788",81,29
"peak_17789",78,17
"peak_17790",60,27
"peak_17791",99,36
"peak_17792",87,27
"peak_17793",1786,472
"peak_17794",7672,1401
"peak_17795",1399,440
"peak_17796",208,140
"peak_17797",256,93
"peak_17798",50,11
"peak_17799",36,5
"peak_17800",932,280
"peak_17801",833,242
"peak_17802",92,53
"peak_17803",139,65
"peak_17804",706,265
"peak_17805",2880,1101
"peak_17806",1344,992
"peak_17807",4709,1062
"peak_17808",474,156
"peak_17809",96,9
"peak_17810",917,610
"peak_17811",1043,538
"peak_17812",11205,6105
"peak_17813",176,29
"peak_17814",967,477
"peak_17815",299,205
"peak_17816",387,241
"peak_17817",338,116
"peak_17818",68,26
"peak_17819",717,201
"peak_17820",85,9
"peak_17821",1551,784
"peak_17822",753,418
"peak_17823",99,22
"peak_17824",56,14
"peak_17825",76,33
"peak_17826",35,7
"peak_17827",58,16
"peak_17828",63,15
"peak_17829",43,18
"peak_17830",53,15
"peak_17831",239,79
"peak_17832",146,91
"peak_17833",2179,694
"peak_17834",64,27
"peak_17835",114,34
"peak_17836",91,35
"peak_17837",70,25
"peak_17838",52,13
"peak_17839",56,21
"peak_17840",121,53
"peak_17841",115,49
"peak_17842",34,8
"peak_17843",102,61
"peak_17844",123,78
"peak_17845",946,234
"peak_17846",51,18
"peak_17847",148,49
"peak_17848",48,17
"peak_17849",97,48
"peak_17850",418,226
"peak_17851",431,243
"peak_17852",1878,1195
"peak_17853",353,126
"peak_17854",956,215
"peak_17855",74,37
"peak_17856",2149,740
"peak_17857",195,101
"peak_17858",182,115
"peak_17859",1284,404
"peak_17860",296,188
"peak_17861",107,49
"peak_17862",1741,530
"peak_17863",1605,902
"peak_17864",258,109
"peak_17865",231,115
"peak_17866",4437,2021
"peak_17867",6250,3533
"peak_17868",423,236
"peak_17869",194,126
"peak_17870",52,13
"peak_17871",131,27
"peak_17872",983,575
"peak_17873",183,99
"peak_17874",163,79
"peak_17875",81,43
"peak_17876",261,52
"peak_17877",1655,911
"peak_17878",853,398
"peak_17879",75,33
"peak_17880",258,119
"peak_17881",103,42
"peak_17882",190,74
"peak_17883",78,33
"peak_17884",110,32
"peak_17885",38,12
"peak_17886",114,43
"peak_17887",258,86
"peak_17888",785,279
"peak_17889",2906,505
"peak_17890",252,102
"peak_17891",84,30
"peak_17892",129,34
"peak_17893",183,120
"peak_17894",410,213
"peak_17895",34,3
"peak_17896",50,8
"peak_17897",59,13
"peak_17898",139,43
"peak_17899",351,188
"peak_17900",592,257
"peak_17901",641,373
"peak_17902",1676,541
"peak_17903",528,335
"peak_17904",186,99
"peak_17905",271,147
"peak_17906",237,124
"peak_17907",979,294
"peak_17908",84,49
"peak_17909",82,26
"peak_17910",88,38
"peak_17911",559,240
"peak_17912",319,189
"peak_17913",519,226
"peak_17914",712,420
"peak_17915",711,418
"peak_17916",376,185
"peak_17917",112,70
"peak_17918",1905,735
"peak_17919",258,168
"peak_17920",723,211
"peak_17921",71,38
"peak_17922",301,166
"peak_17923",140,50
"peak_17924",180,75
"peak_17925",105,64
"peak_17926",98,44
"peak_17927",127,41
"peak_17928",39,7
"peak_17929",215,58
"peak_17930",751,321
"peak_17931",854,396
"peak_17932",136,88
"peak_17933",162,30
"peak_17934",1467,705
"peak_17935",196,48
"peak_17936",60,24
"peak_17937",325,54
"peak_17938",88,48
"peak_17939",314,121
"peak_17940",56,11
"peak_17941",37,8
"peak_17942",979,591
"peak_17943",66,18
"peak_17944",55,18
"peak_17945",166,75
"peak_17946",405,191
"peak_17947",512,242
"peak_17948",727,449
"peak_17949",764,414
"peak_17950",657,217
"peak_17951",185,102
"peak_17952",390,222
"peak_17953",1879,652
"peak_17954",69,27
"peak_17955",54,21
"peak_17956",542,343
"peak_17957",287,65
"peak_17958",217,72
"peak_17959",171,104
"peak_17960",37,7
"peak_17961",52,7
"peak_17962",92,45
"peak_17963",35,6
"peak_17964",141,44
"peak_17965",77,19
"peak_17966",1025,257
"peak_17967",34,7
"peak_17968",92,41
"peak_17969",95,31
"peak_17970",173,62
"peak_17971",344,165
"peak_17972",653,390
"peak_17973",320,71
"peak_17974",92,19
"peak_17975",234,103
"peak_17976",61,21
"peak_17977",53,12
"peak_17978",79,13
"peak_17979",67,13
"peak_17980",915,217
"peak_17981",171,99
"peak_17982",254,38
"peak_17983",221,88
"peak_17984",48,15
"peak_17985",61,28
"peak_17986",233,145
"peak_17987",131,40
"peak_17988",132,40
"peak_17989",116,41
"peak_17990",88,22
"peak_17991",275,39
"peak_17992",133,18
"peak_17993",409,126
"peak_17994",3448,1008
"peak_17995",1154,334
"peak_17996",245,99
"peak_17997",251,118
"peak_17998",169,98
"peak_17999",111,47
"peak_18000",340,104
"peak_18001",108,33
"peak_18002",39,8
"peak_18003",204,40
"peak_18004",428,184
"peak_18005",79,39
"peak_18006",91,21
"peak_18007",92,45
"peak_18008",176,61
"peak_18009",345,191
"peak_18010",197,48
"peak_18011",297,191
"peak_18012",63,24
"peak_18013",90,35
"peak_18014",234,127
"peak_18015",125,68
"peak_18016",386,179
"peak_18017",59,23
"peak_18018",10655,2276
"peak_18019",108,43
"peak_18020",163,87
"peak_18021",75,29
"peak_18022",85,48
"peak_18023",98,28
"peak_18024",211,136
"peak_18025",211,136
"peak_18026",968,499
"peak_18027",12241,2078
"peak_18028",587,156
"peak_18029",526,342
"peak_18030",82,48
"peak_18031",188,100
"peak_18032",2127,684
"peak_18033",620,364
"peak_18034",286,71
"peak_18035",527,181
"peak_18036",227,113
"peak_18037",148,22
"peak_18038",142,61
"peak_18039",391,202
"peak_18040",239,99
"peak_18041",295,124
"peak_18042",194,67
"peak_18043",180,85
"peak_18044",112,59
"peak_18045",89,24
"peak_18046",901,571
"peak_18047",120,37
"peak_18048",235,87
"peak_18049",2500,479
"peak_18050",87,33
"peak_18051",38,7
"peak_18052",77,33
"peak_18053",1108,404
"peak_18054",175,93
"peak_18055",57,26
"peak_18056",97,62
"peak_18057",189,17
"peak_18058",68,6
"peak_18059",77,14
"peak_18060",334,94
"peak_18061",1340,384
"peak_18062",79,46
"peak_18063",33,8
"peak_18064",236,154
"peak_18065",147,82
"peak_18066",1294,611
"peak_18067",2014,819
"peak_18068",44,14
"peak_18069",124,32
"peak_18070",130,28
"peak_18071",2402,783
"peak_18072",114,61
"peak_18073",95,26
"peak_18074",43,8
"peak_18075",100,13
"peak_18076",324,71
"peak_18077",194,99
"peak_18078",1641,1030
"peak_18079",161,52
"peak_18080",213,90
"peak_18081",246,112
"peak_18082",147,75
"peak_18083",174,50
"peak_18084",7533,2156
"peak_18085",212,76
"peak_18086",335,144
"peak_18087",1991,720
"peak_18088",106,54
"peak_18089",85,31
"peak_18090",270,103
"peak_18091",1180,764
"peak_18092",266,93
"peak_18093",60,17
"peak_18094",63,25
"peak_18095",526,184
"peak_18096",161,68
"peak_18097",195,120
"peak_18098",82,51
"peak_18099",38,9
"peak_18100",431,119
"peak_18101",48,11
"peak_18102",152,66
"peak_18103",213,43
"peak_18104",138,24
"peak_18105",202,89
"peak_18106",353,141
"peak_18107",680,344
"peak_18108",1563,345
"peak_18109",86,42
"peak_18110",97,63
"peak_18111",1887,592
"peak_18112",158,91
"peak_18113",95,37
"peak_18114",97,38
"peak_18115",223,63
"peak_18116",51,19
"peak_18117",55,18
"peak_18118",158,90
"peak_18119",39,2
"peak_18120",61,3
"peak_18121",126,44
"peak_18122",51,14
"peak_18123",426,200
"peak_18124",9149,3278
"peak_18125",68,18
"peak_18126",164,57
"peak_18127",84,16
"peak_18128",6818,3966
"peak_18129",74,26
"peak_18130",183,53
"peak_18131",144,54
"peak_18132",142,54
"peak_18133",116,54
"peak_18134",195,136
"peak_18135",48,21
"peak_18136",80,27
"peak_18137",55,22
"peak_18138",76,19
"peak_18139",1202,200
"peak_18140",352,197
"peak_18141",577,241
"peak_18142",1878,629
"peak_18143",362,202
"peak_18144",1330,390
"peak_18145",1572,362
"peak_18146",116,72
"peak_18147",1529,414
"peak_18148",2806,590
"peak_18149",2416,769
"peak_18150",827,345
"peak_18151",2792,777
"peak_18152",636,162
"peak_18153",1953,904
"peak_18154",857,549
"peak_18155",100,32
"peak_18156",1540,374
"peak_18157",129,27
"peak_18158",1077,175
"peak_18159",67,18
"peak_18160",34,6
"peak_18161",164,37
"peak_18162",117,29
"peak_18163",306,200
"peak_18164",153,51
"peak_18165",1363,928
"peak_18166",373,167
"peak_18167",46,14
"peak_18168",55,13
"peak_18169",1310,700
"peak_18170",227,74
"peak_18171",523,345
"peak_18172",1179,595
"peak_18173",2372,751
"peak_18174",4923,1088
"peak_18175",162,73
"peak_18176",249,39
"peak_18177",83,23
"peak_18178",423,206
"peak_18179",259,121
"peak_18180",50,15
"peak_18181",751,448
"peak_18182",49,8
"peak_18183",537,312
"peak_18184",52,17
"peak_18185",1111,284
"peak_18186",96,18
"peak_18187",253,132
"peak_18188",1630,970
"peak_18189",537,156
"peak_18190",72,34
"peak_18191",1792,547
"peak_18192",391,201
"peak_18193",180,104
"peak_18194",98,59
"peak_18195",174,89
"peak_18196",75,24
"peak_18197",109,39
"peak_18198",111,33
"peak_18199",296,193
"peak_18200",33,6
"peak_18201",116,52
"peak_18202",499,145
"peak_18203",78,38
"peak_18204",130,69
"peak_18205",242,104
"peak_18206",80,41
"peak_18207",239,98
"peak_18208",367,122
"peak_18209",112,67
"peak_18210",143,61
"peak_18211",611,182
"peak_18212",336,81
"peak_18213",3558,1151
"peak_18214",2085,1094
"peak_18215",8549,5448
"peak_18216",81,27
"peak_18217",112,53
"peak_18218",133,36
"peak_18219",161,86
"peak_18220",403,130
"peak_18221",224,69
"peak_18222",66,24
"peak_18223",59,21
"peak_18224",75,21
"peak_18225",42,10
"peak_18226",40,6
"peak_18227",54,9
"peak_18228",59,15
"peak_18229",178,66
"peak_18230",35,9
"peak_18231",41,9
"peak_18232",429,265
"peak_18233",40,13
"peak_18234",5086,1071
"peak_18235",1489,633
"peak_18236",3842,2071
"peak_18237",5372,1908
"peak_18238",559,275
"peak_18239",50,15
"peak_18240",84,40
"peak_18241",123,46
"peak_18242",226,63
"peak_18243",59,22
"peak_18244",121,23
"peak_18245",1580,194
"peak_18246",3503,1555
"peak_18247",41,5
"peak_18248",289,161
"peak_18249",56,22
"peak_18250",150,63
"peak_18251",66,30
"peak_18252",279,123
"peak_18253",3933,1504
"peak_18254",1501,865
"peak_18255",1928,620
"peak_18256",42,7
"peak_18257",226,104
"peak_18258",187,68
"peak_18259",32,6
"peak_18260",138,90
"peak_18261",111,51
"peak_18262",1036,449
"peak_18263",1066,372
"peak_18264",163,80
"peak_18265",208,107
"peak_18266",181,70
"peak_18267",596,62
"peak_18268",76,29
"peak_18269",660,244
"peak_18270",93,48
"peak_18271",81,45
"peak_18272",436,189
"peak_18273",161,90
"peak_18274",111,53
"peak_18275",1650,458
"peak_18276",61,8
"peak_18277",57,10
"peak_18278",71,23
"peak_18279",128,33
"peak_18280",18217,4887
"peak_18281",801,344
"peak_18282",155,94
"peak_18283",77,26
"peak_18284",122,70
"peak_18285",3505,1800
"peak_18286",73,22
"peak_18287",654,172
"peak_18288",50,11
"peak_18289",1445,557
"peak_18290",180,75
"peak_18291",1463,399
"peak_18292",504,268
"peak_18293",141,75
"peak_18294",165,69
"peak_18295",61,23
"peak_18296",196,80
"peak_18297",72,25
"peak_18298",98,25
"peak_18299",62,22
"peak_18300",166,46
"peak_18301",35,7
"peak_18302",46,9
"peak_18303",63,7
"peak_18304",44,7
"peak_18305",153,73
"peak_18306",6589,1792
"peak_18307",1211,727
"peak_18308",48,16
"peak_18309",1035,484
"peak_18310",146,64
"peak_18311",51,16
"peak_18312",95,52
"peak_18313",7649,2883
"peak_18314",294,151
"peak_18315",130,85
"peak_18316",63,8
"peak_18317",145,28
"peak_18318",71,23
"peak_18319",236,118
"peak_18320",47,16
"peak_18321",40,10
"peak_18322",116,65
"peak_18323",6519,3648
"peak_18324",862,278
"peak_18325",184,84
"peak_18326",143,71
"peak_18327",504,173
"peak_18328",93,58
"peak_18329",710,459
"peak_18330",577,223
"peak_18331",346,169
"peak_18332",676,192
"peak_18333",213,80
"peak_18334",65,22
"peak_18335",103,45
"peak_18336",43,10
"peak_18337",46,10
"peak_18338",39,7
"peak_18339",714,128
"peak_18340",108,43
"peak_18341",70,34
"peak_18342",553,184
"peak_18343",33,8
"peak_18344",33,8
"peak_18345",110,30
"peak_18346",164,25
"peak_18347",442,107
"peak_18348",58,13
"peak_18349",112,31
"peak_18350",175,28
"peak_18351",1751,395
"peak_18352",81,50
"peak_18353",33,8
"peak_18354",196,112
"peak_18355",160,101
"peak_18356",1372,568
"peak_18357",742,151
"peak_18358",503,157
"peak_18359",1226,725
"peak_18360",2238,1205
"peak_18361",56,14
"peak_18362",2903,1354
"peak_18363",208,113
"peak_18364",864,436
"peak_18365",2580,1631
"peak_18366",7194,2412
"peak_18367",83,49
"peak_18368",8746,2760
"peak_18369",8746,2760
"peak_18370",635,212
"peak_18371",211,79
"peak_18372",74,18
"peak_18373",1646,832
"peak_18374",153,94
"peak_18375",865,420
"peak_18376",176,108
"peak_18377",209,129
"peak_18378",279,176
"peak_18379",1082,309
"peak_18380",409,142
"peak_18381",2017,488
"peak_18382",2048,585
"peak_18383",2046,567
"peak_18384",40,8
"peak_18385",34,9
"peak_18386",2843,973
"peak_18387",63,33
"peak_18388",171,64
"peak_18389",102,23
"peak_18390",172,41
"peak_18391",327,166
"peak_18392",556,221
"peak_18393",120,63
"peak_18394",1880,494
"peak_18395",237,156
"peak_18396",99,15
"peak_18397",257,76
"peak_18398",61,23
"peak_18399",292,153
"peak_18400",2785,1836
"peak_18401",2442,1094
"peak_18402",728,70
"peak_18403",881,118
"peak_18404",170,43
"peak_18405",171,43
"peak_18406",259,106
"peak_18407",1623,313
"peak_18408",2126,1108
"peak_18409",1488,465
"peak_18410",1476,229
"peak_18411",3860,1814
"peak_18412",13509,8757
"peak_18413",8046,4316
"peak_18414",41,13
"peak_18415",176,37
"peak_18416",129,37
"peak_18417",185,48
"peak_18418",45,18
"peak_18419",34,9
"peak_18420",94,31
"peak_18421",69,28
"peak_18422",211,82
"peak_18423",209,82
"peak_18424",120,58
"peak_18425",701,200
"peak_18426",141,63
"peak_18427",161,60
"peak_18428",571,223
"peak_18429",128,85
"peak_18430",64,18
"peak_18431",70,33
"peak_18432",886,454
"peak_18433",1362,866
"peak_18434",1282,527
"peak_18435",18595,4234
"peak_18436",1757,955
"peak_18437",251,113
"peak_18438",249,112
"peak_18439",552,344
"peak_18440",414,270
"peak_18441",141,25
"peak_18442",51,16
"peak_18443",51,16
"peak_18444",71,27
"peak_18445",34,8
"peak_18446",443,200
"peak_18447",151,39
"peak_18448",871,333
"peak_18449",114,49
"peak_18450",32,4
"peak_18451",36,5
"peak_18452",74,25
"peak_18453",300,54
"peak_18454",67,16
"peak_18455",172,36
"peak_18456",161,94
"peak_18457",105,16
"peak_18458",42,12
"peak_18459",274,143
"peak_18460",210,133
"peak_18461",1639,959
"peak_18462",85,48
"peak_18463",198,104
"peak_18464",426,126
"peak_18465",81,13
"peak_18466",67,11
"peak_18467",42,10
"peak_18468",58,20
"peak_18469",478,286
"peak_18470",417,272
"peak_18471",175,72
"peak_18472",1841,374
"peak_18473",5716,3134
"peak_18474",1122,450
"peak_18475",393,41
"peak_18476",462,262
"peak_18477",135,41
"peak_18478",135,41
"peak_18479",480,143
"peak_18480",48,2
"peak_18481",77,43
"peak_18482",728,299
"peak_18483",232,150
"peak_18484",62,32
"peak_18485",50,10
"peak_18486",47,10
"peak_18487",799,321
"peak_18488",47,6
"peak_18489",500,317
"peak_18490",53,18
"peak_18491",146,39
"peak_18492",44,17
"peak_18493",113,69
"peak_18494",2013,756
"peak_18495",205,54
"peak_18496",75,20
"peak_18497",111,55
"peak_18498",134,69
"peak_18499",4250,1735
"peak_18500",716,400
"peak_18501",829,365
"peak_18502",155,86
"peak_18503",221,92
"peak_18504",1469,291
"peak_18505",54,8
"peak_18506",788,381
"peak_18507",69,37
"peak_18508",6463,2779
"peak_18509",1658,397
"peak_18510",36,7
"peak_18511",39,9
"peak_18512",45,12
"peak_18513",6854,2566
"peak_18514",1584,539
"peak_18515",860,314
"peak_18516",5077,2859
"peak_18517",118,50
"peak_18518",100,48
"peak_18519",84,20
"peak_18520",160,100
"peak_18521",1800,302
"peak_18522",145,51
"peak_18523",242,62
"peak_18524",151,30
"peak_18525",188,117
"peak_18526",110,38
"peak_18527",960,250
"peak_18528",1056,292
"peak_18529",368,239
"peak_18530",878,539
"peak_18531",859,503
"peak_18532",375,86
"peak_18533",101,47
"peak_18534",67,26
"peak_18535",423,118
"peak_18536",39,9
"peak_18537",70,17
"peak_18538",103,50
"peak_18539",158,87
"peak_18540",545,221
"peak_18541",2689,662
"peak_18542",1793,942
"peak_18543",106,41
"peak_18544",158,66
"peak_18545",87,51
"peak_18546",128,70
"peak_18547",244,129
"peak_18548",44,15
"peak_18549",752,347
"peak_18550",117,72
"peak_18551",193,46
"peak_18552",55,24
"peak_18553",1515,724
"peak_18554",64,27
"peak_18555",17181,6790
"peak_18556",99,42
"peak_18557",216,118
"peak_18558",40,10
"peak_18559",50,4
"peak_18560",597,282
"peak_18561",107,43
"peak_18562",2120,1103
"peak_18563",2909,1691
"peak_18564",92,41
"peak_18565",183,57
"peak_18566",258,154
"peak_18567",258,154
"peak_18568",341,223
"peak_18569",77,40
"peak_18570",291,169
"peak_18571",5282,1120
"peak_18572",1645,602
"peak_18573",1420,968
"peak_18574",75,33
"peak_18575",120,71
"peak_18576",160,68
"peak_18577",3019,905
"peak_18578",281,117
"peak_18579",1144,586
"peak_18580",49,13
"peak_18581",626,229
"peak_18582",118,60
"peak_18583",185,42
"peak_18584",900,236
"peak_18585",2463,689
"peak_18586",3206,1596
"peak_18587",3206,1596
"peak_18588",447,133
"peak_18589",265,138
"peak_18590",171,64
"peak_18591",10707,4377
"peak_18592",284,113
"peak_18593",43,13
"peak_18594",157,94
"peak_18595",597,314
"peak_18596",64,26
"peak_18597",161,43
"peak_18598",270,152
"peak_18599",4458,2889
