"","SRR7992452.sorted.bam","SRR7992457.sorted.bam"
"peak_10562",1393,479
"peak_10563",1415,499
"peak_10564",414,137
"peak_10565",178,67
"peak_10566",312,95
"peak_10567",310,75
"peak_10568",121,39
"peak_10569",326,90
"peak_10570",259,72
"peak_10571",172,48
"peak_10572",502,155
"peak_10573",1053,227
"peak_10574",244,61
"peak_10575",188,58
"peak_10576",535,99
"peak_10577",827,119
"peak_10578",202,29
"peak_10579",208,54
"peak_10580",94,26
"peak_10581",1069,277
"peak_10582",338,104
"peak_10583",29776,4875
"peak_10584",92,21
"peak_10585",107,17
"peak_10586",183,62
"peak_10587",431,79
"peak_10588",1286,353
"peak_10589",2678,963
"peak_10590",876,155
"peak_10591",2201,423
"peak_10592",632,111
"peak_10593",76,15
"peak_10594",540,193
"peak_10595",429,120
"peak_10596",2335,469
"peak_10597",137,42
"peak_10598",119,10
"peak_10599",405,119
"peak_10600",585,167
"peak_10601",1392,355
"peak_10602",387,131
"peak_10603",174,61
"peak_10604",1560,325
"peak_10605",272,90
"peak_10606",416,106
"peak_10607",553,104
"peak_10608",1318,153
"peak_10609",1608,483
"peak_10610",477,160
"peak_10611",322,111
"peak_10612",897,117
"peak_10613",182,45
"peak_10614",548,133
"peak_10615",443,114
"peak_10616",1019,143
"peak_10617",225,78
"peak_10618",916,203
"peak_10619",783,109
"peak_10620",110,37
"peak_10621",399,93
"peak_10622",211,32
"peak_10623",202,55
"peak_10624",164,46
"peak_10625",219,70
"peak_10626",2916,830
"peak_10627",1016,359
"peak_10628",1594,510
"peak_10629",301,69
"peak_10630",195,76
"peak_10631",218,80
"peak_10632",359,129
"peak_10633",55,6
"peak_10634",197,38
"peak_10635",184,32
"peak_10636",340,94
"peak_10637",386,103
"peak_10638",109,29
"peak_10639",176,46
"peak_10640",125,16
"peak_10641",1314,397
"peak_10642",135,48
"peak_10643",214,66
"peak_10644",2691,468
"peak_10645",103,14
"peak_10646",351,49
"peak_10647",3286,622
"peak_10648",445,152
"peak_10649",5432,895
"peak_10650",1684,599
"peak_10651",1640,588
"peak_10652",1139,332
"peak_10653",154,38
"peak_10654",332,72
"peak_10655",247,93
"peak_10656",439,139
"peak_10657",282,101
"peak_10658",1291,478
"peak_10659",532,144
"peak_10660",104,24
"peak_10661",511,176
"peak_10662",363,91
"peak_10663",1643,357
"peak_10664",575,129
"peak_10665",356,123
"peak_10666",4588,1328
"peak_10667",1633,572
"peak_10668",3885,991
"peak_10669",299,111
"peak_10670",85,15
"peak_10671",69,4
"peak_10672",1455,306
"peak_10673",2580,676
"peak_10674",974,327
"peak_10675",539,184
"peak_10676",303,122
"peak_10677",3327,704
"peak_10678",662,241
"peak_10679",162,59
"peak_10680",230,73
"peak_10681",1738,359
"peak_10682",470,50
"peak_10683",160,44
"peak_10684",838,235
"peak_10685",14237,4370
"peak_10686",39483,14773
"peak_10687",70799,18974
"peak_10688",30947,10691
"peak_10689",11045,4084
"peak_10690",1323,153
"peak_10691",360,96
"peak_10692",2200,366
"peak_10693",148,55
"peak_10694",364,95
"peak_10695",930,162
"peak_10696",246,92
"peak_10697",377,141
"peak_10698",292,100
"peak_10699",366,131
"peak_10700",1004,342
"peak_10701",335,70
"peak_10702",78,15
"peak_10703",66,8
"peak_10704",5123,1809
"peak_10705",18062,2800
"peak_10706",481,114
"peak_10707",1710,288
"peak_10708",144,41
"peak_10709",394,98
"peak_10710",5415,745
"peak_10711",225,72
"peak_10712",302,108
"peak_10713",301,112
"peak_10714",157,21
"peak_10715",1259,258
"peak_10716",1935,669
"peak_10717",11240,3332
"peak_10718",316,102
"peak_10719",708,213
"peak_10720",620,154
"peak_10721",407,78
"peak_10722",56,6
"peak_10723",376,125
"peak_10724",5265,1214
"peak_10725",1479,304
"peak_10726",3277,902
"peak_10727",4149,1136
"peak_10728",880,291
"peak_10729",804,276
"peak_10730",208,73
"peak_10731",208,73
"peak_10732",140,43
"peak_10733",944,164
"peak_10734",121,32
"peak_10735",70,14
"peak_10736",152,15
"peak_10737",685,206
"peak_10738",186,70
"peak_10739",211,65
"peak_10740",64,10
"peak_10741",221,28
"peak_10742",336,123
"peak_10743",1044,257
"peak_10744",276,100
"peak_10745",1195,318
"peak_10746",443,148
"peak_10747",528,206
"peak_10748",859,274
"peak_10749",343,129
"peak_10750",1939,591
"peak_10751",203,67
"peak_10752",242,98
"peak_10753",289,98
"peak_10754",1306,324
"peak_10755",423,53
"peak_10756",250,35
"peak_10757",450,106
"peak_10758",365,141
"peak_10759",2093,399
"peak_10760",271,100
"peak_10761",257,21
"peak_10762",140,27
"peak_10763",343,114
"peak_10764",90,24
"peak_10765",234,64
"peak_10766",172,35
"peak_10767",1101,181
"peak_10768",361,120
"peak_10769",175,50
"peak_10770",190,73
"peak_10771",1548,458
"peak_10772",191,57
"peak_10773",2484,886
"peak_10774",40862,11731
"peak_10775",81551,17505
"peak_10776",2943,1133
"peak_10777",35125,9343
"peak_10778",56072,11756
"peak_10779",16373,4271
"peak_10780",15245,5029
"peak_10781",35186,8910
"peak_10782",8860,3246
"peak_10783",929,318
"peak_10784",244,98
"peak_10785",293,73
"peak_10786",7778,1184
"peak_10787",1663,371
"peak_10788",2334,456
"peak_10789",64,11
"peak_10790",441,52
"peak_10791",73,4
"peak_10792",483,148
"peak_10793",147,44
"peak_10794",317,105
"peak_10795",430,127
"peak_10796",140,49
"peak_10797",367,132
"peak_10798",62,7
"peak_10799",492,72
"peak_10800",351,101
"peak_10801",7434,1279
"peak_10802",4397,842
"peak_10803",2002,563
"peak_10804",2696,803
"peak_10805",7533,1796
"peak_10806",1451,275
"peak_10807",232,25
"peak_10808",1447,225
"peak_10809",168,27
"peak_10810",188,41
"peak_10811",634,99
"peak_10812",124,34
"peak_10813",228,54
"peak_10814",162,30
"peak_10815",649,134
"peak_10816",117,32
"peak_10817",75,16
"peak_10818",140,48
"peak_10819",550,168
"peak_10820",2340,432
"peak_10821",675,170
"peak_10822",1252,289
"peak_10823",175,64
"peak_10824",271,77
"peak_10825",2961,543
"peak_10826",1711,398
"peak_10827",153,56
"peak_10828",944,331
"peak_10829",418,145
"peak_10830",121,28
"peak_10831",3805,1265
"peak_10832",3811,892
"peak_10833",132,36
"peak_10834",563,222
"peak_10835",250,50
"peak_10836",280,98
"peak_10837",140,33
"peak_10838",1329,307
"peak_10839",194,16
"peak_10840",366,73
"peak_10841",628,163
"peak_10842",287,62
"peak_10843",90,26
"peak_10844",444,149
"peak_10845",12210,3817
"peak_10846",623,206
"peak_10847",3583,1035
"peak_10848",662,116
"peak_10849",125,38
"peak_10850",281,17
"peak_10851",458,168
"peak_10852",93,26
"peak_10853",74,15
"peak_10854",189,56
"peak_10855",155,26
"peak_10856",248,36
"peak_10857",225,34
"peak_10858",335,61
"peak_10859",961,270
"peak_10860",886,314
"peak_10861",165,50
"peak_10862",197,44
"peak_10863",395,137
"peak_10864",185,56
"peak_10865",85614,12506
"peak_10866",231,76
"peak_10867",4854,1657
"peak_10868",95,14
"peak_10869",102,19
"peak_10870",473,103
"peak_10871",219,62
"peak_10872",226,79
"peak_10873",214,14
"peak_10874",716,240
"peak_10875",1337,324
"peak_10876",198,68
"peak_10877",1555,309
"peak_10878",227,59
"peak_10879",179,28
"peak_10880",189,27
"peak_10881",395,69
"peak_10882",156,50
"peak_10883",949,228
"peak_10884",354,74
"peak_10885",111,17
"peak_10886",10841,1928
"peak_10887",133,43
"peak_10888",110,15
"peak_10889",338,37
"peak_10890",714,231
"peak_10891",69,12
"peak_10892",181,49
"peak_10893",104,20
"peak_10894",66,13
"peak_10895",67,7
"peak_10896",149,23
"peak_10897",111,23
"peak_10898",954,225
"peak_10899",182,45
"peak_10900",2397,312
"peak_10901",94,10
"peak_10902",144,11
"peak_10903",1691,294
"peak_10904",873,166
"peak_10905",164,57
"peak_10906",260,73
"peak_10907",224,75
"peak_10908",1230,228
"peak_10909",282,69
"peak_10910",228,82
"peak_10911",5795,1103
"peak_10912",586,136
"peak_10913",695,149
"peak_10914",73,13
"peak_10915",4684,1506
"peak_10916",11931,3041
"peak_10917",157,48
"peak_10918",3275,658
"peak_10919",185,42
"peak_10920",273,46
"peak_10921",225,67
"peak_10922",96,17
"peak_10923",110,25
"peak_10924",1189,221
"peak_10925",1116,141
"peak_10926",1456,357
"peak_10927",198,74
"peak_10928",163,54
"peak_10929",293,60
"peak_10930",970,244
"peak_10931",396,89
"peak_10932",1268,174
"peak_10933",349,103
"peak_10934",173,48
"peak_10935",558,177
"peak_10936",2656,713
"peak_10937",1393,455
"peak_10938",4275,1028
"peak_10939",180,73
"peak_10940",204,62
"peak_10941",66,11
"peak_10942",104,23
"peak_10943",124,34
"peak_10944",324,80
"peak_10945",184,74
"peak_10946",311,89
"peak_10947",395,49
"peak_10948",473,87
"peak_10949",299,63
"peak_10950",253,59
"peak_10951",666,127
"peak_10952",268,55
"peak_10953",216,69
"peak_10954",186,63
"peak_10955",1047,311
"peak_10956",197,43
"peak_10957",87,9
"peak_10958",59,3
"peak_10959",1210,296
"peak_10960",1785,248
"peak_10961",304,100
"peak_10962",119,39
"peak_10963",188,70
"peak_10964",349,89
"peak_10965",102,17
"peak_10966",840,303
"peak_10967",589,208
"peak_10968",174,59
"peak_10969",166,30
"peak_10970",1009,292
"peak_10971",231,83
"peak_10972",118,32
"peak_10973",423,78
"peak_10974",527,192
"peak_10975",164,49
"peak_10976",738,234
"peak_10977",791,215
"peak_10978",1091,162
"peak_10979",309,79
"peak_10980",128,40
"peak_10981",235,78
"peak_10982",166,58
"peak_10983",255,86
"peak_10984",115,20
"peak_10985",359,58
"peak_10986",96,19
"peak_10987",110,32
"peak_10988",353,122
"peak_10989",206,66
"peak_10990",84,25
"peak_10991",959,216
"peak_10992",2487,344
"peak_10993",1764,251
"peak_10994",63,10
"peak_10995",92,18
"peak_10996",71,15
"peak_10997",138,27
"peak_10998",128,42
"peak_10999",254,26
"peak_11000",193,77
"peak_11001",207,45
"peak_11002",86,12
"peak_11003",90,14
"peak_11004",652,188
"peak_11005",102,26
"peak_11006",333,68
"peak_11007",108,15
"peak_11008",62,6
"peak_11009",84,23
"peak_11010",118,28
"peak_11011",174,47
"peak_11012",601,164
"peak_11013",230,52
"peak_11014",714,139
"peak_11015",127,35
"peak_11016",154,39
"peak_11017",1361,513
"peak_11018",84,20
"peak_11019",240,57
"peak_11020",212,77
"peak_11021",398,137
"peak_11022",751,212
"peak_11023",315,93
"peak_11024",955,349
"peak_11025",7550,1605
"peak_11026",377,98
"peak_11027",221,80
"peak_11028",610,103
"peak_11029",215,55
"peak_11030",156,31
"peak_11031",168,38
"peak_11032",680,246
"peak_11033",1741,596
"peak_11034",1109,344
"peak_11035",488,152
"peak_11036",152,30
"peak_11037",163,50
"peak_11038",1013,198
"peak_11039",1686,374
"peak_11040",213,59
"peak_11041",5754,1516
"peak_11042",917,302
"peak_11043",4396,792
"peak_11044",729,224
"peak_11045",4416,736
"peak_11046",677,155
"peak_11047",111,34
"peak_11048",1078,390
"peak_11049",1005,241
"peak_11050",340,113
"peak_11051",265,96
"peak_11052",196,50
"peak_11053",436,87
"peak_11054",690,117
"peak_11055",111,16
"peak_11056",233,63
"peak_11057",152,43
"peak_11058",769,149
"peak_11059",1289,202
"peak_11060",70,4
"peak_11061",303,40
"peak_11062",425,134
"peak_11063",92,13
"peak_11064",441,160
"peak_11065",171,61
"peak_11066",980,137
"peak_11067",595,119
"peak_11068",126,24
"peak_11069",265,91
"peak_11070",3711,627
"peak_11071",250,47
"peak_11072",327,104
"peak_11073",1120,182
"peak_11074",348,44
"peak_11075",271,52
"peak_11076",5393,1163
"peak_11077",1197,378
"peak_11078",136,30
"peak_11079",355,80
"peak_11080",301,76
"peak_11081",205,77
"peak_11082",4062,1121
"peak_11083",2502,810
"peak_11084",57,6
"peak_11085",735,203
"peak_11086",697,199
"peak_11087",556,80
"peak_11088",163,29
"peak_11089",1178,443
"peak_11090",164,21
"peak_11091",163,43
"peak_11092",200,51
"peak_11093",91,18
"peak_11094",73,14
"peak_11095",159,25
"peak_11096",114,32
"peak_11097",1650,286
"peak_11098",232,78
"peak_11099",1765,304
"peak_11100",259,70
"peak_11101",1550,269
"peak_11102",754,201
"peak_11103",995,319
"peak_11104",552,204
"peak_11105",2362,532
"peak_11106",282,100
"peak_11107",542,117
"peak_11108",156,24
"peak_11109",68,12
"peak_11110",311,88
"peak_11111",400,140
"peak_11112",2505,430
"peak_11113",406,79
"peak_11114",1987,448
"peak_11115",125,20
"peak_11116",288,46
"peak_11117",99,26
"peak_11118",415,96
"peak_11119",139,38
"peak_11120",87,16
"peak_11121",121,29
"peak_11122",512,79
"peak_11123",1735,468
"peak_11124",7828,2141
"peak_11125",2670,807
"peak_11126",527,198
"peak_11127",11092,2108
"peak_11128",12654,1562
"peak_11129",2681,888
"peak_11130",376,139
"peak_11131",1214,439
"peak_11132",7502,1994
"peak_11133",864,174
"peak_11134",1664,284
"peak_11135",208,78
"peak_11136",464,69
"peak_11137",177,64
"peak_11138",2416,357
"peak_11139",219,35
"peak_11140",1906,418
"peak_11141",1605,543
"peak_11142",2019,621
"peak_11143",434,120
"peak_11144",123,10
"peak_11145",60,10
"peak_11146",66,11
"peak_11147",897,197
"peak_11148",2210,811
"peak_11149",6907,1624
"peak_11150",3798,869
"peak_11151",288,98
"peak_11152",1811,347
"peak_11153",131,24
"peak_11154",320,61
"peak_11155",660,91
"peak_11156",140,43
"peak_11157",242,53
"peak_11158",70,14
"peak_11159",209,32
"peak_11160",276,57
"peak_11161",140,39
"peak_11162",105,21
"peak_11163",172,42
"peak_11164",504,94
"peak_11165",227,29
"peak_11166",163,36
"peak_11167",393,61
"peak_11168",644,231
"peak_11169",2212,643
"peak_11170",474,177
"peak_11171",638,234
"peak_11172",1137,404
"peak_11173",4204,945
"peak_11174",228,79
"peak_11175",636,224
"peak_11176",417,96
"peak_11177",1170,359
"peak_11178",174,27
"peak_11179",127,33
"peak_11180",1782,428
"peak_11181",773,129
"peak_11182",94,17
"peak_11183",128,19
"peak_11184",2217,679
"peak_11185",226,73
"peak_11186",223,45
"peak_11187",494,150
"peak_11188",1578,290
"peak_11189",242,67
"peak_11190",94,24
"peak_11191",872,159
"peak_11192",143,30
"peak_11193",192,29
"peak_11194",134,20
"peak_11195",286,98
"peak_11196",1000,337
"peak_11197",7051,1531
"peak_11198",420,90
"peak_11199",229,51
"peak_11200",309,68
"peak_11201",668,154
"peak_11202",136,33
"peak_11203",186,48
"peak_11204",3703,660
"peak_11205",4163,1152
"peak_11206",3995,907
"peak_11207",196,59
"peak_11208",294,95
"peak_11209",77,19
"peak_11210",427,61
"peak_11211",61,8
"peak_11212",190,61
"peak_11213",224,79
"peak_11214",1106,355
"peak_11215",1199,251
"peak_11216",1910,515
"peak_11217",464,110
"peak_11218",467,82
"peak_11219",201,17
"peak_11220",612,158
"peak_11221",173,35
"peak_11222",5850,1476
"peak_11223",3515,1179
"peak_11224",7993,1401
"peak_11225",122,44
"peak_11226",97,28
"peak_11227",666,159
"peak_11228",304,94
"peak_11229",396,145
"peak_11230",723,254
"peak_11231",868,285
"peak_11232",212,75
"peak_11233",1608,304
"peak_11234",579,114
"peak_11235",1960,461
"peak_11236",2005,482
"peak_11237",133,42
"peak_11238",299,71
"peak_11239",127,33
"peak_11240",298,60
"peak_11241",1313,231
"peak_11242",86,17
"peak_11243",1316,290
"peak_11244",205,66
"peak_11245",489,182
"peak_11246",108,25
"peak_11247",524,88
"peak_11248",345,63
"peak_11249",148,37
"peak_11250",71,9
"peak_11251",1289,477
"peak_11252",116,18
"peak_11253",1171,334
"peak_11254",1112,383
"peak_11255",7422,785
"peak_11256",291,70
"peak_11257",1071,329
"peak_11258",385,145
"peak_11259",9056,2682
"peak_11260",119,26
"peak_11261",232,61
"peak_11262",3591,1367
"peak_11263",1520,584
"peak_11264",499,93
"peak_11265",245,79
"peak_11266",730,94
"peak_11267",338,123
"peak_11268",908,318
"peak_11269",2217,385
"peak_11270",156,55
"peak_11271",100,14
"peak_11272",181,47
"peak_11273",153,21
"peak_11274",136,31
"peak_11275",153,36
"peak_11276",408,130
"peak_11277",121,23
"peak_11278",194,72
"peak_11279",585,180
"peak_11280",96,16
"peak_11281",326,96
"peak_11282",125,32
"peak_11283",222,57
"peak_11284",74,6
"peak_11285",439,118
"peak_11286",121,41
"peak_11287",85,7
"peak_11288",60,5
"peak_11289",218,32
"peak_11290",729,132
"peak_11291",95,16
"peak_11292",236,84
"peak_11293",6650,1238
"peak_11294",363,138
"peak_11295",168,62
"peak_11296",610,148
"peak_11297",863,249
"peak_11298",151,24
"peak_11299",104,16
"peak_11300",254,56
"peak_11301",246,80
"peak_11302",84,14
"peak_11303",100,10
"peak_11304",118,13
"peak_11305",128,43
"peak_11306",223,78
"peak_11307",227,51
"peak_11308",928,317
"peak_11309",723,258
"peak_11310",252,93
"peak_11311",256,87
"peak_11312",154,54
"peak_11313",538,161
"peak_11314",1602,456
"peak_11315",2187,642
"peak_11316",259,54
"peak_11317",379,48
"peak_11318",204,36
"peak_11319",240,36
"peak_11320",223,36
"peak_11321",76,13
"peak_11322",331,70
"peak_11323",302,85
"peak_11324",478,155
"peak_11325",515,87
"peak_11326",2311,561
"peak_11327",3737,712
"peak_11328",74,4
"peak_11329",202,19
"peak_11330",100,6
"peak_11331",171,36
"peak_11332",190,43
"peak_11333",201,52
"peak_11334",336,37
"peak_11335",203,35
"peak_11336",151,27
"peak_11337",114,8
"peak_11338",433,99
"peak_11339",7168,1335
"peak_11340",98,21
"peak_11341",135,46
"peak_11342",595,207
"peak_11343",5275,1328
"peak_11344",274,86
"peak_11345",354,85
"peak_11346",672,159
"peak_11347",626,119
"peak_11348",123,40
"peak_11349",154,51
"peak_11350",202,68
"peak_11351",875,329
"peak_11352",593,168
"peak_11353",92,13
"peak_11354",3636,1104
"peak_11355",215,73
"peak_11356",186,65
"peak_11357",644,237
"peak_11358",540,198
"peak_11359",1303,398
"peak_11360",443,167
"peak_11361",307,108
"peak_11362",959,258
"peak_11363",376,131
"peak_11364",176,59
"peak_11365",419,97
"peak_11366",572,132
"peak_11367",340,112
"peak_11368",230,40
"peak_11369",277,62
"peak_11370",135,38
"peak_11371",98,25
"peak_11372",154,35
"peak_11373",287,51
"peak_11374",2391,268
"peak_11375",1036,258
"peak_11376",3760,1366
"peak_11377",3627,1298
"peak_11378",58,9
"peak_11379",1940,629
"peak_11380",184,44
"peak_11381",104,24
"peak_11382",1943,451
"peak_11383",2029,536
"peak_11384",567,97
"peak_11385",4535,916
"peak_11386",202,67
"peak_11387",323,115
"peak_11388",950,317
"peak_11389",13952,3372
"peak_11390",27665,3965
"peak_11391",2145,791
"peak_11392",582,202
"peak_11393",521,85
"peak_11394",322,60
"peak_11395",178,33
"peak_11396",89,12
"peak_11397",128,41
"peak_11398",136,27
"peak_11399",1061,148
"peak_11400",167,51
"peak_11401",216,72
"peak_11402",197,67
"peak_11403",797,157
"peak_11404",245,56
"peak_11405",604,151
"peak_11406",183,54
"peak_11407",142,34
"peak_11408",109,28
"peak_11409",75,16
"peak_11410",72,8
"peak_11411",292,43
"peak_11412",2095,479
"peak_11413",220,82
"peak_11414",438,51
"peak_11415",339,57
"peak_11416",83,21
"peak_11417",180,62
"peak_11418",3179,584
"peak_11419",4114,1419
"peak_11420",85,14
"peak_11421",145,46
"peak_11422",246,57
"peak_11423",223,56
"peak_11424",104,28
"peak_11425",105,23
"peak_11426",72,8
"peak_11427",127,33
"peak_11428",115,36
"peak_11429",548,146
"peak_11430",208,58
"peak_11431",481,71
"peak_11432",160,33
"peak_11433",131,46
"peak_11434",117,29
"peak_11435",98,28
"peak_11436",124,32
"peak_11437",89,10
"peak_11438",1622,301
"peak_11439",355,132
"peak_11440",170,61
"peak_11441",1355,322
"peak_11442",4753,1050
"peak_11443",3764,1386
"peak_11444",370,33
"peak_11445",111,31
"peak_11446",708,150
"peak_11447",189,29
"peak_11448",918,212
"peak_11449",142,43
"peak_11450",481,159
"peak_11451",3488,680
"peak_11452",931,339
"peak_11453",982,310
"peak_11454",1568,445
"peak_11455",759,287
"peak_11456",124,38
"peak_11457",168,54
"peak_11458",151,26
"peak_11459",279,44
"peak_11460",621,85
"peak_11461",317,47
"peak_11462",104,18
"peak_11463",549,181
"peak_11464",2101,768
"peak_11465",2296,792
"peak_11466",3747,920
"peak_11467",775,155
"peak_11468",262,75
"peak_11469",118,29
"peak_11470",505,161
"peak_11471",1506,238
"peak_11472",344,123
"peak_11473",229,80
"peak_11474",182,66
"peak_11475",61,10
"peak_11476",158,18
"peak_11477",1369,218
"peak_11478",575,206
"peak_11479",3207,571
"peak_11480",268,72
"peak_11481",365,93
"peak_11482",6086,1218
"peak_11483",178,40
"peak_11484",402,99
"peak_11485",188,82
"peak_11486",270,99
"peak_11487",338,95
"peak_11488",402,129
"peak_11489",439,106
"peak_11490",188,71
"peak_11491",24027,6615
"peak_11492",24037,6618
"peak_11493",157,30
"peak_11494",333,122
"peak_11495",354,128
"peak_11496",837,206
"peak_11497",86,8
"peak_11498",263,89
"peak_11499",3257,539
"peak_11500",1027,382
"peak_11501",128,23
"peak_11502",336,121
"peak_11503",5055,813
"peak_11504",242,65
"peak_11505",1737,491
"peak_11506",235,80
"peak_11507",128,41
"peak_11508",1659,258
"peak_11509",1241,492
"peak_11510",142,41
"peak_11511",2820,456
"peak_11512",505,172
"peak_11513",457,66
"peak_11514",344,126
"peak_11515",897,337
"peak_11516",89,8
"peak_11517",544,112
"peak_11518",327,56
"peak_11519",257,42
"peak_11520",688,153
"peak_11521",1457,266
"peak_11522",1934,339
"peak_11523",693,151
"peak_11524",116,17
"peak_11525",1384,383
"peak_11526",448,151
"peak_11527",1658,284
"peak_11528",140,31
"peak_11529",161,30
"peak_11530",2270,481
"peak_11531",4200,1137
"peak_11532",384,141
"peak_11533",1995,628
"peak_11534",408,108
"peak_11535",231,58
"peak_11536",2257,366
"peak_11537",135,39
"peak_11538",144,44
"peak_11539",150,43
"peak_11540",270,88
"peak_11541",161,49
"peak_11542",341,105
"peak_11543",249,82
"peak_11544",190,72
"peak_11545",167,54
"peak_11546",930,261
"peak_11547",530,156
"peak_11548",334,117
"peak_11549",291,91
"peak_11550",1030,300
"peak_11551",61,12
"peak_11552",107,23
"peak_11553",1168,196
"peak_11554",1129,295
"peak_11555",178,55
"peak_11556",390,70
"peak_11557",555,146
"peak_11558",505,141
"peak_11559",9642,2086
"peak_11560",33559,7353
"peak_11561",6543,2181
"peak_11562",66,11
"peak_11563",290,47
"peak_11564",5814,1901
"peak_11565",1838,697
"peak_11566",4624,1522
"peak_11567",87,21
"peak_11568",1236,343
"peak_11569",1577,248
"peak_11570",235,66
"peak_11571",309,96
"peak_11572",235,52
"peak_11573",68,13
"peak_11574",1840,316
"peak_11575",1176,379
"peak_11576",183,56
"peak_11577",225,81
"peak_11578",1378,312
"peak_11579",87,16
"peak_11580",150,28
"peak_11581",161,26
"peak_11582",92,16
"peak_11583",3314,1135
"peak_11584",78138,16064
"peak_11585",31211,4672
"peak_11586",397,91
"peak_11587",581,193
"peak_11588",2540,359
"peak_11589",111,27
"peak_11590",324,109
"peak_11591",272,84
"peak_11592",106,30
"peak_11593",2334,542
"peak_11594",410,69
"peak_11595",1647,610
"peak_11596",648,226
"peak_11597",438,80
"peak_11598",137,41
"peak_11599",120,32
"peak_11600",146,48
"peak_11601",497,83
"peak_11602",5706,1854
"peak_11603",281,102
"peak_11604",9845,3185
"peak_11605",58,3
"peak_11606",248,86
"peak_11607",322,111
"peak_11608",1726,524
"peak_11609",2801,711
"peak_11610",973,339
"peak_11611",577,221
"peak_11612",659,234
"peak_11613",524,149
"peak_11614",397,112
"peak_11615",632,198
"peak_11616",305,112
"peak_11617",1930,452
"peak_11618",217,36
"peak_11619",132,10
"peak_11620",420,134
"peak_11621",79,15
"peak_11622",190,42
"peak_11623",72,15
"peak_11624",129,16
"peak_11625",522,166
"peak_11626",604,182
"peak_11627",6766,1285
"peak_11628",5746,1245
"peak_11629",1632,354
"peak_11630",242,101
"peak_11631",103,22
"peak_11632",16119,3421
"peak_11633",6264,2073
"peak_11634",3146,925
"peak_11635",62,11
"peak_11636",428,107
"peak_11637",465,133
"peak_11638",145,34
"peak_11639",83,19
"peak_11640",402,72
"peak_11641",127,14
"peak_11642",1039,288
"peak_11643",196,44
"peak_11644",153,43
"peak_11645",155,43
"peak_11646",112,37
"peak_11647",313,70
"peak_11648",217,73
"peak_11649",610,211
"peak_11650",1700,544
"peak_11651",1064,325
"peak_11652",325,119
"peak_11653",189,55
"peak_11654",4116,1594
"peak_11655",1158,462
"peak_11656",3519,819
"peak_11657",585,210
"peak_11658",385,126
"peak_11659",616,200
"peak_11660",982,369
"peak_11661",238,50
"peak_11662",1668,474
"peak_11663",178,51
"peak_11664",128,31
"peak_11665",1152,205
"peak_11666",561,197
"peak_11667",246,86
"peak_11668",196,65
"peak_11669",71,9
"peak_11670",117,32
"peak_11671",225,72
"peak_11672",275,86
"peak_11673",322,121
"peak_11674",165,61
"peak_11675",998,217
"peak_11676",218,81
"peak_11677",703,249
"peak_11678",415,151
"peak_11679",193,68
"peak_11680",500,159
"peak_11681",951,235
"peak_11682",97,17
"peak_11683",100,27
"peak_11684",366,92
"peak_11685",436,123
"peak_11686",692,203
"peak_11687",1270,325
"peak_11688",1227,390
"peak_11689",1668,335
"peak_11690",1419,355
"peak_11691",279,88
"peak_11692",286,89
"peak_11693",185,67
"peak_11694",242,62
"peak_11695",119,41
"peak_11696",162,60
"peak_11697",2079,458
"peak_11698",5523,703
"peak_11699",484,184
"peak_11700",384,147
"peak_11701",138,46
"peak_11702",445,117
"peak_11703",542,193
"peak_11704",541,193
"peak_11705",4176,942
"peak_11706",788,267
"peak_11707",243,34
"peak_11708",91,19
"peak_11709",1443,455
"peak_11710",299,87
"peak_11711",972,305
"peak_11712",143,38
"peak_11713",837,227
"peak_11714",137,30
"peak_11715",255,48
"peak_11716",68,12
"peak_11717",81,14
"peak_11718",882,301
"peak_11719",6490,2447
"peak_11720",647,197
"peak_11721",133,23
"peak_11722",264,48
"peak_11723",665,149
"peak_11724",99,24
"peak_11725",632,89
"peak_11726",115,24
"peak_11727",100,30
"peak_11728",68,9
"peak_11729",88,16
"peak_11730",541,190
"peak_11731",9544,2585
"peak_11732",607,217
"peak_11733",19917,3732
"peak_11734",1683,618
"peak_11735",39440,7813
"peak_11736",44382,8767
"peak_11737",8383,3089
"peak_11738",120,24
"peak_11739",506,53
"peak_11740",746,272
"peak_11741",287,102
"peak_11742",450,124
"peak_11743",577,138
"peak_11744",193,69
"peak_11745",676,210
"peak_11746",673,184
"peak_11747",253,47
"peak_11748",190,38
"peak_11749",215,35
"peak_11750",516,73
"peak_11751",82,19
"peak_11752",378,56
"peak_11753",196,34
"peak_11754",293,78
"peak_11755",168,36
"peak_11756",578,216
"peak_11757",1707,399
"peak_11758",189,54
"peak_11759",814,205
"peak_11760",146,41
"peak_11761",348,66
"peak_11762",175,59
"peak_11763",320,95
"peak_11764",70,9
"peak_11765",174,39
"peak_11766",383,118
"peak_11767",624,117
"peak_11768",674,238
"peak_11769",186,66
"peak_11770",174,44
"peak_11771",77,15
"peak_11772",6264,1385
"peak_11773",1546,525
"peak_11774",1815,682
"peak_11775",170,16
"peak_11776",269,67
"peak_11777",1926,245
"peak_11778",1196,240
"peak_11779",118,36
"peak_11780",107,13
"peak_11781",195,69
"peak_11782",593,186
"peak_11783",992,271
"peak_11784",669,243
"peak_11785",1828,535
"peak_11786",1042,260
"peak_11787",1346,260
"peak_11788",3322,643
"peak_11789",100,18
"peak_11790",615,177
"peak_11791",2387,329
"peak_11792",185,61
"peak_11793",200,34
"peak_11794",348,95
"peak_11795",447,92
