"","log2Expr.MLE","log2Expr.MLE.SE","log2AbsMod.MLE","log2AbsMod.MLE.SE","log2fcMod.MLE","log2fcMod.MLE.SE","log2fcMod.pvalue","log2fcMod.padj"
"peak_3303",9.57115873572442,0.0549623038717959,11.4199208394289,0.0262308189187697,1.84876210370448,0.0609008267573671,1.01771429756627e-202,1.35460608137159e-201
"peak_3304",5.27208139765361,0.243859958792759,7.08602007897773,0.117795556213768,1.81393868132412,0.270819994212894,1.05682041051397e-11,1.43210793233071e-11
"peak_3305",8.53081582982466,0.0788228504955758,10.3227678158233,0.0383662925443048,1.79195198599867,0.0876642123517993,3.60558746010902e-93,2.2313095063542e-92
"peak_3306",8.85360498387436,0.0704802650459374,10.4251574869123,0.0370287160083503,1.57155250303795,0.0796152846062146,4.95399951366377e-87,2.87327824450922e-86
"peak_3307",5.31272336314862,0.240449164398139,6.73984443784102,0.132810842417059,1.42712107469241,0.274689855007616,1.02145254708827e-07,1.10176292172311e-07
"peak_3308",6.66636042681723,0.150411354776768,8.22352361807615,0.0794177479767326,1.55716319125891,0.170090428210157,2.72006375107291e-20,5.18492273144397e-20
"peak_3309",9.06761105919629,0.0654419761485844,10.9532576510396,0.0308355470803318,1.88564659184336,0.0723428171257308,4.49715206220864e-150,4.43505615473045e-149
"peak_3310",5.09699465535506,0.259115665433432,6.59866837084236,0.139470592558209,1.5016737154873,0.294266833057065,1.67065242276823e-07,1.77478800658411e-07
"peak_3311",7.73525555794282,0.103847461519693,9.38076336505524,0.0531784446762871,1.64550780711242,0.116671513748144,1.80014283803526e-45,6.10594349175434e-45
"peak_3312",5.89768591023676,0.196325925030296,7.17008435227986,0.114413158151217,1.2723984420431,0.227231682603731,1.07445541950859e-08,1.22602769436803e-08
"peak_3313",6.20888762008667,0.176253250143478,7.37290123869667,0.106647085448946,1.16401361861001,0.206006814468845,8.00539236360972e-09,9.21438084317796e-09
"peak_3314",6.29254555442228,0.171216400236751,7.41944382546272,0.104940621987924,1.12689827104044,0.200817301450625,1.00255558177348e-08,1.14615595223212e-08
"peak_3315",8.83628550608347,0.0709045932029442,10.1609821596474,0.0405789683446114,1.32469665356395,0.0816952506335223,1.97217744662988e-59,8.26572616470163e-59
"peak_3316",7.83628548920011,0.100274236920638,10.2376624749911,0.0395147705195003,2.40137698579094,0.107779124214411,2.85334944611287e-110,2.03374536652983e-109
"peak_3317",7.51783793813203,0.111974851721678,8.69009142246573,0.0675603851037041,1.1722534843337,0.130777570036042,1.56953097065467e-19,2.91676785533679e-19
"peak_3318",8.78304348399565,0.0722250901153867,10.1712181152833,0.0404352690104581,1.38817463128766,0.082773634618808,1.99770392194387e-63,8.80413026159488e-63
"peak_3319",9.85188237749576,0.0498668357095223,11.0967999418292,0.0293390731866952,1.2449175643334,0.0578574326303261,5.39780865736144e-103,3.62013730669894e-102
"peak_3320",9.36921075191571,0.0589469214760263,10.9043253242557,0.0313629356570625,1.53511457233996,0.0667710511438779,2.88616832914354e-117,2.2131017359498e-116
"peak_3321",10.7445693623121,0.0365972988486379,12.1981641773202,0.0200297050998566,1.45359481500807,0.0417199157148523,2.83866818283403e-266,5.01691152313117e-265
"peak_3322",10.9827896466493,0.0336971605429075,12.9484714950043,0.0154433690869411,1.96568184835494,0.0370674557573988,0,0
"peak_3323",10.3668002457442,0.0417166042897994,12.2278888197274,0.0198244227657611,1.86108857398323,0.0461874745870736,0,0
"peak_3324",10.2061936502734,0.0441044744149788,11.4861025648387,0.025636014414789,1.27990891456524,0.0510138206115087,3.24139572650743e-139,2.97435623751569e-138
"peak_3325",8.67807392135976,0.0749009947488105,9.93935045258375,0.043818741214784,1.26127653122399,0.0867769615331263,3.65199052035223e-48,1.29119624011229e-47
"peak_3326",8.76485036707471,0.0726819263540072,10.1981641756032,0.0400594101753363,1.43331380852851,0.0829904737196723,3.90106749049983e-67,1.80598700796411e-66
"peak_3327",9.23291097630485,0.0617982659426815,10.6869241470749,0.0338172933412075,1.45401317077002,0.0704459720990333,5.98850113193797e-95,3.76653071648354e-94
"peak_3328",3.84323810326695,0.400131510915307,6.42705696537364,0.148017387722312,2.58381886210669,0.426631408905188,6.963284629285e-10,8.55803369020516e-10
"peak_3329",4.53511572790758,0.314821836354524,6.23224080244076,0.158356351918576,1.69712507453318,0.352405324728349,7.3293664061757e-07,7.47943002827887e-07
"peak_3330",9.45568151796015,0.0572065795891464,11.6777792950287,0.0239883449055228,2.22209777706857,0.0620325191497406,2.5555759382085e-281,4.75302821474054e-280
"peak_3331",5.81522376594097,0.202017708187921,7.65161726278458,0.0968273509219491,1.8363934968436,0.224023857607971,1.22910729092409e-16,2.07309928460672e-16
"peak_3332",5.78665459541771,0.204027885110864,7.2322408268733,0.111974850741403,1.44558623145559,0.232735349729288,2.62760661705388e-10,3.31133399598896e-10
"peak_3333",11.5107592884626,0.0280624741205767,13.4630281364849,0.0129209236189907,1.95226884802233,0.0308942182359407,0,0
"peak_3334",5.60223003568491,0.217494452981928,7.62538571911236,0.0977116373753573,2.02315568342745,0.238435314812919,1.07734804755851e-17,1.88433912483851e-17
"peak_3335",6.16516624829432,0.178944294399595,7.61208890187261,0.0981629635457067,1.44692265357829,0.204100530807808,6.7413296587747e-13,9.70168921395744e-13
"peak_3336",10.4130938972513,0.041052637184306,11.5880960594738,0.0247456551560286,1.17500216222253,0.047933980272447,5.37750382502355e-133,4.6569183124704e-132
"peak_3337",7.40018634596148,0.11663498134456,8.69325176282054,0.0674864273661744,1.29306541685906,0.134752129868391,4.16015621888282e-22,8.38445448274042e-22
"peak_3338",3.60222997140926,0.434988792193927,5.96572579913668,0.173680072292351,2.36349582772742,0.468380181065838,2.25453195494303e-07,2.37774355059298e-07
"peak_3339",5.75750828760753,0.206099284250644,8.1518221466724,0.0814159911738467,2.39431385906487,0.221597557435103,1.63361598378414e-27,3.81388088817405e-27
"peak_3340",3.60222995927482,0.43498879402326,5.90159546049895,0.177583482474012,2.29936550122413,0.469841590650631,4.94244022251683e-07,5.09845530994589e-07
"peak_3341",8.94692957275954,0.0682371341038384,10.4261075661269,0.0370165254826227,1.47917799336737,0.0776307259014764,3.0418201326373e-81,1.64767239084529e-80
"peak_3342",7.59400962298513,0.109057494416491,8.86563003058296,0.0635727390375047,1.27162040759783,0.12623402887044,3.61726053386768e-24,7.74664017886717e-24
"peak_3343",10.6692978124,0.0375645793144902,12.0657406197759,0.0209703793396152,1.39644280737588,0.0430215576919273,2.01248760358112e-231,3.10178289602002e-230
"peak_3344",5.31272339211788,0.240449161984034,7.24090568209423,0.111639093548582,1.92818228997635,0.265102025312658,1.75327959448831e-13,2.5913004865312e-13
"peak_3345",7.34247085914447,0.118991481060693,9.59698201793663,0.0493391293274948,2.25451115879215,0.128815069421015,6.92588516902225e-69,3.27414073360533e-68
"peak_3346",6.27208146557621,0.172435036717393,7.91248383631718,0.0884573081462399,1.64040237074096,0.193800248507515,1.28739943930854e-17,2.24747469208255e-17
"peak_3347",6.95015341586485,0.136321867016096,8.92059648727431,0.0623731456693676,1.97044307140947,0.149913509859033,9.22758741915931e-40,2.80820231231872e-39
"peak_3348",6.78665465619657,0.144269504079661,7.81139771543824,0.0916112262119225,1.02474305924167,0.170898525086432,1.00989303877489e-09,1.22864851569627e-09
"peak_3349",8.67418000824945,0.0750021439311972,10.4838230636276,0.0362834523956833,1.80964305537818,0.0833175280622459,6.66267538312711e-105,4.5298346471349e-104
"peak_3350",8.02544157887991,0.0939114483185755,9.60707083722507,0.0491669154086349,1.58162925834516,0.106003516973793,1.21160074893951e-50,4.46725385239645e-50
"peak_3351",10.5857420697966,0.0386682859826815,12.8781813519818,0.0158242003052963,2.29243928218516,0.0417808766619721,0,0
"peak_3352",8.69738739661486,0.0744013160963566,9.91383912638748,0.0442078846694611,1.21645172977261,0.0865441671087369,3.54631790197417e-45,1.19316211089325e-44
"peak_3353",4.66636025868809,0.300822686248095,6.19705137720437,0.160299447053727,1.53069111851628,0.340866824413753,3.55140728390914e-06,3.55243281301221e-06
"peak_3354",4.46472639695389,0.322596382862411,6.19705137202321,0.16029944734157,1.73232497506932,0.360228161527372,7.58565090076275e-07,7.73697304975846e-07
"peak_3355",4.04968899354676,0.372502178749632,6.73984441556271,0.132810843442501,2.69015542201595,0.395470079170453,5.14364067450707e-12,7.08522568704343e-12
"peak_3356",6.80100995716104,0.143553521634192,8.17008435997514,0.0809023202994504,1.3690744028141,0.164781062212533,4.84821246193515e-17,8.29548430137977e-17
"peak_3357",6.35225181532128,0.167709890439509,7.84588608818442,0.0905227374871884,1.49363427286314,0.190580619244161,2.30199571229501e-15,3.69342897053725e-15
"peak_3358",7.75750836005905,0.103049646103615,8.88510740572545,0.0631450463544629,1.1275990456664,0.120857462623619,5.29399196311174e-21,1.03533595823396e-20
"peak_3359",4.84323808245032,0.282935752075376,6.91248381677047,0.125097524740036,2.06924573432016,0.309357439683357,1.1246501233072e-11,1.52090104514392e-11
"peak_3360",6.09699473216826,0.18322245156373,7.29182962691329,0.109686072054171,1.19483489474503,0.213545076141189,1.10161535970832e-08,1.25546820399067e-08
"peak_3361",7.72022734309893,0.104389749780748,8.89886056063387,0.0628447829073591,1.17863321753494,0.121846979551433,1.96230965105812e-22,3.9955565797298e-22
"peak_3362",7.0853129926974,0.130083431105844,8.32072577963853,0.0767869088333902,1.23541278694113,0.151056042637689,1.43692063566505e-16,2.41978273307911e-16
"peak_3363",6.81522381726609,0.142848094668269,8.18811828289203,0.0803982510953787,1.37289446562594,0.16391905442002,2.7508592610306e-17,4.74668815950684e-17
"peak_3364",8.80101003046467,0.0717767612123219,10.1027541176755,0.0414061828056813,1.30174408721084,0.0828635950785205,6.51202844084013e-56,2.59806121728422e-55
"peak_3365",7.31272349968201,0.120224586936501,8.52962674941523,0.0714240472893482,1.21690324973321,0.139840428847676,1.62921185884175e-18,2.9218689510887e-18
"peak_3366",7.31272349968201,0.120224586936501,8.52962674941523,0.0714240472893482,1.21690324973321,0.139840428847676,1.62921185884175e-18,2.9218689510887e-18
"peak_3367",6.20888763013638,0.176253249529594,7.69640518822862,0.0953359713605828,1.48751755809223,0.200385015097455,5.71199390471689e-14,8.62150191108466e-14
"peak_3368",8.34247088161989,0.0841396836973817,9.68374989786799,0.0478775164496528,1.3412790162481,0.0968077625460387,5.92647493658586e-44,1.95284748445502e-43
"peak_3369",6.93721434370501,0.136934553386485,8.06177254996653,0.0839969523878591,1.12455820626152,0.160644201241167,1.27704071268442e-12,1.81428033578953e-12
"peak_3370",7.0616617453834,0.131154093670546,9.57487783050552,0.049718554435944,2.51321608512212,0.140261651108417,4.26280492398565e-72,2.09303419655369e-71
"peak_3371",9.35954441648778,0.059144730507635,10.6987657598632,0.033678791897756,1.3392213433754,0.0680614439653031,1.70926691701974e-86,9.83946921571479e-86
"peak_3372",10.7675940301068,0.0363064239521975,12.3543047700972,0.0189746185603921,1.58671073999047,0.0409657487153688,0,0
"peak_3373",4.60222993489361,0.307583586792575,6.34905446958409,0.152073408553518,1.74682453469047,0.343123848925663,1.78141981691852e-07,1.88927309477406e-07
"peak_3374",6.23026129414228,0.174952469121376,8.10037538427839,0.082880664358871,1.87011409013611,0.193591244985959,2.22677367810167e-22,4.52473619061105e-22
"peak_3375",6.44657921115039,0.162315871910513,8.21034822792326,0.0797812178640526,1.76376901677287,0.180863164649844,9.04768357065932e-23,1.86194420845174e-22
"peak_3376",10.0451736831961,0.0466357076178896,11.9803528455223,0.0216002325718195,1.93517916232626,0.0513951288364863,0,0
"peak_3377",7.51783793801263,0.111974851726312,8.68056864835555,0.0677837258266786,1.16273071034291,0.130893088723733,3.25239348288825e-19,5.97601963915921e-19
"peak_3378",5.81522375359304,0.202017709052449,7.3490544922454,0.107532138825219,1.53383073865236,0.228854350545281,1.02642834952035e-11,1.3921487089814e-11
"peak_3379",7.43741925286678,0.115139599276205,8.66133242913604,0.0682371337340131,1.22391317626926,0.133841075514214,2.99460043388661e-20,5.70196284347022e-20
"peak_3380",6.44657919923442,0.162315872580839,7.75806821021108,0.0933201839987103,1.31148901097667,0.187230067872294,1.23764632145734e-12,1.76011776969238e-12
"peak_3381",9.48264856374171,0.0566744138364425,11.0290037009395,0.0300365979572515,1.5463551371978,0.0641419238015085,1.02195512220994e-128,8.52511148304696e-128
