"","SRR7992454Aligned.sortedByCoord.out_sorted.bam","SRR7992461Aligned.sortedByCoord.out_sorted.bam"
"peak_1319",1138,308
"peak_1320",794,275
"peak_1321",564,169
"peak_1322",437,151
"peak_1323",251,96
"peak_1324",1244,478
"peak_1325",7339,1163
"peak_1326",56,8
"peak_1327",164,28
"peak_1328",2125,594
"peak_1329",302,116
"peak_1330",154,44
"peak_1331",53338,11798
"peak_1332",46033,16997
"peak_1333",52887,18907
"peak_1334",249,89
"peak_1335",509,128
"peak_1336",884,279
"peak_1337",268,87
"peak_1338",1122,421
"peak_1339",884,347
"peak_1340",170,32
"peak_1341",683,250
"peak_1342",1062,291
"peak_1343",206,78
"peak_1344",853,317
"peak_1345",1116,254
"peak_1346",6493,1371
"peak_1347",563,176
"peak_1348",295,113
"peak_1349",508,94
"peak_1350",432,133
"peak_1351",617,195
"peak_1352",314,66
"peak_1353",178,40
"peak_1354",98,22
"peak_1355",162,26
"peak_1356",105,13
"peak_1357",103,18
"peak_1358",161,26
"peak_1359",143,16
"peak_1360",57,4
"peak_1361",314,77
"peak_1362",152,60
"peak_1363",353,143
"peak_1364",1210,348
"peak_1365",280,52
"peak_1366",576,68
"peak_1367",119,31
"peak_1368",136,45
"peak_1369",892,241
"peak_1370",757,201
"peak_1371",302,99
"peak_1372",180,70
"peak_1373",418,144
"peak_1374",1401,345
"peak_1375",482,186
"peak_1376",126,38
"peak_1377",2320,745
"peak_1378",301,117
"peak_1379",164,57
"peak_1380",898,279
"peak_1381",588,215
"peak_1382",190,45
"peak_1383",4867,857
"peak_1384",653,209
"peak_1385",183,66
"peak_1386",270,87
"peak_1387",514,170
"peak_1388",472,185
"peak_1389",233,58
"peak_1390",156,37
"peak_1391",341,52
"peak_1392",1498,542
"peak_1393",210,60
"peak_1394",1335,147
"peak_1395",845,167
"peak_1396",844,318
"peak_1397",441,97
"peak_1398",1498,531
"peak_1399",6382,2408
"peak_1400",142,51
"peak_1401",255,72
"peak_1402",3442,1062
"peak_1403",873,187
"peak_1404",265,42
"peak_1405",2211,465
"peak_1406",119,38
"peak_1407",2413,479
"peak_1408",498,175
"peak_1409",6906,2109
"peak_1410",1740,673
"peak_1411",103,26
"peak_1412",160,56
"peak_1413",191,66
"peak_1414",3415,682
"peak_1415",240,81
"peak_1416",149,16
"peak_1417",111,20
"peak_1418",75,11
"peak_1419",419,62
"peak_1420",611,91
"peak_1421",179,52
"peak_1422",347,65
"peak_1423",298,49
"peak_1424",2692,917
"peak_1425",868,333
"peak_1426",380,151
"peak_1427",344,110
"peak_1428",1508,183
"peak_1429",74,15
"peak_1430",119,29
"peak_1431",77,12
"peak_1432",106,25
"peak_1433",370,96
"peak_1434",261,56
"peak_1435",3571,761
"peak_1436",3033,846
"peak_1437",1824,652
"peak_1438",5299,961
"peak_1439",1140,299
"peak_1440",3399,666
"peak_1441",408,155
"peak_1442",1397,413
"peak_1443",84,5
"peak_1444",88,13
"peak_1445",1548,441
"peak_1446",625,207
"peak_1447",1362,347
"peak_1448",2069,384
"peak_1449",198,65
"peak_1450",3976,908
"peak_1451",1452,497
"peak_1452",110,17
"peak_1453",181,65
"peak_1454",819,325
"peak_1455",104,23
"peak_1456",340,112
"peak_1457",314,110
"peak_1458",1843,488
"peak_1459",196,33
"peak_1460",508,183
"peak_1461",1170,432
"peak_1462",3961,1068
"peak_1463",645,244
"peak_1464",528,197
"peak_1465",1263,468
"peak_1466",2101,645
"peak_1467",83,8
"peak_1468",481,129
"peak_1469",779,206
"peak_1470",106,21
"peak_1471",117,28
"peak_1472",1112,338
"peak_1473",701,267
"peak_1474",387,90
"peak_1475",2207,781
"peak_1476",4834,1114
"peak_1477",2472,633
"peak_1478",508,191
"peak_1479",7628,1316
"peak_1480",375,107
"peak_1481",195,59
"peak_1482",785,139
"peak_1483",393,147
"peak_1484",1988,525
"peak_1485",835,318
"peak_1486",1773,566
"peak_1487",142,45
"peak_1488",65,8
"peak_1489",111,15
"peak_1490",334,80
"peak_1491",308,112
"peak_1492",166,63
"peak_1493",517,147
"peak_1494",322,105
"peak_1495",926,183
"peak_1496",78,10
"peak_1497",59,8
"peak_1498",54,5
"peak_1499",99,15
"peak_1500",82,18
"peak_1501",151,21
"peak_1502",201,32
"peak_1503",83,16
"peak_1504",162,32
"peak_1505",96,26
"peak_1506",441,82
"peak_1507",315,98
"peak_1508",1252,347
"peak_1509",160,24
"peak_1510",100,14
"peak_1511",909,115
"peak_1512",89,17
"peak_1513",251,64
"peak_1514",358,117
"peak_1515",720,137
"peak_1516",183,31
"peak_1517",1208,217
"peak_1518",94,24
"peak_1519",340,92
"peak_1520",113,36
"peak_1521",1146,262
"peak_1522",3529,876
"peak_1523",546,198
"peak_1524",724,270
"peak_1525",5104,1262
"peak_1526",61,6
"peak_1527",54,6
"peak_1528",176,32
"peak_1529",84,16
"peak_1530",470,94
"peak_1531",348,119
"peak_1532",612,179
"peak_1533",157,26
"peak_1534",65,13
"peak_1535",254,23
"peak_1536",172,66
"peak_1537",122,19
"peak_1538",949,292
"peak_1539",996,247
"peak_1540",395,134
"peak_1541",85,14
"peak_1542",660,81
"peak_1543",140,31
"peak_1544",309,68
"peak_1545",146,29
"peak_1546",361,109
"peak_1547",7482,1189
"peak_1548",1056,387
"peak_1549",34441,6675
"peak_1550",1527,436
"peak_1551",548,186
"peak_1552",973,324
"peak_1553",5357,1523
"peak_1554",1280,457
"peak_1555",865,311
"peak_1556",308,68
"peak_1557",596,107
"peak_1558",1012,152
"peak_1559",430,116
"peak_1560",646,171
"peak_1561",217,64
"peak_1562",413,113
"peak_1563",955,174
"peak_1564",2189,533
"peak_1565",80,14
"peak_1566",251,49
"peak_1567",110,21
"peak_1568",72,12
"peak_1569",91,18
"peak_1570",468,94
"peak_1571",1979,497
"peak_1572",1476,259
"peak_1573",413,78
"peak_1574",278,50
"peak_1575",109,32
"peak_1576",184,50
"peak_1577",15898,3750
"peak_1578",287,103
"peak_1579",660,175
"peak_1580",63,10
"peak_1581",243,81
"peak_1582",80,18
"peak_1583",168,30
"peak_1584",418,59
"peak_1585",402,56
"peak_1586",1068,123
"peak_1587",408,56
"peak_1588",120,15
"peak_1589",237,21
"peak_1590",197,74
"peak_1591",198,64
"peak_1592",832,161
"peak_1593",132,34
"peak_1594",75,15
"peak_1595",134,46
"peak_1596",123,38
"peak_1597",183,51
"peak_1598",342,85
"peak_1599",223,74
"peak_1600",110,28
"peak_1601",101,32
"peak_1602",485,155
"peak_1603",805,182
"peak_1604",320,124
"peak_1605",1036,288
"peak_1606",716,246
"peak_1607",2001,534
"peak_1608",4179,944
"peak_1609",504,173
"peak_1610",915,229
"peak_1611",633,205
"peak_1612",350,117
"peak_1613",98,28
"peak_1614",264,106
"peak_1615",254,86
"peak_1616",155,33
"peak_1617",1298,426
"peak_1618",1294,386
"peak_1619",944,282
"peak_1620",266,47
"peak_1621",204,48
"peak_1622",176,31
"peak_1623",769,246
"peak_1624",828,291
"peak_1625",625,232
"peak_1626",2186,514
"peak_1627",3366,871
"peak_1628",4038,1528
"peak_1629",283,109
"peak_1630",1980,582
"peak_1631",244,66
"peak_1632",124,37
"peak_1633",1539,472
"peak_1634",2784,608
"peak_1635",77,16
"peak_1636",139,29
"peak_1637",114,23
"peak_1638",833,195
"peak_1639",2082,510
"peak_1640",785,168
"peak_1641",91,16
"peak_1642",905,301
"peak_1643",675,158
"peak_1644",6706,1752
"peak_1645",81,17
"peak_1646",318,110
"peak_1647",234,38
"peak_1648",657,117
"peak_1649",94,28
"peak_1650",314,101
"peak_1651",195,50
"peak_1652",107,31
"peak_1653",116,24
"peak_1654",358,122
"peak_1655",77,13
"peak_1656",144,23
"peak_1657",179,61
"peak_1658",237,100
"peak_1659",106,20
"peak_1660",350,55
"peak_1661",634,176
"peak_1662",566,131
"peak_1663",760,220
"peak_1664",273,102
"peak_1665",236,83
"peak_1666",409,116
"peak_1667",358,123
"peak_1668",230,78
"peak_1669",243,78
"peak_1670",8055,2954
"peak_1671",2586,957
"peak_1672",63,3
"peak_1673",137,42
"peak_1674",170,38
"peak_1675",216,34
"peak_1676",2723,967
"peak_1677",3547,540
"peak_1678",2324,527
"peak_1679",312,118
"peak_1680",412,112
"peak_1681",230,64
"peak_1682",421,107
"peak_1683",449,91
"peak_1684",6401,1502
"peak_1685",1365,425
"peak_1686",879,341
"peak_1687",991,244
"peak_1688",583,90
"peak_1689",593,193
"peak_1690",678,213
"peak_1691",176,46
"peak_1692",368,128
"peak_1693",738,191
"peak_1694",339,134
"peak_1695",291,43
"peak_1696",133,38
"peak_1697",1276,239
"peak_1698",1410,281
"peak_1699",175,50
"peak_1700",202,41
"peak_1701",74,19
"peak_1702",70,14
"peak_1703",1844,621
"peak_1704",631,240
"peak_1705",551,200
"peak_1706",2436,616
"peak_1707",105,18
"peak_1708",463,114
"peak_1709",3281,785
"peak_1710",4330,1399
"peak_1711",1192,425
"peak_1712",5662,1772
"peak_1713",474,142
"peak_1714",273,104
"peak_1715",787,241
"peak_1716",2437,842
"peak_1717",2949,741
"peak_1718",3191,708
"peak_1719",737,213
"peak_1720",3575,624
"peak_1721",477,134
"peak_1722",29547,9036
"peak_1723",1637,513
"peak_1724",290,110
"peak_1725",332,108
"peak_1726",1302,361
"peak_1727",594,173
"peak_1728",194,70
"peak_1729",1807,548
"peak_1730",768,213
"peak_1731",178,27
"peak_1732",2608,914
"peak_1733",152,45
"peak_1734",226,80
"peak_1735",2574,657
"peak_1736",169,62
"peak_1737",359,93
"peak_1738",757,239
"peak_1739",583,154
"peak_1740",496,128
"peak_1741",100,28
"peak_1742",145,38
"peak_1743",54,8
"peak_1744",727,124
"peak_1745",474,145
"peak_1746",168,16
"peak_1747",107,24
"peak_1748",467,102
"peak_1749",112,16
"peak_1750",401,153
"peak_1751",8876,2128
"peak_1752",3198,938
"peak_1753",3980,851
"peak_1754",108,34
"peak_1755",446,148
"peak_1756",1365,428
"peak_1757",769,157
"peak_1758",458,148
"peak_1759",465,121
"peak_1760",440,148
"peak_1761",648,90
"peak_1762",503,107
"peak_1763",387,121
"peak_1764",109,21
"peak_1765",157,37
"peak_1766",188,21
"peak_1767",573,154
"peak_1768",508,94
"peak_1769",718,103
"peak_1770",205,53
"peak_1771",496,121
"peak_1772",1405,322
"peak_1773",224,74
"peak_1774",581,211
"peak_1775",525,185
"peak_1776",239,56
"peak_1777",1917,706
"peak_1778",145,29
"peak_1779",404,58
"peak_1780",84,19
"peak_1781",1320,291
"peak_1782",199,76
"peak_1783",597,185
"peak_1784",1053,211
"peak_1785",197,63
"peak_1786",366,48
"peak_1787",1278,178
"peak_1788",136,24
"peak_1789",590,197
"peak_1790",875,320
"peak_1791",3212,920
"peak_1792",707,202
"peak_1793",74,18
"peak_1794",387,120
"peak_1795",204,34
"peak_1796",192,61
"peak_1797",245,77
"peak_1798",280,75
"peak_1799",509,112
"peak_1800",158,47
"peak_1801",393,156
"peak_1802",1022,196
"peak_1803",306,68
"peak_1804",318,48
"peak_1805",5712,1864
"peak_1806",185,39
"peak_1807",138,40
"peak_1808",190,57
"peak_1809",273,84
"peak_1810",926,227
"peak_1811",85,21
"peak_1812",713,143
"peak_1813",565,217
"peak_1814",5751,1808
"peak_1815",1500,576
"peak_1816",182,69
"peak_1817",96,13
"peak_1818",1088,227
"peak_1819",383,86
"peak_1820",350,121
"peak_1821",145,43
"peak_1822",308,116
"peak_1823",2789,748
"peak_1824",1533,491
"peak_1825",426,155
"peak_1826",1393,465
"peak_1827",761,281
"peak_1828",199,61
"peak_1829",428,164
"peak_1830",202,38
"peak_1831",355,143
"peak_1832",174,53
"peak_1833",721,147
"peak_1834",102,24
"peak_1835",53,8
"peak_1836",436,90
"peak_1837",467,155
"peak_1838",857,327
"peak_1839",1631,554
"peak_1840",990,328
"peak_1841",555,186
"peak_1842",1743,428
"peak_1843",596,140
"peak_1844",335,117
"peak_1845",662,224
"peak_1846",1293,363
"peak_1847",288,110
"peak_1848",973,205
"peak_1849",1577,566
"peak_1850",4308,1627
"peak_1851",1171,341
"peak_1852",134,40
"peak_1853",4480,824
"peak_1854",654,178
"peak_1855",1854,366
"peak_1856",106,33
"peak_1857",430,169
"peak_1858",105,24
"peak_1859",113,38
"peak_1860",421,160
"peak_1861",436,165
"peak_1862",399,150
"peak_1863",757,260
"peak_1864",375,144
"peak_1865",382,145
"peak_1866",758,292
"peak_1867",866,343
"peak_1868",3454,851
"peak_1869",226,80
"peak_1870",78,10
"peak_1871",295,68
"peak_1872",444,156
"peak_1873",664,192
"peak_1874",396,95
"peak_1875",72,13
"peak_1876",294,62
"peak_1877",115,26
"peak_1878",79,19
"peak_1879",7344,1507
"peak_1880",7630,1508
"peak_1881",269,53
"peak_1882",68,10
"peak_1883",1576,282
"peak_1884",179,66
"peak_1885",137,23
"peak_1886",967,207
"peak_1887",1298,321
"peak_1888",1904,532
"peak_1889",1178,206
"peak_1890",471,178
"peak_1891",195,67
"peak_1892",764,262
"peak_1893",435,163
"peak_1894",58,6
"peak_1895",143,18
"peak_1896",161,54
"peak_1897",714,127
"peak_1898",294,78
"peak_1899",3335,1136
"peak_1900",111,18
"peak_1901",127,39
"peak_1902",148,37
"peak_1903",201,43
"peak_1904",205,75
"peak_1905",722,126
"peak_1906",111,35
"peak_1907",151,57
"peak_1908",3389,765
"peak_1909",1971,645
"peak_1910",216,52
"peak_1911",177,34
"peak_1912",334,51
"peak_1913",226,60
"peak_1914",756,200
"peak_1915",202,40
"peak_1916",142,49
"peak_1917",179,37
"peak_1918",72,15
"peak_1919",75,10
"peak_1920",115,22
"peak_1921",1022,266
"peak_1922",23563,3884
"peak_1923",74479,19242
"peak_1924",2956,973
"peak_1925",717,194
"peak_1926",959,344
"peak_1927",2050,473
"peak_1928",105,17
"peak_1929",183,69
"peak_1930",525,117
"peak_1931",174,40
"peak_1932",247,92
"peak_1933",253,77
"peak_1934",441,173
"peak_1935",1788,600
"peak_1936",1508,362
"peak_1937",632,153
"peak_1938",487,173
"peak_1939",373,140
"peak_1940",542,176
"peak_1941",1919,283
"peak_1942",610,207
"peak_1943",9419,2943
"peak_1944",2729,1074
"peak_1945",144,42
"peak_1946",4064,1211
"peak_1947",154,37
"peak_1948",137,37
"peak_1949",160,42
"peak_1950",494,82
"peak_1951",397,98
"peak_1952",295,105
"peak_1953",234,45
"peak_1954",67,11
"peak_1955",375,48
"peak_1956",316,51
"peak_1957",83,16
"peak_1958",577,117
"peak_1959",802,257
"peak_1960",523,125
"peak_1961",154,51
"peak_1962",277,82
"peak_1963",1186,350
"peak_1964",432,152
"peak_1965",269,102
"peak_1966",125,46
"peak_1967",1078,201
"peak_1968",600,132
"peak_1969",1731,422
"peak_1970",627,152
"peak_1971",61,10
"peak_1972",72,12
"peak_1973",664,194
"peak_1974",191,72
"peak_1975",455,144
"peak_1976",201,31
"peak_1977",167,58
"peak_1978",6227,2100
"peak_1979",197,75
"peak_1980",265,103
"peak_1981",507,197
"peak_1982",215,59
"peak_1983",668,248
"peak_1984",2486,675
"peak_1985",106,27
"peak_1986",221,72
"peak_1987",187,69
"peak_1988",2121,801
"peak_1989",522,168
"peak_1990",2103,468
"peak_1991",288,105
"peak_1992",752,283
"peak_1993",1067,305
"peak_1994",417,72
"peak_1995",370,124
"peak_1996",2612,734
"peak_1997",944,268
"peak_1998",326,97
"peak_1999",122,22
"peak_2000",226,44
"peak_2001",105,24
"peak_2002",246,68
"peak_2003",109,29
"peak_2004",355,112
"peak_2005",126,46
"peak_2006",229,66
"peak_2007",164,40
"peak_2008",259,94
"peak_2009",1057,250
"peak_2010",602,193
"peak_2011",921,269
"peak_2012",550,205
"peak_2013",616,233
"peak_2014",53,5
"peak_2015",77,13
"peak_2016",139,34
"peak_2017",150,36
"peak_2018",74,10
"peak_2019",269,104
"peak_2020",198,73
"peak_2021",316,121
"peak_2022",847,311
"peak_2023",2459,908
"peak_2024",1234,466
"peak_2025",14006,3382
"peak_2026",657,239
"peak_2027",123,20
"peak_2028",249,39
"peak_2029",207,60
"peak_2030",1931,542
"peak_2031",1280,335
"peak_2032",193,69
"peak_2033",415,142
"peak_2034",185,75
"peak_2035",8393,1208
"peak_2036",126,46
"peak_2037",114,37
"peak_2038",219,72
"peak_2039",221,79
"peak_2040",156,57
"peak_2041",109,37
"peak_2042",123,30
"peak_2043",207,64
"peak_2044",202,72
"peak_2045",587,113
"peak_2046",146,27
"peak_2047",228,82
"peak_2048",3990,892
"peak_2049",8467,2539
"peak_2050",974,352
"peak_2051",13299,2116
"peak_2052",302,91
"peak_2053",541,111
"peak_2054",255,75
"peak_2055",101,25
"peak_2056",175,56
"peak_2057",690,194
"peak_2058",1890,364
"peak_2059",142,55
"peak_2060",329,94
"peak_2061",736,225
"peak_2062",733,203
"peak_2063",918,249
"peak_2064",434,119
"peak_2065",1441,353
"peak_2066",895,290
"peak_2067",1196,403
"peak_2068",232,62
"peak_2069",175,24
"peak_2070",332,42
"peak_2071",221,85
"peak_2072",220,85
"peak_2073",1140,209
"peak_2074",850,225
"peak_2075",91,24
"peak_2076",135,47
"peak_2077",1912,343
"peak_2078",1026,285
"peak_2079",5509,1318
"peak_2080",6322,1807
"peak_2081",561,155
"peak_2082",1734,599
"peak_2083",261,99
"peak_2084",1659,535
"peak_2085",1031,380
"peak_2086",2144,822
"peak_2087",3133,1051
"peak_2088",640,205
"peak_2089",2604,702
"peak_2090",4513,1437
"peak_2091",150,31
"peak_2092",95,20
"peak_2093",84,17
"peak_2094",1416,503
"peak_2095",10420,1660
"peak_2096",1194,354
"peak_2097",198,71
"peak_2098",283,95
"peak_2099",222,83
"peak_2100",156,60
"peak_2101",160,49
"peak_2102",120,19
"peak_2103",5689,830
"peak_2104",1867,651
"peak_2105",456,177
"peak_2106",1375,449
"peak_2107",3562,853
"peak_2108",57,7
"peak_2109",77,9
"peak_2110",780,256
"peak_2111",616,201
"peak_2112",1973,686
"peak_2113",269,83
"peak_2114",1811,624
"peak_2115",4756,1320
"peak_2116",1240,252
"peak_2117",775,202
"peak_2118",236,70
"peak_2119",229,89
"peak_2120",924,258
"peak_2121",286,73
"peak_2122",337,80
"peak_2123",346,45
"peak_2124",169,59
"peak_2125",2264,545
"peak_2126",535,194
"peak_2127",117,21
"peak_2128",2064,487
"peak_2129",2602,573
"peak_2130",2425,692
"peak_2131",601,178
"peak_2132",109,37
"peak_2133",186,58
"peak_2134",60,5
"peak_2135",490,112
"peak_2136",1306,316
"peak_2137",597,193
"peak_2138",2637,546
"peak_2139",3377,437
"peak_2140",583,83
"peak_2141",1024,285
"peak_2142",160,63
"peak_2143",522,192
"peak_2144",6390,1494
"peak_2145",173,67
"peak_2146",578,223
"peak_2147",369,133
"peak_2148",677,171
"peak_2149",210,53
"peak_2150",183,63
"peak_2151",1753,310
"peak_2152",130,12
"peak_2153",400,103
"peak_2154",178,65
"peak_2155",103,24
"peak_2156",172,55
"peak_2157",400,145
"peak_2158",160,23
"peak_2159",711,187
"peak_2160",846,237
"peak_2161",64,9
"peak_2162",92,18
"peak_2163",78,16
"peak_2164",654,143
"peak_2165",203,53
"peak_2166",79,11
"peak_2167",1923,523
"peak_2168",12339,3678
"peak_2169",132,49
"peak_2170",273,99
"peak_2171",78,15
"peak_2172",1899,271
"peak_2173",2997,447
"peak_2174",2378,688
"peak_2175",2878,1006
"peak_2176",2046,362
"peak_2177",74,17
"peak_2178",112,36
"peak_2179",311,111
"peak_2180",2127,811
"peak_2181",1494,253
"peak_2182",368,142
"peak_2183",5671,1159
"peak_2184",552,178
"peak_2185",835,148
"peak_2186",257,55
"peak_2187",101,20
"peak_2188",668,147
"peak_2189",192,65
"peak_2190",281,76
"peak_2191",2249,508
"peak_2192",198,72
"peak_2193",942,267
"peak_2194",1586,445
"peak_2195",506,114
"peak_2196",353,99
"peak_2197",232,89
"peak_2198",121,42
"peak_2199",590,133
"peak_2200",139,48
"peak_2201",2055,381
"peak_2202",307,122
"peak_2203",364,60
"peak_2204",2194,661
"peak_2205",2074,807
"peak_2206",695,224
"peak_2207",686,168
"peak_2208",860,242
"peak_2209",318,109
"peak_2210",722,242
"peak_2211",129,23
"peak_2212",6657,1748
"peak_2213",11101,3187
"peak_2214",7552,2628
"peak_2215",399,152
"peak_2216",166,59
"peak_2217",1656,609
"peak_2218",1836,683
"peak_2219",279,68
"peak_2220",3315,721
"peak_2221",506,154
"peak_2222",759,196
"peak_2223",690,215
"peak_2224",587,125
"peak_2225",650,244
"peak_2226",589,128
"peak_2227",3748,931
"peak_2228",217,76
"peak_2229",552,132
"peak_2230",514,182
"peak_2231",320,84
"peak_2232",116,35
"peak_2233",223,76
"peak_2234",329,105
"peak_2235",2491,473
"peak_2236",469,112
"peak_2237",883,165
"peak_2238",193,54
"peak_2239",1644,298
"peak_2240",2931,1110
"peak_2241",29395,9671
"peak_2242",3129,1121
"peak_2243",61503,18959
"peak_2244",27661,10562
"peak_2245",78682,28429
"peak_2246",32783,12528
"peak_2247",40825,13918
"peak_2248",834,300
"peak_2249",286,46
"peak_2250",582,121
"peak_2251",1000,157
"peak_2252",8006,1418
"peak_2253",161,52
"peak_2254",181,36
"peak_2255",64,13
"peak_2256",551,79
"peak_2257",271,84
"peak_2258",196,76
"peak_2259",542,175
"peak_2260",220,88
"peak_2261",480,92
"peak_2262",288,89
"peak_2263",770,105
"peak_2264",229,86
"peak_2265",5734,1212
"peak_2266",1692,377
"peak_2267",156,57
"peak_2268",142,41
"peak_2269",2146,367
"peak_2270",2203,406
"peak_2271",4412,1225
"peak_2272",2014,726
"peak_2273",2772,804
"peak_2274",3090,911
"peak_2275",1835,636
"peak_2276",1835,574
"peak_2277",1034,298
"peak_2278",4122,1534
"peak_2279",2301,478
"peak_2280",520,193
"peak_2281",5139,934
"peak_2282",2612,576
"peak_2283",332,138
"peak_2284",779,115
"peak_2285",186,66
"peak_2286",317,111
"peak_2287",63,4
"peak_2288",64,4
"peak_2289",1061,215
"peak_2290",1835,393
"peak_2291",550,105
"peak_2292",136,31
"peak_2293",131,40
"peak_2294",617,137
"peak_2295",112,35
"peak_2296",1403,288
"peak_2297",224,86
"peak_2298",2324,578
"peak_2299",1210,262
"peak_2300",252,56
"peak_2301",145,56
"peak_2302",886,214
"peak_2303",401,102
"peak_2304",487,177
"peak_2305",369,77
"peak_2306",1852,420
"peak_2307",126,47
"peak_2308",129,45
"peak_2309",370,104
"peak_2310",138,28
"peak_2311",276,83
"peak_2312",58,5
"peak_2313",153,12
"peak_2314",204,78
"peak_2315",424,115
"peak_2316",271,50
"peak_2317",1141,398
"peak_2318",2112,695
"peak_2319",721,148
"peak_2320",161,60
"peak_2321",646,237
"peak_2322",6643,1391
"peak_2323",296,113
"peak_2324",5744,1140
"peak_2325",215,71
"peak_2326",309,108
"peak_2327",183,36
"peak_2328",313,117
