"","log2Expr.MLE","log2Expr.MLE.SE","log2AbsMod.MLE","log2AbsMod.MLE.SE","log2fcMod.MLE","log2fcMod.MLE.SE","log2fcMod.pvalue","log2fcMod.padj"
"peak_870",9.70752281817592,0.0517563964255976,10.8928383759427,0.0318949351898951,1.18531555776674,0.0607948307903812,5.82302702295957e-85,2.93273849111973e-84
"peak_871",8.47207422329811,0.0794177484040328,10.040180090343,0.042860731976432,1.56810586704487,0.0902453381664426,6.26657615246039e-68,2.61972888878179e-67
"peak_872",6.70566479083034,0.146483486713523,8.5666732798809,0.0714240473706849,1.86100848905056,0.162968727014448,1.67227505692484e-30,3.90541602800348e-30
"peak_873",6.86063944310638,0.138823395057125,7.92767094046393,0.0891299968389384,1.06703149735755,0.164973000031213,4.96818696537818e-11,6.33430882450929e-11
"peak_874",11.141925655937,0.0314821868457923,12.9879956097493,0.0154301141113104,1.84606995381233,0.035060184100166,0,0
"peak_875",5.80619162911757,0.200065799372375,8.07415702114059,0.0847179697302505,2.26796539202301,0.217263566491545,8.24629535570092e-26,1.73118817812244e-25
"peak_876",6.3345706283501,0.166588071421658,8.53449287214968,0.0722250898138166,2.19992224379957,0.181571056502794,4.3427507742491e-34,1.09273649727345e-33
"peak_877",5.23503487387707,0.24385995794972,7.17965014032016,0.115508046198172,1.94461526644309,0.269832882825761,2.86537651555684e-13,4.01789912038459e-13
"peak_878",6.59760504716871,0.152073408270606,8.79511474581522,0.0659873351720265,2.1975096986465,0.165772885308019,2.07856609404567e-40,5.92119312197665e-40
"peak_879",4.01264240238163,0.372502186161694,6.25179989518623,0.159319014120247,2.2391574928046,0.405142459966087,1.63025167757595e-08,1.8159501874745e-08
"peak_880",7.48079141436005,0.111974851334397,9.41191733005348,0.0532871571274831,1.93112591569343,0.124007613893977,5.58501687380373e-55,1.9708176354595e-54
"peak_881",5.27567685694272,0.240449162102671,7.1421754352884,0.11701801932983,1.86649857834568,0.267411692408944,1.47727729137553e-12,2.00631932991086e-12
"peak_882",6.77817728113756,0.142848094785949,7.99753574658631,0.0869977839386283,1.21935846544876,0.167254871308551,1.54493704139372e-13,2.19109689287275e-13
"peak_883",9.32733914567919,0.0590455774988705,10.5710865522959,0.0356574431883554,1.24374740661674,0.0689770502353851,5.53074825609767e-73,2.44732915035901e-72
"peak_884",9.59158133909292,0.0538784337102618,11.5335886547883,0.0255434289970463,1.94200731569536,0.0596267756668266,5.56617695513098e-233,7.69769815639959e-232
"peak_885",8.04826650424474,0.0919828763673878,9.75067347220631,0.047384322064725,1.70240696796157,0.103470398889557,3.98534324253954e-61,1.53148982161919e-60
"peak_886",6.37253848724906,0.164410355669234,8.82202589901672,0.0653747525555545,2.44948741176766,0.176931124624475,6.88587336613451e-44,2.06641223395425e-43
"peak_887",5.01264247616302,0.263398851655137,7.54529961235625,0.10175986208238,2.53265713619323,0.282372133381774,1.49313905644257e-19,2.63885881513429e-19
