"","RPKM.input","RPKM.IP"
"peak_12155",2.62974385147317e-05,1.7152266975622e-05
"peak_12156",0.00361072847071899,0.0033173831101445
"peak_12157",3.08442770181013e-05,2.37179468676237e-05
"peak_12158",0.000113393302616546,8.92305396912161e-05
"peak_12159",1.98980373545345e-05,1.51413678663848e-05
"peak_12160",0.000833336607155719,0.000976553520681533
"peak_12161",2.91209935247823e-05,5.79075193154241e-05
"peak_12162",3.77552503650142e-05,6.35851174787781e-05
"peak_12163",4.40897823614322e-05,4.96989403418241e-05
"peak_12164",2.79504203642291e-05,1.7408915711109e-05
"peak_12165",1.85715015308989e-05,2.500266898962e-05
"peak_12166",0.000267858195157195,0.000398593273747564
"peak_12167",4.46430325261992e-06,7.39813273243586e-06
"peak_12168",0.00011020451457896,7.45421187268173e-05
"peak_12169",0.000178572130104797,0.000254556158916058
"peak_12170",1.55462795620647e-05,2.04625423955969e-05
"peak_12171",3.14286948984442e-05,3.4423964550926e-05
"peak_12172",0.000115179023917594,0.000118898561771291
"peak_12173",6.92592841060661e-06,8.33930277488001e-06
"peak_12174",2.85715408167675e-05,3.40616070293373e-05
"peak_12175",3.65851865700937e-06,2.48581223672601e-06
"peak_12176",0.00279822527874217,0.00296770810181141
"peak_12177",2.73841634879308e-08,4.58434220688044e-08
"peak_12178",7.14288520419187e-06,1.52707812669521e-05
"peak_12179",1.9047693877845e-05,3.38200353482782e-05
"peak_12180",2.14286556125756e-05,4.89182654144738e-05
"peak_12181",0.000778574487256914,0.0010834489895502
"peak_12182",0.000125000491073358,9.42129556130607e-05
"peak_12183",1.203728247015e-06,1.07832961365136e-06
"peak_12184",5.07144849497623e-05,3.26121769429825e-05
"peak_12185",4.30331235112304e-05,3.33422848284961e-05
"peak_12186",0.000582806772449777,0.000480503312437498
"peak_12187",0.00134686780676439,0.00144514958525597
"peak_12188",0.000884445744666991,0.000833471937670654
"peak_12189",0.0019631570630521,0.00226304625329467
"peak_12190",0.000519520968420028,0.000482184838837244
"peak_12191",0.00111853117994392,0.000899099600441949
"peak_12192",0.000762990010447768,0.000491570919627936
"peak_12193",0.040614445271035,0.0394408044373215
"peak_12194",0.00012061271873364,9.91306648346215e-05
"peak_12195",3.13461535693166e-07,2.02142260860672e-07
"peak_12196",0.000146429146685933,0.000107801362672637
"peak_12197",0.000289286850769771,0.000199296636873782
"peak_12198",0.000292858293371867,0.000222849875777047
"peak_12199",9.20638537429175e-05,9.03880706629578e-05
"peak_12200",0.0010648393481326,0.0017330445311367
"peak_12201",4.63543487730369e-05,5.074892581e-05
"peak_12202",1.75000687502701e-05,1.50378371459308e-05
"peak_12203",0.000270972825333442,0.000349848813539667
"peak_12204",4.16668303577859e-06,5.13339822250651e-06
"peak_12205",2.9440803297638e-06,5.10416921928497e-06
"peak_12206",4.60293940370779e-07,5.72646752234497e-07
"peak_12207",3.21429834188634e-05,5.04280884210934e-05
"peak_12208",1.7261972576797e-05,1.54001946675195e-05
"peak_12209",1.58929576462913e-06,1.44593473827294e-06
"peak_12210",7.77780833345337e-05,5.97889910621347e-05
"peak_12211",6.78574094398228e-05,4.18522937434943e-05
"peak_12212",3.75001473220073e-05,5.07300530224173e-05
"peak_12213",1.85715015308989e-05,2.53650265112086e-05
"peak_12214",2.85715408167675e-05,5.43536282383042e-05
"peak_12215",0.000264286752555099,0.000262709203151804
"peak_12216",6.37757607517132e-05,5.38359746360347e-05
"peak_12217",5.09525811232354e-05,4.2758187547466e-05
"peak_12218",3.92858686230553e-05,8.04433697926903e-05
"peak_12219",3.68133314369889e-05,5.21237357977584e-05
"peak_12220",1.96429343115277e-05,2.58826801134782e-05
"peak_12221",0.000210989839877668,0.000211839781851852
"peak_12222",0.000156934923099398,0.000194866353306913
"peak_12223",4.17489324865697e-05,6.22567707350232e-05
"peak_12224",1.2963013889089e-05,2.19427610295376e-05
"peak_12225",1.9047693877845e-05,4.77104070091782e-05
"peak_12226",0.000107143278062878,0.000126825132556043
"peak_12227",1.58163886664249e-05,1.68237420737608e-05
"peak_12228",9.85718158178478e-05,0.000192774201485186
"peak_12229",2.04082434405482e-06,4.31378001891303e-06
"peak_12230",0.000102381354593417,0.000121993698934861
"peak_12231",3.29798470374384e-06,3.41583658288689e-06
"peak_12232",3.69976351384184e-06,4.31208301654525e-06
"peak_12233",4.98526326367384e-07,6.51221816088002e-07
"peak_12234",9.72226041681672e-06,7.75042476731375e-06
"peak_12235",0.000242858096942524,0.000347561256123823
"peak_12236",8.80533185921089e-07,2.59082054390339e-06
"peak_12237",0.000150000589288029,0.000129542813967958
"peak_12238",0.000113265751095043,9.8613011232352e-05
"peak_12239",9.09527382667099e-05,6.7760856537086e-05
"peak_12240",9.37340950246321e-05,0.000139076162979136
"peak_12241",6.4246430572759e-05,7.01148433147867e-05
"peak_12242",0.00101428969899525,0.00132532263521065
"peak_12243",3.77552503650142e-05,3.11454917365521e-05
"peak_12244",6.42859668377269e-05,4.98241592184456e-05
"peak_12245",0.000771431602052722,0.00113191430806269
"peak_12246",5.96593252850117e-05,8.12216149242842e-05
"peak_12247",9.94509401506715e-05,7.07294008485626e-05
"peak_12248",1.25427202173536e-05,9.83954167963509e-06
"peak_12249",0.000805003162512424,0.000715837283898467
"peak_12250",0.000293368499457881,0.000322627607614506
"peak_12251",6.46106434379174e-05,4.33181946262849e-05
"peak_12252",0.000176191168370066,0.000155209805080491
"peak_12253",3.92858686230553e-05,0.00010417778745675
"peak_12254",5.00001964293431e-05,7.83094866100013e-05
"peak_12255",1.27976693241771e-05,1.75894380271179e-05
"peak_12256",0.000253572424748812,0.000280309425628969
"peak_12257",1.17143317348747e-05,2.02920212089669e-05
"peak_12258",0.000105555970239724,0.00010468106179229
"peak_12259",4.96242551028067e-05,3.46146790359727e-05
"peak_12260",0.00179286418625216,0.00191868307681214
"peak_12261",8.57146224503025e-05,0.000135642498914701
"peak_12262",1.19333285784318e-06,8.47145678912754e-07
"peak_12263",0.00796193604093921,0.00662812299905988
"peak_12264",3.13188043568413e-05,2.24382926829923e-05
"peak_12265",0.00409644466460404,0.00405568656038147
"peak_12266",2.44048577809889e-05,5.10320176237412e-05
"peak_12267",2.4675421614481e-05,1.70472743111045e-05
"peak_12268",0.000854765262768294,0.000715656105137673
"peak_12269",8.03574585471586e-06,1.81933672297657e-05
"peak_12270",9.80396008418492e-05,6.18139301533656e-05
"peak_12271",0.000108928999363926,0.000156266681185125
"peak_12272",1.00434268900336e-06,3.46461072385141e-06
"peak_12273",1.60714917094317e-05,2.56669911125326e-05
"peak_12274",1.82540399662681e-05,3.70409910957333e-05
"peak_12275",0.000134066460755601,0.00010536241781579
"peak_12276",0.000150261914356475,9.37195012645558e-05
"peak_12277",0.000176191168370066,0.000151586229864604
"peak_12278",5.31748120756506e-05,5.27431503645767e-05
"peak_12279",8.57146224503025e-05,5.71536636323987e-05
"peak_12280",0.000152857743369706,0.000107982541433431
"peak_12281",1.42857704083837e-05,1.78914026284418e-05
