"","SRR7992454.sorted.bam","SRR7992461.sorted.bam"
"peak_12241",657,100
"peak_12242",609,111
"peak_12243",161,31
"peak_12244",195,46
"peak_12245",101,30
"peak_12246",3383,660
"peak_12247",106,21
"peak_12248",1862,503
"peak_12249",369,132
"peak_12250",2647,495
"peak_12251",960,298
"peak_12252",173,55
"peak_12253",385,109
"peak_12254",118,43
"peak_12255",1356,524
"peak_12256",1250,488
"peak_12257",201,51
"peak_12258",429,116
"peak_12259",1435,382
"peak_12260",838,183
"peak_12261",1100,253
"peak_12262",193,76
"peak_12263",1520,473
"peak_12264",7086,1573
"peak_12265",400,159
"peak_12266",234,89
"peak_12267",1348,248
"peak_12268",219,83
"peak_12269",759,198
"peak_12270",708,281
"peak_12271",937,361
"peak_12272",708,266
"peak_12273",630,256
"peak_12274",4418,1396
"peak_12275",172,61
"peak_12276",726,228
"peak_12277",387,85
"peak_12278",101,32
"peak_12279",1996,365
"peak_12280",2428,541
"peak_12281",542,175
"peak_12282",7905,2356
"peak_12283",932,280
"peak_12284",2590,486
"peak_12285",6004,1040
"peak_12286",228,68
"peak_12287",214,84
"peak_12288",427,76
"peak_12289",786,309
"peak_12290",1674,615
"peak_12291",1784,348
"peak_12292",493,173
"peak_12293",405,143
"peak_12294",530,184
"peak_12295",371,121
"peak_12296",851,148
"peak_12297",1291,210
"peak_12298",321,121
"peak_12299",64,10
"peak_12300",160,38
"peak_12301",121,36
"peak_12302",168,58
"peak_12303",1136,206
"peak_12304",1917,331
"peak_12305",129,34
"peak_12306",184,26
"peak_12307",608,152
"peak_12308",259,78
"peak_12309",1014,164
"peak_12310",522,121
"peak_12311",171,35
"peak_12312",94,26
"peak_12313",187,65
"peak_12314",4455,761
"peak_12315",300,61
"peak_12316",444,144
"peak_12317",1473,240
"peak_12318",467,92
"peak_12319",381,52
"peak_12320",131,37
"peak_12321",5110,1078
"peak_12322",311,63
"peak_12323",111,35
"peak_12324",637,148
"peak_12325",516,176
"peak_12326",452,129
"peak_12327",1525,530
"peak_12328",12360,2911
"peak_12329",127,42
"peak_12330",3635,1240
"peak_12331",214,72
"peak_12332",1184,342
"peak_12333",1128,343
"peak_12334",861,146
"peak_12335",178,47
"peak_12336",983,381
"peak_12337",409,49
"peak_12338",82,15
"peak_12339",313,41
"peak_12340",178,42
"peak_12341",2823,503
"peak_12342",79,11
"peak_12343",180,65
"peak_12344",2205,361
"peak_12345",396,111
"peak_12346",2526,473
"peak_12347",125,32
"peak_12348",118,28
"peak_12349",95,16
"peak_12350",1224,291
"peak_12351",2163,670
"peak_12352",3202,633
"peak_12353",393,133
"peak_12354",1538,336
"peak_12355",127,23
"peak_12356",61,8
"peak_12357",352,49
"peak_12358",102,12
"peak_12359",294,101
"peak_12360",317,115
"peak_12361",4614,785
"peak_12362",586,130
"peak_12363",3459,687
"peak_12364",394,72
"peak_12365",485,132
"peak_12366",683,133
"peak_12367",370,68
"peak_12368",113,32
"peak_12369",393,107
"peak_12370",186,50
"peak_12371",727,120
"peak_12372",1412,370
"peak_12373",6706,1663
"peak_12374",1094,422
"peak_12375",1527,498
"peak_12376",542,197
"peak_12377",752,279
"peak_12378",430,167
"peak_12379",12923,2207
"peak_12380",13523,1755
"peak_12381",3382,1086
"peak_12382",450,171
"peak_12383",910,349
"peak_12384",1159,441
"peak_12385",6981,1677
"peak_12386",1917,699
"peak_12387",71,16
"peak_12388",1364,249
"peak_12389",884,327
"peak_12390",460,180
"peak_12391",2077,372
"peak_12392",326,50
"peak_12393",1864,285
"peak_12394",625,96
"peak_12395",88,27
"peak_12396",2361,430
"peak_12397",1345,485
"peak_12398",4391,1289
"peak_12399",549,173
"peak_12400",166,65
"peak_12401",124,23
"peak_12402",233,39
"peak_12403",304,46
"peak_12404",178,61
"peak_12405",1413,271
"peak_12406",1090,376
"peak_12407",3160,1153
"peak_12408",7683,1653
"peak_12409",683,244
"peak_12410",3967,918
"peak_12411",1832,318
"peak_12412",208,60
"peak_12413",1650,285
"peak_12414",144,52
"peak_12415",114,19
"peak_12416",154,61
"peak_12417",221,51
"peak_12418",78,16
"peak_12419",72,13
"peak_12420",234,49
"peak_12421",130,39
"peak_12422",64,11
"peak_12423",165,32
"peak_12424",455,76
"peak_12425",680,150
"peak_12426",196,52
"peak_12427",459,92
"peak_12428",152,59
"peak_12429",184,73
"peak_12430",356,117
"peak_12431",150,54
"peak_12432",2731,705
"peak_12433",698,269
"peak_12434",670,245
"peak_12435",1381,482
"peak_12436",981,351
"peak_12437",3626,880
"peak_12438",1106,315
"peak_12439",558,118
"peak_12440",1399,431
"peak_12441",201,37
"peak_12442",229,36
"peak_12443",3083,602
"peak_12444",211,63
"peak_12445",338,85
"peak_12446",73,17
"peak_12447",106,16
"peak_12448",94,12
"peak_12449",1666,541
"peak_12450",215,67
"peak_12451",159,44
"peak_12452",851,255
"peak_12453",2489,486
"peak_12454",139,46
"peak_12455",227,40
"peak_12456",220,83
"peak_12457",1521,279
"peak_12458",1482,412
"peak_12459",398,126
"peak_12460",395,139
"peak_12461",2978,526
"peak_12462",946,209
"peak_12463",568,165
"peak_12464",508,112
"peak_12465",1196,271
"peak_12466",232,70
"peak_12467",523,141
"peak_12468",6531,1132
"peak_12469",7257,1841
"peak_12470",6977,1443
"peak_12471",608,104
"peak_12472",159,55
"peak_12473",1069,390
"peak_12474",1471,308
"peak_12475",2933,865
"peak_12476",537,202
"peak_12477",1121,266
"peak_12478",864,130
"peak_12479",344,23
"peak_12480",1142,264
"peak_12481",247,44
"peak_12482",6525,1797
"peak_12483",3669,1375
"peak_12484",9423,1715
"peak_12485",84,9
"peak_12486",630,192
"peak_12487",277,109
"peak_12488",356,140
"peak_12489",1362,429
"peak_12490",466,134
"peak_12491",443,71
"peak_12492",278,64
"peak_12493",263,62
"peak_12494",600,236
"peak_12495",841,207
"peak_12496",860,210
"peak_12497",97,20
"peak_12498",106,21
"peak_12499",161,59
"peak_12500",295,97
"peak_12501",2382,420
"peak_12502",368,142
"peak_12503",82,15
"peak_12504",1942,566
"peak_12505",179,59
"peak_12506",458,175
"peak_12507",103,30
"peak_12508",153,30
"peak_12509",566,107
"peak_12510",435,114
"peak_12511",91,27
"peak_12512",204,64
"peak_12513",140,32
"peak_12514",109,17
"peak_12515",69,12
"peak_12516",144,55
"peak_12517",135,50
"peak_12518",1762,662
"peak_12519",137,40
"peak_12520",1851,505
"peak_12521",201,76
"peak_12522",1177,163
"peak_12523",420,99
"peak_12524",790,257
"peak_12525",332,123
"peak_12526",8855,2697
"peak_12527",84,15
"peak_12528",69,7
"peak_12529",162,51
"peak_12530",231,86
"peak_12531",2709,1058
"peak_12532",2168,864
"peak_12533",518,112
"peak_12534",230,82
"peak_12535",91,25
"peak_12536",684,115
"peak_12537",355,136
"peak_12538",1247,380
"peak_12539",2666,424
"peak_12540",130,44
"peak_12541",101,26
"peak_12542",276,65
"peak_12543",173,68
"peak_12544",455,55
"peak_12545",79,13
"peak_12546",70,13
"peak_12547",247,28
"peak_12548",427,104
"peak_12549",55,6
"peak_12550",96,17
"peak_12551",77,14
"peak_12552",164,54
"peak_12553",357,139
"peak_12554",148,16
"peak_12555",192,72
"peak_12556",349,118
"peak_12557",228,32
"peak_12558",80,20
"peak_12559",1527,377
"peak_12560",240,44
"peak_12561",56,3
"peak_12562",110,34
"peak_12563",70,11
"peak_12564",297,116
"peak_12565",205,82
"peak_12566",71,5
"peak_12567",373,57
"peak_12568",1240,207
"peak_12569",152,55
"peak_12570",311,64
"peak_12571",178,25
"peak_12572",303,30
"peak_12573",249,96
"peak_12574",214,74
"peak_12575",201,80
"peak_12576",5025,828
"peak_12577",334,122
"peak_12578",473,169
"peak_12579",178,71
"peak_12580",396,104
"peak_12581",1075,344
"peak_12582",95,26
"peak_12583",72,11
"peak_12584",276,69
"peak_12585",330,120
"peak_12586",76,19
"peak_12587",63,10
"peak_12588",148,26
"peak_12589",226,22
"peak_12590",258,31
"peak_12591",137,19
"peak_12592",54,5
"peak_12593",84,4
"peak_12594",218,31
"peak_12595",1006,336
"peak_12596",225,81
"peak_12597",248,82
"peak_12598",907,254
"peak_12599",248,97
"peak_12600",3168,841
"peak_12601",4692,1334
"peak_12602",167,36
"peak_12603",174,20
"peak_12604",63,8
"peak_12605",141,12
"peak_12606",333,58
"peak_12607",159,28
"peak_12608",558,120
"peak_12609",2007,482
"peak_12610",5305,1156
"peak_12611",8584,1433
"peak_12612",154,37
"peak_12613",138,15
"peak_12614",1219,147
"peak_12615",159,41
"peak_12616",239,40
"peak_12617",68,11
"peak_12618",240,36
"peak_12619",167,31
"peak_12620",453,58
"peak_12621",566,162
"peak_12622",7636,1315
"peak_12623",200,53
"peak_12624",174,65
"peak_12625",5577,1234
"peak_12626",204,89
"peak_12627",492,188
"peak_12628",3131,610
"peak_12629",64,10
"peak_12630",220,85
"peak_12631",203,79
"peak_12632",737,224
"peak_12633",970,266
"peak_12634",76,18
"peak_12635",84,20
"peak_12636",5147,1682
"peak_12637",238,93
"peak_12638",292,93
"peak_12639",1024,320
"peak_12640",833,228
"peak_12641",831,306
"peak_12642",575,174
"peak_12643",1366,442
"peak_12644",290,95
"peak_12645",570,184
"peak_12646",305,96
"peak_12647",870,266
"peak_12648",65,10
"peak_12649",82,14
"peak_12650",80,9
"peak_12651",130,48
"peak_12652",851,221
"peak_12653",791,289
"peak_12654",1145,278
"peak_12655",116,34
"peak_12656",791,200
"peak_12657",671,136
"peak_12658",2610,339
"peak_12659",1172,240
"peak_12660",2400,928
"peak_12661",5522,1591
"peak_12662",146,56
"peak_12663",99,13
"peak_12664",1353,493
"peak_12665",171,67
"peak_12666",283,71
"peak_12667",179,69
"peak_12668",132,45
"peak_12669",133,30
"peak_12670",83,13
"peak_12671",126,38
"peak_12672",4767,1156
"peak_12673",235,91
"peak_12674",925,145
"peak_12675",109,35
"peak_12676",5308,1126
"peak_12677",359,131
"peak_12678",478,190
"peak_12679",331,116
"peak_12680",7025,1582
"peak_12681",264,104
"peak_12682",13602,1858
"peak_12683",1405,504
"peak_12684",282,108
"peak_12685",94,20
"peak_12686",1027,228
"peak_12687",671,135
"peak_12688",851,169
"peak_12689",182,70
"peak_12690",316,94
"peak_12691",2821,390
"peak_12692",298,93
"peak_12693",1219,337
"peak_12694",173,27
"peak_12695",693,166
"peak_12696",194,72
"peak_12697",212,15
"peak_12698",77,17
"peak_12699",166,38
"peak_12700",532,135
"peak_12701",142,49
"peak_12702",162,40
"peak_12703",198,54
"peak_12704",185,32
"peak_12705",191,78
"peak_12706",57,7
"peak_12707",101,23
"peak_12708",87,20
"peak_12709",380,74
"peak_12710",623,123
"peak_12711",180,61
"peak_12712",164,60
"peak_12713",66,16
"peak_12714",2952,550
"peak_12715",303,111
"peak_12716",283,31
"peak_12717",386,60
"peak_12718",117,26
"peak_12719",4342,811
"peak_12720",83,20
"peak_12721",206,80
"peak_12722",5324,1677
"peak_12723",161,36
"peak_12724",149,29
"peak_12725",211,55
"peak_12726",241,58
"peak_12727",157,32
"peak_12728",122,14
"peak_12729",1300,351
"peak_12730",429,135
"peak_12731",971,166
"peak_12732",156,42
"peak_12733",190,52
"peak_12734",160,30
"peak_12735",121,29
"peak_12736",123,25
"peak_12737",2037,407
"peak_12738",827,297
"peak_12739",225,88
"peak_12740",1505,331
"peak_12741",193,67
"peak_12742",4424,1137
"peak_12743",4107,1463
"peak_12744",559,72
"peak_12745",145,35
"peak_12746",839,134
"peak_12747",187,49
"peak_12748",1348,330
"peak_12749",268,98
"peak_12750",379,147
"peak_12751",747,267
"peak_12752",5903,1198
"peak_12753",4361,1472
"peak_12754",1929,602
"peak_12755",1392,535
"peak_12756",143,27
"peak_12757",579,90
"peak_12758",345,82
"peak_12759",527,94
"peak_12760",453,65
"peak_12761",723,97
"peak_12762",304,45
"peak_12763",153,26
"peak_12764",265,92
"peak_12765",1489,549
"peak_12766",1439,440
"peak_12767",6387,1652
"peak_12768",425,166
"peak_12769",1933,389
"peak_12770",686,206
"peak_12771",280,74
"peak_12772",811,124
"peak_12773",238,91
"peak_12774",519,174
"peak_12775",332,98
"peak_12776",131,31
"peak_12777",219,51
"peak_12778",302,84
"peak_12779",896,158
"peak_12780",125,21
"peak_12781",1024,176
"peak_12782",3064,608
"peak_12783",160,63
"peak_12784",635,172
"peak_12785",155,36
"peak_12786",399,130
"peak_12787",7463,1343
"peak_12788",216,44
"peak_12789",265,93
"peak_12790",145,51
"peak_12791",391,147
"peak_12792",558,211
"peak_12793",534,130
"peak_12794",200,79
"peak_12795",12406,3915
"peak_12796",12405,3915
"peak_12797",122,31
"peak_12798",1367,483
"peak_12799",854,192
"peak_12800",242,26
"peak_12801",261,56
"peak_12802",146,11
"peak_12803",306,117
"peak_12804",297,114
"peak_12805",3674,696
"peak_12806",1924,681
"peak_12807",97,28
"peak_12808",396,90
"peak_12809",217,53
"peak_12810",295,99
"peak_12811",3694,611
"peak_12812",338,108
"peak_12813",2425,592
"peak_12814",175,64
"peak_12815",2312,359
"peak_12816",361,123
"peak_12817",125,38
"peak_12818",337,103
"peak_12819",177,67
"peak_12820",878,322
"peak_12821",6076,1048
"peak_12822",281,111
"peak_12823",64,13
"peak_12824",150,45
"peak_12825",1968,317
"peak_12826",126,17
"peak_12827",92,22
"peak_12828",185,37
"peak_12829",205,29
"peak_12830",291,65
"peak_12831",880,194
"peak_12832",507,96
"peak_12833",107,27
"peak_12834",361,61
"peak_12835",152,58
"peak_12836",4833,896
"peak_12837",1011,247
"peak_12838",426,109
"peak_12839",253,53
"peak_12840",133,26
"peak_12841",501,90
"peak_12842",299,107
"peak_12843",256,102
"peak_12844",938,257
"peak_12845",113,38
"peak_12846",1006,350
"peak_12847",3183,588
"peak_12848",94,18
"peak_12849",114,24
"peak_12850",97,28
"peak_12851",249,54
"peak_12852",3260,658
"peak_12853",11598,2851
"peak_12854",4066,982
"peak_12855",884,215
"peak_12856",168,36
"peak_12857",3868,679
"peak_12858",223,66
"peak_12859",311,75
"peak_12860",90,25
"peak_12861",502,168
"peak_12862",196,67
"peak_12863",102,33
"peak_12864",484,141
"peak_12865",378,144
"peak_12866",193,67
"peak_12867",380,137
"peak_12868",392,109
"peak_12869",1572,444
"peak_12870",645,217
"peak_12871",529,167
"peak_12872",2054,397
"peak_12873",150,59
"peak_12874",1046,259
"peak_12875",594,198
"peak_12876",336,122
"peak_12877",688,211
"peak_12878",2074,533
"peak_12879",818,144
"peak_12880",1676,399
"peak_12881",222,73
"peak_12882",55,10
"peak_12883",1540,271
"peak_12884",249,93
"peak_12885",269,105
"peak_12886",756,208
"peak_12887",71,8
"peak_12888",542,157
"peak_12889",12138,2757
"peak_12890",39379,9261
"peak_12891",8284,2902
"peak_12892",197,55
"peak_12893",943,217
"peak_12894",91,21
"peak_12895",9205,2967
"peak_12896",7112,2601
"peak_12897",10086,2981
"peak_12898",430,164
"peak_12899",95,23
"peak_12900",1595,442
"peak_12901",168,49
"peak_12902",1852,238
"peak_12903",88,27
"peak_12904",97,9
"peak_12905",167,51
"peak_12906",178,29
"peak_12907",61,5
"peak_12908",56,5
"peak_12909",54,7
"peak_12910",466,138
"peak_12911",143,44
"peak_12912",217,68
"peak_12913",792,146
"peak_12914",568,166
"peak_12915",195,74
"peak_12916",133,47
"peak_12917",2236,469
"peak_12918",250,38
"peak_12919",137,29
"peak_12920",678,94
"peak_12921",295,98
"peak_12922",1039,159
"peak_12923",79,20
"peak_12924",517,150
"peak_12925",637,216
"peak_12926",665,230
"peak_12927",126,23
"peak_12928",212,33
"peak_12929",192,67
"peak_12930",6141,1374
"peak_12931",418,148
"peak_12932",968,163
"peak_12933",1617,306
"peak_12934",1166,339
"peak_12935",880,192
"peak_12936",100,31
"peak_12937",99,27
"peak_12938",238,84
"peak_12939",91,12
"peak_12940",62,8
"peak_12941",53,4
"peak_12942",126,43
"peak_12943",119,35
"peak_12944",8535,2863
"peak_12945",96,18
"peak_12946",397,49
"peak_12947",158,18
"peak_12948",931,274
"peak_12949",2291,655
"peak_12950",3356,829
"peak_12951",1243,450
"peak_12952",2053,706
"peak_12953",757,244
"peak_12954",725,183
"peak_12955",819,264
"peak_12956",3177,795
"peak_12957",229,28
"peak_12958",99,10
"peak_12959",382,149
"peak_12960",129,37
"peak_12961",68,16
"peak_12962",192,49
"peak_12963",139,40
"peak_12964",315,69
"peak_12965",70,10
"peak_12966",111,20
"peak_12967",10417,1916
"peak_12968",9701,1965
"peak_12969",78,5
"peak_12970",2858,565
"peak_12971",121,43
"peak_12972",863,355
"peak_12973",19240,4069
"peak_12974",10003,3229
"peak_12975",4077,1176
"peak_12976",738,184
"peak_12977",890,262
"peak_12978",198,64
"peak_12979",556,177
"peak_12980",203,58
"peak_12981",168,20
"peak_12982",994,227
"peak_12983",626,128
"peak_12984",201,58
"peak_12985",1532,384
"peak_12986",73,12
"peak_12987",89,7
"peak_12988",255,78
"peak_12989",260,78
"peak_12990",134,44
"peak_12991",1072,193
"peak_12992",363,135
"peak_12993",596,201
"peak_12994",2594,684
"peak_12995",1572,428
"peak_12996",454,160
"peak_12997",159,61
"peak_12998",3678,1538
"peak_12999",1073,425
"peak_13000",3720,749
"peak_13001",331,133
"peak_13002",866,262
"peak_13003",476,141
"peak_13004",73,13
"peak_13005",55,4
"peak_13006",948,361
"peak_13007",373,62
"peak_13008",1072,344
"peak_13009",86,18
"peak_13010",630,114
"peak_13011",595,225
"peak_13012",159,58
"peak_13013",184,72
"peak_13014",104,35
"peak_13015",216,76
"peak_13016",152,60
"peak_13017",109,8
"peak_13018",185,49
"peak_13019",292,92
"peak_13020",108,33
"peak_13021",742,243
"peak_13022",1513,323
"peak_13023",566,225
"peak_13024",616,226
"peak_13025",617,237
"peak_13026",1326,391
"peak_13027",1080,274
"peak_13028",94,25
"peak_13029",104,24
"peak_13030",81,12
"peak_13031",168,58
"peak_13032",510,144
"peak_13033",84,14
"peak_13034",69,11
"peak_13035",109,10
"peak_13036",578,218
"peak_13037",707,219
"peak_13038",1441,394
"peak_13039",1539,501
"peak_13040",1999,400
"peak_13041",180,57
"peak_13042",119,34
"peak_13043",143,34
"peak_13044",52,5
"peak_13045",1950,459
"peak_13046",516,158
"peak_13047",593,198
"peak_13048",380,102
"peak_13049",281,41
"peak_13050",97,29
"peak_13051",159,38
"peak_13052",167,39
"peak_13053",306,96
"peak_13054",259,91
"peak_13055",2096,420
"peak_13056",5801,819
"peak_13057",341,133
"peak_13058",65,6
"peak_13059",83,13
"peak_13060",159,62
"peak_13061",633,163
"peak_13062",3604,864
"peak_13063",961,342
"peak_13064",1014,336
"peak_13065",59,10
"peak_13066",273,46
"peak_13067",184,48
"peak_13068",374,76
"peak_13069",91,16
"peak_13070",112,11
"peak_13071",122,9
"peak_13072",126,42
"peak_13073",188,67
"peak_13074",172,46
"peak_13075",2139,637
"peak_13076",389,116
"peak_13077",1225,419
"peak_13078",236,84
"peak_13079",1263,361
"peak_13080",142,17
"peak_13081",1735,534
"peak_13082",257,47
"peak_13083",6660,2436
"peak_13084",921,310
"peak_13085",147,43
"peak_13086",224,53
"peak_13087",489,120
"peak_13088",166,33
"peak_13089",221,28
"peak_13090",146,28
"peak_13091",128,22
"peak_13092",66,11
"peak_13093",742,108
"peak_13094",142,54
"peak_13095",1762,211
"peak_13096",141,38
"peak_13097",108,36
"peak_13098",78,7
"peak_13099",297,44
"peak_13100",71,11
"peak_13101",883,217
"peak_13102",1258,495
"peak_13103",459,160
"peak_13104",21815,5393
"peak_13105",2119,779
"peak_13106",44453,10911
"peak_13107",49925,12216
"peak_13108",10436,3992
"peak_13109",252,43
"peak_13110",656,94
"peak_13111",108,20
"peak_13112",260,105
"peak_13113",248,99
"peak_13114",153,45
"peak_13115",132,45
"peak_13116",536,100
"peak_13117",568,181
"peak_13118",1893,495
"peak_13119",114,23
"peak_13120",203,77
"peak_13121",79,21
"peak_13122",134,26
"peak_13123",709,139
"peak_13124",80,18
"peak_13125",152,35
"peak_13126",181,37
"peak_13127",501,77
"peak_13128",633,111
"peak_13129",219,49
"peak_13130",269,56
"peak_13131",2452,458
"peak_13132",211,67
"peak_13133",282,78
"peak_13134",370,159
"peak_13135",795,186
"peak_13136",270,107
"peak_13137",217,86
"peak_13138",388,107
"peak_13139",878,212
"peak_13140",213,80
"peak_13141",808,270
"peak_13142",436,144
"peak_13143",300,113
"peak_13144",1153,256
"peak_13145",1402,516
"peak_13146",3008,1120
"peak_13147",126,21
"peak_13148",156,54
"peak_13149",309,64
"peak_13150",9078,2300
"peak_13151",1583,601
"peak_13152",2481,948
"peak_13153",266,26
"peak_13154",464,104
"peak_13155",1550,212
"peak_13156",1963,339
"peak_13157",110,36
"peak_13158",204,74
"peak_13159",133,43
"peak_13160",223,67
"peak_13161",142,21
"peak_13162",325,116
"peak_13163",886,246
"peak_13164",1371,356
"peak_13165",320,117
"peak_13166",332,117
"peak_13167",470,179
"peak_13168",691,259
"peak_13169",290,113
"peak_13170",1622,558
"peak_13171",225,89
"peak_13172",1172,240
"peak_13173",1341,228
"peak_13174",3202,571
"peak_13175",147,18
"peak_13176",204,84
"peak_13177",301,90
"peak_13178",142,39
"peak_13179",1924,301
"peak_13180",156,48
"peak_13181",2152,418
"peak_13182",353,72
"peak_13183",7784,1684
"peak_13184",63,6
"peak_13185",2916,818
"peak_13186",165,57
"peak_13187",241,76
"peak_13188",786,174
"peak_13189",84,26
"peak_13190",351,112
"peak_13191",838,107
"peak_13192",5636,1871
"peak_13193",11376,3280
"peak_13194",14602,4257
"peak_13195",326,126
"peak_13196",91,23
"peak_13197",80,18
"peak_13198",997,308
"peak_13199",16441,1706
"peak_13200",14383,3147
"peak_13201",236,89
"peak_13202",564,152
"peak_13203",1335,324
"peak_13204",418,136
"peak_13205",1838,285
"peak_13206",157,58
"peak_13207",237,76
"peak_13208",734,167
"peak_13209",259,82
"peak_13210",89,19
"peak_13211",618,235
"peak_13212",229,92
"peak_13213",184,26
"peak_13214",2106,463
"peak_13215",1481,342
"peak_13216",332,125
"peak_13217",1919,478
"peak_13218",134,41
"peak_13219",2217,488
"peak_13220",1336,512
"peak_13221",262,27
"peak_13222",282,89
"peak_13223",463,169
"peak_13224",516,160
"peak_13225",1012,198
"peak_13226",376,119
"peak_13227",129,39
"peak_13228",165,64
"peak_13229",346,50
"peak_13230",205,74
"peak_13231",969,349
"peak_13232",2075,519
"peak_13233",922,226
"peak_13234",118,24
"peak_13235",268,62
"peak_13236",332,64
"peak_13237",459,156
"peak_13238",198,43
"peak_13239",119,18
"peak_13240",289,62
"peak_13241",103,28
"peak_13242",377,90
"peak_13243",311,54
"peak_13244",63,10
"peak_13245",404,136
"peak_13246",4907,1132
"peak_13247",829,245
"peak_13248",2423,464
"peak_13249",65,10
"peak_13250",420,150
"peak_13251",329,122
"peak_13252",100,28
"peak_13253",134,45
"peak_13254",104,10
"peak_13255",1143,457
"peak_13256",1343,470
"peak_13257",688,134
"peak_13258",1004,223
"peak_13259",703,137
"peak_13260",84,18
"peak_13261",437,74
"peak_13262",3045,714
"peak_13263",6774,1492
"peak_13264",270,75
"peak_13265",1646,551
"peak_13266",114,25
"peak_13267",1483,503
"peak_13268",713,90
"peak_13269",78,19
"peak_13270",458,86
"peak_13271",666,235
"peak_13272",1024,236
"peak_13273",266,81
"peak_13274",647,231
"peak_13275",1005,311
"peak_13276",3794,575
"peak_13277",138,52
"peak_13278",669,48
"peak_13279",226,82
"peak_13280",99,20
"peak_13281",4742,840
"peak_13282",1505,269
"peak_13283",114,38
"peak_13284",2635,680
"peak_13285",526,99
"peak_13286",444,116
"peak_13287",569,218
"peak_13288",569,218
"peak_13289",1261,195
"peak_13290",517,122
"peak_13291",4554,519
"peak_13292",204,58
"peak_13293",67,9
"peak_13294",140,30
"peak_13295",82,23
"peak_13296",77,10
"peak_13297",86,21
"peak_13298",174,40
"peak_13299",74,18
"peak_13300",97,15
"peak_13301",71,15
"peak_13302",547,168
"peak_13303",129,37
"peak_13304",307,89
"peak_13305",106,29
"peak_13306",158,57
"peak_13307",646,192
"peak_13308",294,76
"peak_13309",84,21
"peak_13310",145,56
"peak_13311",165,63
"peak_13312",177,51
"peak_13313",124,24
"peak_13314",294,112
"peak_13315",88,20
"peak_13316",170,56
"peak_13317",393,71
"peak_13318",3428,845
"peak_13319",3576,945
"peak_13320",305,34
"peak_13321",110,27
"peak_13322",254,37
"peak_13323",136,15
"peak_13324",79,11
"peak_13325",411,81
"peak_13326",506,51
"peak_13327",262,83
"peak_13328",748,250
"peak_13329",250,93
"peak_13330",63,12
"peak_13331",228,86
"peak_13332",1516,251
"peak_13333",1390,358
"peak_13334",1362,325
"peak_13335",1200,177
"peak_13336",701,174
"peak_13337",170,24
"peak_13338",166,27
"peak_13339",83,18
"peak_13340",110,22
"peak_13341",5692,1340
"peak_13342",199,61
"peak_13343",156,44
"peak_13344",145,42
"peak_13345",93,26
"peak_13346",745,149
"peak_13347",115,23
"peak_13348",2127,723
"peak_13349",72,12
"peak_13350",1073,293
"peak_13351",1814,576
"peak_13352",3568,978
"peak_13353",484,150
"peak_13354",4842,954
"peak_13355",1220,265
"peak_13356",105,29
"peak_13357",53,7
"peak_13358",853,92
"peak_13359",491,84
"peak_13360",68,9
"peak_13361",545,159
"peak_13362",532,91
"peak_13363",128,27
"peak_13364",228,41
"peak_13365",296,121
"peak_13366",287,105
"peak_13367",664,145
"peak_13368",191,65
"peak_13369",2705,494
"peak_13370",1771,491
"peak_13371",198,82
"peak_13372",3297,717
"peak_13373",431,156
"peak_13374",357,118
"peak_13375",461,96
"peak_13376",149,14
"peak_13377",472,47
"peak_13378",1827,419
"peak_13379",1281,257
"peak_13380",57,11
"peak_13381",199,70
"peak_13382",4820,1628
"peak_13383",5321,1023
"peak_13384",431,143
"peak_13385",715,82
"peak_13386",755,112
"peak_13387",86,24
"peak_13388",117,41
"peak_13389",752,149
"peak_13390",2249,872
"peak_13391",580,217
"peak_13392",14053,3115
"peak_13393",184,59
"peak_13394",778,298
"peak_13395",1434,557
"peak_13396",6089,1805
"peak_13397",167,53
"peak_13398",155,61
"peak_13399",1923,302
"peak_13400",262,90
"peak_13401",1635,529
"peak_13402",5037,1094
"peak_13403",814,288
"peak_13404",750,221
"peak_13405",442,156
"peak_13406",682,249
"peak_13407",524,189
"peak_13408",204,73
"peak_13409",101,25
"peak_13410",632,120
"peak_13411",534,134
"peak_13412",1015,126
"peak_13413",233,74
"peak_13414",283,85
"peak_13415",353,136
"peak_13416",1237,369
"peak_13417",801,294
"peak_13418",615,108
"peak_13419",1292,189
"peak_13420",181,56
"peak_13421",410,55
"peak_13422",14275,2758
"peak_13423",4481,1533
"peak_13424",2012,797
"peak_13425",290,57
"peak_13426",538,168
"peak_13427",197,64
"peak_13428",979,347
"peak_13429",2281,340
"peak_13430",334,103
"peak_13431",256,32
"peak_13432",62,9
"peak_13433",193,22
"peak_13434",247,69
"peak_13435",5783,1806
"peak_13436",3148,912
"peak_13437",135,34
"peak_13438",108,35
"peak_13439",202,50
"peak_13440",106,18
"peak_13441",86,17
"peak_13442",1573,238
"peak_13443",1079,225
"peak_13444",294,111
"peak_13445",192,75
"peak_13446",367,48
"peak_13447",804,123
"peak_13448",1818,524
"peak_13449",278,100
"peak_13450",689,157
"peak_13451",432,130
"peak_13452",112,23
"peak_13453",145,35
"peak_13454",765,98
"peak_13455",773,206
"peak_13456",822,238
"peak_13457",122,44
"peak_13458",179,69
"peak_13459",333,135
"peak_13460",128,26
"peak_13461",73,11
"peak_13462",165,65
"peak_13463",253,80
"peak_13464",105,20
"peak_13465",67,12
"peak_13466",129,52
"peak_13467",345,127
"peak_13468",195,75
"peak_13469",136,52
"peak_13470",98,18
"peak_13471",152,19
"peak_13472",133,37
"peak_13473",888,116
