"","SRR7992455Aligned.sortedByCoord.out_sorted.bam","SRR7992458Aligned.sortedByCoord.out_sorted.bam"
"peak_12366",51,13
"peak_12367",153,54
"peak_12368",85,33
"peak_12369",81,36
"peak_12370",87,35
"peak_12371",72,28
"peak_12372",171,51
"peak_12373",255,137
"peak_12374",3592,1270
"peak_12375",193,106
"peak_12376",1554,563
"peak_12377",193,94
"peak_12378",112,61
"peak_12379",707,350
"peak_12380",1109,562
"peak_12381",144,57
"peak_12382",368,93
"peak_12383",835,322
"peak_12384",230,121
"peak_12385",415,155
"peak_12386",220,54
"peak_12387",2165,705
"peak_12388",4127,1482
"peak_12389",284,80
"peak_12390",1229,659
"peak_12391",846,452
"peak_12392",63,23
"peak_12393",563,108
"peak_12394",371,201
"peak_12395",372,100
"peak_12396",183,96
"peak_12397",698,295
"peak_12398",214,108
"peak_12399",488,275
"peak_12400",710,366
"peak_12401",3022,771
"peak_12402",111,57
"peak_12403",354,62
"peak_12404",77,32
"peak_12405",150,71
"peak_12406",3345,992
"peak_12407",952,272
"peak_12408",1738,669
"peak_12409",331,87
"peak_12410",421,157
"peak_12411",502,244
"peak_12412",502,244
"peak_12413",919,202
"peak_12414",409,145
"peak_12415",3347,755
"peak_12416",112,46
"peak_12417",88,24
"peak_12418",92,34
"peak_12419",67,16
"peak_12420",50,5
"peak_12421",367,158
"peak_12422",101,30
"peak_12423",6453,3260
"peak_12424",367,172
"peak_12425",235,130
"peak_12426",688,322
"peak_12427",254,131
"peak_12428",115,29
"peak_12429",99,42
"peak_12430",66,21
"peak_12431",67,26
"peak_12432",91,38
"peak_12433",173,91
"peak_12434",94,25
"peak_12435",178,65
"peak_12436",134,26
"peak_12437",2668,1072
"peak_12438",143,46
"peak_12439",52,15
"peak_12440",254,94
"peak_12441",305,52
"peak_12442",391,195
"peak_12443",158,88
"peak_12444",903,287
"peak_12445",588,147
"peak_12446",552,243
"peak_12447",135,34
"peak_12448",104,28
"peak_12449",4246,1591
"peak_12450",97,44
"peak_12451",81,32
"peak_12452",67,25
"peak_12453",408,144
"peak_12454",651,314
"peak_12455",1569,750
"peak_12456",2572,988
"peak_12457",342,158
"peak_12458",2920,950
"peak_12459",629,226
"peak_12460",147,50
"peak_12461",603,131
"peak_12462",344,117
"peak_12463",379,164
"peak_12464",348,122
"peak_12465",59,18
"peak_12466",168,36
"peak_12467",273,143
"peak_12468",460,171
"peak_12469",159,81
"peak_12470",192,90
"peak_12471",1741,496
"peak_12472",1192,442
"peak_12473",2158,713
"peak_12474",349,180
"peak_12475",298,126
"peak_12476",90,26
"peak_12477",380,75
"peak_12478",1115,431
"peak_12479",285,167
"peak_12480",753,234
"peak_12481",168,57
"peak_12482",2843,1303
"peak_12483",1437,744
"peak_12484",4048,1267
"peak_12485",215,121
"peak_12486",481,127
"peak_12487",559,134
"peak_12488",114,36
"peak_12489",202,52
"peak_12490",427,136
"peak_12491",1357,733
"peak_12492",9652,3478
"peak_12493",1505,820
"peak_12494",567,309
"peak_12495",4454,1927
"peak_12496",963,332
"peak_12497",186,79
"peak_12498",931,457
"peak_12499",2514,835
"peak_12500",512,276
"peak_12501",219,104
"peak_12502",252,121
"peak_12503",278,150
"peak_12504",334,175
"peak_12505",226,118
"peak_12506",274,149
"peak_12507",545,299
"peak_12508",201,105
"peak_12509",222,115
"peak_12510",410,146
"peak_12511",442,169
"peak_12512",844,159
"peak_12513",1004,466
"peak_12514",41,4
"peak_12515",300,88
"peak_12516",627,150
"peak_12517",189,54
"peak_12518",79,31
"peak_12519",8989,3082
"peak_12520",77,22
"peak_12521",386,184
"peak_12522",920,426
"peak_12523",1452,392
"peak_12524",236,108
"peak_12525",227,57
"peak_12526",87,16
"peak_12527",246,128
"peak_12528",3772,1857
"peak_12529",2187,911
"peak_12530",147,63
"peak_12531",68,23
"peak_12532",64,12
"peak_12533",894,231
"peak_12534",747,277
"peak_12535",205,54
"peak_12536",726,242
"peak_12537",828,360
"peak_12538",481,199
"peak_12539",121,65
"peak_12540",71,21
"peak_12541",126,41
"peak_12542",582,131
"peak_12543",380,179
"peak_12544",215,117
"peak_12545",452,213
"peak_12546",284,149
"peak_12547",411,220
"peak_12548",117,55
"peak_12549",55,8
"peak_12550",76,31
"peak_12551",78,34
"peak_12552",68,16
"peak_12553",319,151
"peak_12554",62,11
"peak_12555",89,36
"peak_12556",724,164
"peak_12557",100,41
"peak_12558",84,37
"peak_12559",271,89
"peak_12560",466,109
"peak_12561",103,31
"peak_12562",141,32
"peak_12563",1245,478
"peak_12564",93,38
"peak_12565",143,33
"peak_12566",290,152
"peak_12567",483,246
"peak_12568",1072,451
"peak_12569",580,287
"peak_12570",1237,572
"peak_12571",158,86
"peak_12572",116,40
"peak_12573",430,129
"peak_12574",101,39
"peak_12575",71,21
"peak_12576",353,182
"peak_12577",699,275
"peak_12578",1695,601
"peak_12579",5802,3101
"peak_12580",521,162
"peak_12581",412,122
"peak_12582",258,122
"peak_12583",158,77
"peak_12584",70,24
"peak_12585",77,25
"peak_12586",517,209
"peak_12587",596,221
"peak_12588",177,58
"peak_12589",339,140
"peak_12590",437,194
"peak_12591",334,173
"peak_12592",82,27
"peak_12593",1628,444
"peak_12594",77,35
"peak_12595",251,79
"peak_12596",742,229
"peak_12597",77,21
"peak_12598",211,71
"peak_12599",154,30
"peak_12600",169,83
"peak_12601",89,40
"peak_12602",150,74
"peak_12603",106,49
"peak_12604",63,23
"peak_12605",5491,1633
"peak_12606",588,328
"peak_12607",729,213
"peak_12608",133,59
"peak_12609",190,71
"peak_12610",276,162
"peak_12611",638,272
"peak_12612",1096,325
"peak_12613",1333,463
"peak_12614",61,16
"peak_12615",88,32
"peak_12616",158,73
"peak_12617",164,69
"peak_12618",105,39
"peak_12619",1402,350
"peak_12620",1327,463
"peak_12621",1354,582
"peak_12622",634,297
"peak_12623",2791,846
"peak_12624",2048,574
"peak_12625",201,97
"peak_12626",120,27
"peak_12627",162,76
"peak_12628",242,96
"peak_12629",506,174
"peak_12630",202,66
"peak_12631",1056,334
"peak_12632",5024,1758
"peak_12633",440,238
"peak_12634",9239,2705
"peak_12635",1285,627
"peak_12636",166,88
"peak_12637",434,218
"peak_12638",317,81
"peak_12639",68,25
"peak_12640",229,91
"peak_12641",1313,409
"peak_12642",70,28
"peak_12643",292,104
"peak_12644",49,11
"peak_12645",98,51
"peak_12646",102,51
"peak_12647",213,91
"peak_12648",77,26
"peak_12649",7159,3387
"peak_12650",680,279
"peak_12651",93,35
"peak_12652",61,18
"peak_12653",175,58
"peak_12654",1982,650
"peak_12655",66,25
"peak_12656",264,59
"peak_12657",137,34
"peak_12658",148,38
"peak_12659",44,9
"peak_12660",373,169
"peak_12661",201,110
"peak_12662",400,199
"peak_12663",405,213
"peak_12664",168,64
"peak_12665",103,35
"peak_12666",72,27
"peak_12667",139,44
"peak_12668",127,64
"peak_12669",402,148
"peak_12670",196,61
"peak_12671",87,21
"peak_12672",410,215
"peak_12673",255,95
"peak_12674",156,72
"peak_12675",108,27
"peak_12676",3844,1411
"peak_12677",249,94
"peak_12678",371,128
"peak_12679",128,67
"peak_12680",427,154
"peak_12681",149,63
"peak_12682",118,59
"peak_12683",1367,360
"peak_12684",84,36
"peak_12685",121,70
"peak_12686",1642,460
"peak_12687",171,56
"peak_12688",131,62
"peak_12689",472,207
"peak_12690",113,48
"peak_12691",182,73
"peak_12692",257,132
"peak_12693",91,45
"peak_12694",89,33
"peak_12695",126,69
"peak_12696",90,33
"peak_12697",81,23
"peak_12698",78,29
"peak_12699",1362,451
"peak_12700",138,57
"peak_12701",232,99
"peak_12702",596,212
"peak_12703",226,115
"peak_12704",399,133
"peak_12705",68,25
"peak_12706",83,30
"peak_12707",76,28
"peak_12708",216,88
"peak_12709",156,63
"peak_12710",454,248
"peak_12711",115,61
"peak_12712",128,73
"peak_12713",194,102
"peak_12714",279,129
"peak_12715",2134,964
"peak_12716",93,34
"peak_12717",111,51
"peak_12718",169,78
"peak_12719",72,27
"peak_12720",85,34
"peak_12721",91,42
"peak_12722",64,19
"peak_12723",876,350
"peak_12724",1276,261
"peak_12725",132,70
"peak_12726",689,361
"peak_12727",84,31
"peak_12728",223,73
"peak_12729",134,57
"peak_12730",327,76
"peak_12731",70,14
"peak_12732",57,16
"peak_12733",181,42
"peak_12734",102,41
"peak_12735",1331,315
"peak_12736",358,186
"peak_12737",714,248
"peak_12738",400,139
"peak_12739",545,287
"peak_12740",138,69
"peak_12741",939,290
"peak_12742",581,129
"peak_12743",14891,3823
"peak_12744",19230,10055
"peak_12745",855,441
"peak_12746",951,383
"peak_12747",289,62
"peak_12748",722,314
"peak_12749",1299,532
"peak_12750",4313,1107
"peak_12751",100,34
"peak_12752",672,311
"peak_12753",638,345
"peak_12754",244,94
"peak_12755",244,125
"peak_12756",5089,1251
"peak_12757",203,96
"peak_12758",457,89
"peak_12759",64,11
"peak_12760",214,57
"peak_12761",124,56
"peak_12762",3799,770
"peak_12763",663,334
"peak_12764",421,180
"peak_12765",1555,616
"peak_12766",1654,540
"peak_12767",98,34
"peak_12768",186,65
"peak_12769",106,50
"peak_12770",2399,513
"peak_12771",68,24
"peak_12772",82,24
"peak_12773",339,142
"peak_12774",186,77
"peak_12775",100,47
"peak_12776",115,39
"peak_12777",138,69
"peak_12778",3650,1435
"peak_12779",240,128
"peak_12780",847,273
"peak_12781",956,412
"peak_12782",792,425
"peak_12783",266,70
"peak_12784",1605,656
"peak_12785",252,85
"peak_12786",304,151
"peak_12787",5892,1649
"peak_12788",119,23
"peak_12789",354,190
"peak_12790",144,57
"peak_12791",228,102
"peak_12792",68,12
"peak_12793",111,58
"peak_12794",290,108
"peak_12795",747,192
"peak_12796",69,20
"peak_12797",287,146
"peak_12798",117,30
"peak_12799",674,284
"peak_12800",650,317
"peak_12801",723,375
"peak_12802",3322,662
"peak_12803",202,106
"peak_12804",487,172
"peak_12805",214,89
"peak_12806",199,45
"peak_12807",179,92
"peak_12808",1145,467
"peak_12809",624,281
"peak_12810",590,231
"peak_12811",217,98
"peak_12812",45,11
"peak_12813",194,70
"peak_12814",84309,34338
"peak_12815",29379,16074
"peak_12816",145,53
"peak_12817",351,170
"peak_12818",399,182
"peak_12819",316,177
"peak_12820",1550,398
"peak_12821",68,20
"peak_12822",65,24
"peak_12823",153,39
"peak_12824",1677,495
"peak_12825",492,261
"peak_12826",145,75
"peak_12827",135,64
"peak_12828",120,61
"peak_12829",224,117
"peak_12830",81,18
"peak_12831",73,17
"peak_12832",571,257
"peak_12833",889,431
"peak_12834",61,10
"peak_12835",64,15
"peak_12836",959,231
"peak_12837",190,99
"peak_12838",135,75
"peak_12839",3559,653
"peak_12840",360,167
"peak_12841",135,55
"peak_12842",188,105
"peak_12843",50,5
"peak_12844",63,20
"peak_12845",120,41
"peak_12846",448,114
"peak_12847",1540,495
"peak_12848",243,62
"peak_12849",218,120
"peak_12850",2684,718
"peak_12851",84,13
"peak_12852",282,117
"peak_12853",108,54
"peak_12854",845,333
"peak_12855",297,171
"peak_12856",243,99
"peak_12857",210,63
"peak_12858",103,39
"peak_12859",1888,986
"peak_12860",233,120
"peak_12861",2666,1046
"peak_12862",303,163
"peak_12863",503,199
"peak_12864",707,279
"peak_12865",47,9
"peak_12866",48,6
"peak_12867",45,4
"peak_12868",121,48
"peak_12869",131,51
"peak_12870",45,7
"peak_12871",59,16
"peak_12872",440,154
"peak_12873",153,51
"peak_12874",521,222
"peak_12875",1367,650
"peak_12876",1063,573
"peak_12877",82,11
"peak_12878",601,170
"peak_12879",299,157
"peak_12880",406,192
"peak_12881",519,217
"peak_12882",77,33
"peak_12883",731,197
"peak_12884",204,104
"peak_12885",4239,1577
"peak_12886",104,46
"peak_12887",109,49
"peak_12888",490,162
"peak_12889",412,187
"peak_12890",470,221
"peak_12891",258,149
"peak_12892",343,171
"peak_12893",461,238
"peak_12894",888,387
"peak_12895",1166,539
"peak_12896",996,406
"peak_12897",284,152
"peak_12898",260,84
"peak_12899",240,125
"peak_12900",118,36
"peak_12901",163,86
"peak_12902",165,94
"peak_12903",208,76
"peak_12904",370,169
"peak_12905",149,78
"peak_12906",148,35
"peak_12907",40,7
"peak_12908",134,37
"peak_12909",3708,1888
"peak_12910",1592,856
"peak_12911",1508,813
"peak_12912",333,126
"peak_12913",504,266
"peak_12914",261,43
"peak_12915",69,16
"peak_12916",438,214
"peak_12917",192,92
"peak_12918",1582,513
"peak_12919",355,195
"peak_12920",293,145
"peak_12921",388,209
"peak_12922",901,426
"peak_12923",154,69
"peak_12924",486,156
"peak_12925",86,26
"peak_12926",567,153
"peak_12927",52,15
"peak_12928",83,27
"peak_12929",87,19
"peak_12930",1701,492
"peak_12931",85,36
"peak_12932",10798,5818
"peak_12933",198,88
"peak_12934",1534,427
"peak_12935",599,313
"peak_12936",508,222
"peak_12937",547,276
"peak_12938",1060,294
"peak_12939",286,154
"peak_12940",387,200
"peak_12941",103,41
"peak_12942",311,171
"peak_12943",161,86
"peak_12944",580,338
"peak_12945",257,122
"peak_12946",656,289
"peak_12947",782,237
"peak_12948",51,18
"peak_12949",593,226
"peak_12950",120,48
"peak_12951",151,53
"peak_12952",481,188
"peak_12953",3382,1635
"peak_12954",2658,1314
"peak_12955",67,21
"peak_12956",102,28
"peak_12957",90,32
"peak_12958",82,38
"peak_12959",50,11
"peak_12960",505,259
"peak_12961",277,81
"peak_12962",209,114
"peak_12963",3902,1304
"peak_12964",249,75
"peak_12965",147,59
"peak_12966",104,44
"peak_12967",654,166
"peak_12968",624,267
"peak_12969",410,162
"peak_12970",215,100
"peak_12971",71,28
"peak_12972",1447,491
"peak_12973",150,68
"peak_12974",1074,475
"peak_12975",306,96
"peak_12976",177,69
"peak_12977",41,9
"peak_12978",60,10
"peak_12979",560,264
"peak_12980",129,69
"peak_12981",126,30
"peak_12982",61,18
"peak_12983",99,32
"peak_12984",463,109
"peak_12985",1021,484
"peak_12986",2407,997
"peak_12987",138,65
"peak_12988",318,157
"peak_12989",643,253
"peak_12990",489,241
"peak_12991",1291,632
"peak_12992",394,162
"peak_12993",257,80
"peak_12994",1014,224
"peak_12995",235,122
"peak_12996",153,83
"peak_12997",931,481
"peak_12998",416,230
"peak_12999",1279,586
"peak_13000",261,118
"peak_13001",138,69
"peak_13002",1603,786
"peak_13003",373,179
"peak_13004",135,74
"peak_13005",40,6
"peak_13006",1381,619
"peak_13007",497,250
"peak_13008",625,246
"peak_13009",602,285
"peak_13010",56,19
"peak_13011",252,60
"peak_13012",75,15
"peak_13013",117,64
"peak_13014",549,154
"peak_13015",156,78
"peak_13016",105,57
"peak_13017",720,375
"peak_13018",126,31
"peak_13019",208,103
"peak_13020",949,483
"peak_13021",1372,548
"peak_13022",1609,634
"peak_13023",695,308
"peak_13024",1383,343
"peak_13025",157,74
"peak_13026",1374,433
"peak_13027",65,21
"peak_13028",40,8
"peak_13029",461,224
"peak_13030",458,223
"peak_13031",868,256
"peak_13032",441,210
"peak_13033",1923,569
"peak_13034",317,159
"peak_13035",111,54
"peak_13036",353,174
"peak_13037",3640,1860
"peak_13038",6143,2411
"peak_13039",9962,3180
"peak_13040",1254,406
"peak_13041",474,253
"peak_13042",748,416
"peak_13043",116,59
"peak_13044",109,45
"peak_13045",654,332
"peak_13046",173,94
"peak_13047",311,155
"peak_13048",315,150
"peak_13049",715,330
"peak_13050",1018,563
"peak_13051",1518,553
"peak_13052",357,169
"peak_13053",837,432
"peak_13054",85,35
"peak_13055",199,50
"peak_13056",76,35
"peak_13057",333,126
"peak_13058",51,14
"peak_13059",157,67
"peak_13060",208,82
"peak_13061",314,81
"peak_13062",77,26
"peak_13063",542,269
"peak_13064",53,10
"peak_13065",545,254
"peak_13066",139,34
"peak_13067",390,117
"peak_13068",103,31
"peak_13069",107,33
"peak_13070",390,115
"peak_13071",59,16
"peak_13072",419,101
"peak_13073",353,64
"peak_13074",160,32
"peak_13075",79,17
"peak_13076",2280,638
"peak_13077",175,88
"peak_13078",1280,556
"peak_13079",1248,642
"peak_13080",1733,816
"peak_13081",114,51
"peak_13082",252,94
"peak_13083",105,37
"peak_13084",120,61
"peak_13085",192,41
"peak_13086",64,13
"peak_13087",61,23
"peak_13088",59,17
"peak_13089",409,140
"peak_13090",115,31
"peak_13091",294,58
"peak_13092",888,190
"peak_13093",88,20
"peak_13094",82,19
"peak_13095",56,11
"peak_13096",604,146
"peak_13097",226,100
"peak_13098",69,21
"peak_13099",165,88
"peak_13100",47,7
"peak_13101",242,85
"peak_13102",98,44
"peak_13103",310,137
"peak_13104",136,72
"peak_13105",338,145
"peak_13106",176,79
"peak_13107",91,43
"peak_13108",659,148
"peak_13109",1893,434
"peak_13110",388,123
"peak_13111",100,48
"peak_13112",68,23
"peak_13113",6148,1979
"peak_13114",1496,789
"peak_13115",383,191
"peak_13116",296,149
"peak_13117",186,40
"peak_13118",88,24
"peak_13119",69,19
"peak_13120",40,7
"peak_13121",146,25
"peak_13122",53,9
"peak_13123",165,80
"peak_13124",757,345
"peak_13125",297,151
"peak_13126",624,335
"peak_13127",197,104
"peak_13128",443,223
"peak_13129",267,135
"peak_13130",237,112
"peak_13131",42,9
"peak_13132",2066,1018
"peak_13133",188,65
"peak_13134",201,56
"peak_13135",945,364
"peak_13136",5196,1241
"peak_13137",188,92
"peak_13138",175,61
"peak_13139",336,126
"peak_13140",81,30
"peak_13141",224,93
"peak_13142",726,238
"peak_13143",1133,477
"peak_13144",533,220
"peak_13145",886,262
"peak_13146",76,25
"peak_13147",47,4
"peak_13148",452,247
"peak_13149",368,184
"peak_13150",1604,764
"peak_13151",160,80
"peak_13152",3753,1966
"peak_13153",129,54
"peak_13154",740,374
"peak_13155",936,516
"peak_13156",473,262
"peak_13157",358,132
"peak_13158",378,122
"peak_13159",1214,632
"peak_13160",52,10
"peak_13161",109,46
"peak_13162",147,56
"peak_13163",98,36
"peak_13164",68,14
"peak_13165",277,100
"peak_13166",3192,1079
"peak_13167",86,37
"peak_13168",75,29
"peak_13169",117,45
"peak_13170",52,10
"peak_13171",209,60
"peak_13172",232,120
"peak_13173",294,159
"peak_13174",82,28
"peak_13175",252,46
"peak_13176",74,31
"peak_13177",662,298
"peak_13178",690,320
"peak_13179",593,187
"peak_13180",1275,305
"peak_13181",451,169
"peak_13182",264,119
"peak_13183",403,205
"peak_13184",253,137
"peak_13185",1954,647
"peak_13186",113,30
"peak_13187",488,133
"peak_13188",955,506
"peak_13189",289,139
"peak_13190",259,132
"peak_13191",2393,1290
"peak_13192",351,174
"peak_13193",136,29
"peak_13194",86,20
"peak_13195",1122,489
"peak_13196",126,46
"peak_13197",51,11
"peak_13198",2282,1160
"peak_13199",412,181
"peak_13200",885,329
"peak_13201",432,174
"peak_13202",172,57
"peak_13203",85,24
"peak_13204",161,72
"peak_13205",89,28
"peak_13206",134,68
"peak_13207",238,101
"peak_13208",427,186
"peak_13209",1858,371
"peak_13210",40,4
"peak_13211",373,202
"peak_13212",42,11
"peak_13213",49,10
"peak_13214",173,59
"peak_13215",163,86
"peak_13216",552,244
"peak_13217",336,190
"peak_13218",1339,528
"peak_13219",649,351
"peak_13220",288,97
"peak_13221",243,126
"peak_13222",112,46
"peak_13223",114,47
"peak_13224",857,314
"peak_13225",416,214
"peak_13226",117,60
"peak_13227",333,182
"peak_13228",1525,611
"peak_13229",281,132
"peak_13230",291,107
"peak_13231",279,93
"peak_13232",516,175
"peak_13233",292,150
"peak_13234",50,10
"peak_13235",99,50
"peak_13236",78,22
"peak_13237",397,156
"peak_13238",448,208
"peak_13239",115,55
"peak_13240",364,157
"peak_13241",318,80
"peak_13242",379,87
"peak_13243",68,26
"peak_13244",209,89
"peak_13245",120,27
"peak_13246",160,40
"peak_13247",56,12
"peak_13248",48,10
"peak_13249",117,59
"peak_13250",1016,450
"peak_13251",617,323
"peak_13252",279,155
"peak_13253",343,152
"peak_13254",131,65
"peak_13255",428,210
"peak_13256",1584,770
"peak_13257",62,11
"peak_13258",54,14
"peak_13259",448,179
"peak_13260",204,82
"peak_13261",312,143
"peak_13262",343,179
"peak_13263",342,179
"peak_13264",75,26
"peak_13265",219,58
"peak_13266",59,21
"peak_13267",724,203
"peak_13268",116,55
"peak_13269",56,18
"peak_13270",59,16
"peak_13271",269,96
"peak_13272",67,20
"peak_13273",255,100
"peak_13274",119,67
"peak_13275",377,210
"peak_13276",189,62
"peak_13277",52,15
"peak_13278",60,21
"peak_13279",711,170
"peak_13280",148,73
"peak_13281",464,145
"peak_13282",131,44
"peak_13283",54,13
"peak_13284",87,31
"peak_13285",224,94
"peak_13286",312,140
"peak_13287",65,22
"peak_13288",420,101
"peak_13289",250,49
"peak_13290",225,58
"peak_13291",2417,733
"peak_13292",771,255
"peak_13293",197,73
"peak_13294",190,82
"peak_13295",139,72
"peak_13296",458,127
"peak_13297",162,69
"peak_13298",52,12
"peak_13299",247,64
"peak_13300",69,23
"peak_13301",589,284
"peak_13302",180,79
"peak_13303",92,35
"peak_13304",156,79
"peak_13305",140,56
"peak_13306",241,81
"peak_13307",229,121
"peak_13308",195,101
"peak_13309",363,184
"peak_13310",105,48
"peak_13311",453,184
"peak_13312",59,12
"peak_13313",130,63
"peak_13314",6912,1635
"peak_13315",135,59
"peak_13316",111,51
"peak_13317",253,121
"peak_13318",1147,266
"peak_13319",351,189
"peak_13320",107,55
"peak_13321",1591,588
"peak_13322",220,86
"peak_13323",211,92
"peak_13324",203,83
"peak_13325",329,166
"peak_13326",344,133
"peak_13327",416,140
"peak_13328",387,156
"peak_13329",108,31
"peak_13330",150,56
"peak_13331",184,101
"peak_13332",81,34
"peak_13333",2632,622
"peak_13334",83,15
"peak_13335",732,274
"peak_13336",142,78
"peak_13337",160,60
"peak_13338",70,15
"peak_13339",132,61
"peak_13340",145,28
"peak_13341",56,9
"peak_13342",46,9
"peak_13343",916,344
"peak_13344",1975,602
"peak_13345",139,75
"peak_13346",1218,489
"peak_13347",525,285
"peak_13348",2407,1061
"peak_13349",67,24
"peak_13350",154,47
"peak_13351",375,98
"peak_13352",3532,1031
"peak_13353",42,5
"peak_13354",78,10
"peak_13355",84,40
"peak_13356",100,20
"peak_13357",945,329
"peak_13358",186,95
"peak_13359",208,63
"peak_13360",352,161
"peak_13361",50,16
"peak_13362",62,22
"peak_13363",82,27
"peak_13364",5008,1537
"peak_13365",248,87
"peak_13366",72,31
"peak_13367",244,108
"peak_13368",1502,527
"peak_13369",168,74
"peak_13370",220,109
"peak_13371",1288,618
"peak_13372",645,193
"peak_13373",145,77
"peak_13374",100,48
"peak_13375",78,37
"peak_13376",125,68
"peak_13377",75,15
"peak_13378",651,245
"peak_13379",354,131
"peak_13380",120,54
"peak_13381",338,78
"peak_13382",268,66
"peak_13383",348,181
"peak_13384",146,56
"peak_13385",145,64
"peak_13386",639,169
"peak_13387",724,274
"peak_13388",98,32
"peak_13389",98,36
"peak_13390",61,14
"peak_13391",91,25
"peak_13392",1239,419
"peak_13393",13483,5404
"peak_13394",189,96
"peak_13395",89,23
"peak_13396",82,27
"peak_13397",65,23
"peak_13398",186,61
"peak_13399",41,5
"peak_13400",76,27
"peak_13401",76,27
"peak_13402",466,100
"peak_13403",215,83
"peak_13404",276,104
"peak_13405",383,119
"peak_13406",489,156
"peak_13407",112,60
"peak_13408",157,73
"peak_13409",586,174
"peak_13410",785,216
"peak_13411",579,180
"peak_13412",2150,554
"peak_13413",699,236
"peak_13414",571,186
"peak_13415",1668,503
"peak_13416",455,172
"peak_13417",254,131
"peak_13418",954,489
"peak_13419",60,17
"peak_13420",2511,668
"peak_13421",388,113
"peak_13422",44,10
"peak_13423",78,24
"peak_13424",38,4
"peak_13425",50,7
"peak_13426",1071,549
"peak_13427",1167,627
"peak_13428",333,112
"peak_13429",422,171
"peak_13430",173,87
"peak_13431",679,237
"peak_13432",1438,380
"peak_13433",96,36
"peak_13434",1248,305
"peak_13435",267,87
"peak_13436",391,114
"peak_13437",73,29
"peak_13438",208,118
"peak_13439",498,236
"peak_13440",542,169
"peak_13441",130,31
"peak_13442",1997,1027
"peak_13443",86,27
"peak_13444",79,32
"peak_13445",1810,635
"peak_13446",436,185
"peak_13447",182,100
"peak_13448",160,83
"peak_13449",130,59
"peak_13450",200,109
"peak_13451",297,108
"peak_13452",73,21
"peak_13453",80,30
"peak_13454",120,59
"peak_13455",235,86
"peak_13456",103,45
"peak_13457",853,283
"peak_13458",2289,864
"peak_13459",8251,4447
"peak_13460",52,14
"peak_13461",145,47
"peak_13462",412,153
"peak_13463",215,102
"peak_13464",542,268
"peak_13465",808,213
"peak_13466",133,40
"peak_13467",917,407
"peak_13468",2111,1152
"peak_13469",1913,778
"peak_13470",692,280
"peak_13471",84,33
"peak_13472",64,20
"peak_13473",132,38
"peak_13474",466,82
"peak_13475",2483,1047
"peak_13476",145,74
"peak_13477",70,26
"peak_13478",357,140
"peak_13479",2525,1141
"peak_13480",1585,502
"peak_13481",207,84
"peak_13482",194,105
"peak_13483",622,306
"peak_13484",710,330
"peak_13485",1247,442
"peak_13486",75,18
"peak_13487",246,113
"peak_13488",253,64
"peak_13489",61,12
"peak_13490",136,57
"peak_13491",100,38
"peak_13492",424,143
"peak_13493",189,94
"peak_13494",572,199
"peak_13495",1344,412
"peak_13496",107,42
"peak_13497",7667,2113
"peak_13498",971,503
"peak_13499",95,25
"peak_13500",3099,1420
"peak_13501",122,64
"peak_13502",264,88
"peak_13503",1160,415
"peak_13504",399,183
"peak_13505",111,50
"peak_13506",99,41
"peak_13507",336,120
"peak_13508",303,150
"peak_13509",225,76
"peak_13510",367,142
"peak_13511",70,25
"peak_13512",79,7
"peak_13513",213,86
"peak_13514",1105,352
"peak_13515",78,28
"peak_13516",1292,578
"peak_13517",5219,2270
"peak_13518",49,14
"peak_13519",102,48
"peak_13520",84,20
"peak_13521",53,17
"peak_13522",61,20
"peak_13523",93,33
"peak_13524",199,86
"peak_13525",167,80
"peak_13526",101,35
"peak_13527",58,15
"peak_13528",245,133
"peak_13529",382,189
"peak_13530",371,141
"peak_13531",87,32
"peak_13532",114,46
"peak_13533",351,115
"peak_13534",142,59
"peak_13535",193,66
"peak_13536",107,45
"peak_13537",107,45
"peak_13538",112,45
"peak_13539",56,11
"peak_13540",830,233
"peak_13541",1421,780
"peak_13542",798,237
"peak_13543",698,253
"peak_13544",1189,643
"peak_13545",63,16
"peak_13546",1135,509
"peak_13547",232,124
"peak_13548",293,141
"peak_13549",2350,817
"peak_13550",37,7
"peak_13551",4966,1905
"peak_13552",4966,1905
"peak_13553",437,198
"peak_13554",178,60
"peak_13555",81,18
"peak_13556",79,24
"peak_13557",241,120
"peak_13558",1251,432
"peak_13559",1295,549
"peak_13560",1284,537
"peak_13561",3103,1105
"peak_13562",86,24
"peak_13563",149,55
"peak_13564",203,82
"peak_13565",328,150
"peak_13566",227,115
"peak_13567",1471,484
"peak_13568",49,12
"peak_13569",53,15
"peak_13570",199,32
"peak_13571",335,112
"peak_13572",1515,813
"peak_13573",408,59
"peak_13574",350,89
"peak_13575",160,34
"peak_13576",742,205
"peak_13577",2760,1521
"peak_13578",64,18
"peak_13579",62,14
"peak_13580",104,52
"peak_13581",47,9
"peak_13582",1438,332
"peak_13583",1618,748
"peak_13584",4126,2386
"peak_13585",439,133
"peak_13586",47,9
"peak_13587",119,32
"peak_13588",303,101
"peak_13589",102,42
"peak_13590",93,27
"peak_13591",82,23
"peak_13592",99,41
"peak_13593",301,115
"peak_13594",80,24
"peak_13595",212,81
"peak_13596",245,113
"peak_13597",123,63
"peak_13598",611,316
"peak_13599",225,107
"peak_13600",2572,897
"peak_13601",222,118
"peak_13602",119,60
"peak_13603",119,60
"peak_13604",211,106
"peak_13605",141,71
"peak_13606",164,49
"peak_13607",694,307
"peak_13608",63,23
