"","SRR7992451.sorted.bam","SRR7992456.sorted.bam"
"peak_1321",782,212
"peak_1322",57,20
"peak_1323",1094,230
"peak_1324",41,12
"peak_1325",111,25
"peak_1326",46,13
"peak_1327",111,60
"peak_1328",1157,402
"peak_1329",160,80
"peak_1330",1255,354
"peak_1331",206,65
"peak_1332",158,105
"peak_1333",117,54
"peak_1334",88,22
"peak_1335",1208,535
"peak_1336",396,210
"peak_1337",166,93
"peak_1338",149,91
"peak_1339",103,47
"peak_1340",1596,456
"peak_1341",74,44
"peak_1342",67,15
"peak_1343",542,158
"peak_1344",160,45
"peak_1345",324,155
"peak_1346",6398,2769
"peak_1347",697,182
"peak_1348",266,91
"peak_1349",39,6
"peak_1350",518,178
"peak_1351",1086,316
"peak_1352",992,604
"peak_1353",369,223
"peak_1354",259,161
"peak_1355",2449,1182
"peak_1356",835,547
"peak_1357",763,484
"peak_1358",315,169
"peak_1359",661,205
"peak_1360",238,107
"peak_1361",97,58
"peak_1362",90,27
"peak_1363",554,334
"peak_1364",466,243
"peak_1365",126,49
"peak_1366",153,46
"peak_1367",304,112
"peak_1368",891,359
"peak_1369",1133,314
"peak_1370",89,51
"peak_1371",182,51
"peak_1372",132,59
"peak_1373",69,18
"peak_1374",158,99
"peak_1375",472,275
"peak_1376",133,79
"peak_1377",176,97
"peak_1378",213,64
"peak_1379",235,93
"peak_1380",59,25
"peak_1381",178,102
"peak_1382",178,102
"peak_1383",73,22
"peak_1384",82,37
"peak_1385",426,102
"peak_1386",440,103
"peak_1387",52,9
"peak_1388",132,66
"peak_1389",57,20
"peak_1390",41,14
"peak_1391",507,273
"peak_1392",232,123
"peak_1393",137,83
"peak_1394",404,212
"peak_1395",1774,759
"peak_1396",3693,833
"peak_1397",529,221
"peak_1398",4880,1275
"peak_1399",35,5
"peak_1400",35,4
"peak_1401",432,224
"peak_1402",891,566
"peak_1403",224,126
"peak_1404",30,5
"peak_1405",161,105
"peak_1406",234,140
"peak_1407",253,164
"peak_1408",221,135
"peak_1409",235,156
"peak_1410",277,173
"peak_1411",57,14
"peak_1412",145,76
"peak_1413",87,29
"peak_1414",34,7
"peak_1415",816,504
"peak_1416",67,32
"peak_1417",320,81
"peak_1418",71,22
"peak_1419",57,17
"peak_1420",44,15
"peak_1421",165,103
"peak_1422",267,147
"peak_1423",168,101
"peak_1424",157,98
"peak_1425",239,165
"peak_1426",90,58
"peak_1427",263,171
"peak_1428",229,132
"peak_1429",213,137
"peak_1430",370,194
"peak_1431",240,112
"peak_1432",33,4
"peak_1433",1445,447
"peak_1434",283,170
"peak_1435",175,108
"peak_1436",314,157
"peak_1437",72,35
"peak_1438",139,36
"peak_1439",2127,857
"peak_1440",449,280
"peak_1441",2414,663
"peak_1442",3009,842
"peak_1443",188,98
"peak_1444",343,230
"peak_1445",536,299
"peak_1446",775,377
"peak_1447",168,77
"peak_1448",346,217
"peak_1449",1000,341
"peak_1450",89,54
"peak_1451",798,158
"peak_1452",648,278
"peak_1453",178,116
"peak_1454",896,226
"peak_1455",130,86
"peak_1456",187,98
"peak_1457",614,234
"peak_1458",336,226
"peak_1459",3628,742
"peak_1460",1019,637
"peak_1461",10280,2091
"peak_1462",3504,1262
"peak_1463",54,10
"peak_1464",204,114
"peak_1465",37,5
"peak_1466",3497,970
"peak_1467",111,60
"peak_1468",304,106
"peak_1469",108,43
"peak_1470",177,87
"peak_1471",219,152
"peak_1472",203,127
"peak_1473",1183,491
"peak_1474",54,12
"peak_1475",43,12
"peak_1476",302,160
"peak_1477",103,64
"peak_1478",192,69
"peak_1479",206,116
"peak_1480",755,200
"peak_1481",1633,672
"peak_1482",770,281
"peak_1483",33551,10559
"peak_1484",3415,2234
"peak_1485",689,428
"peak_1486",1553,680
"peak_1487",57,28
"peak_1488",775,481
"peak_1489",44,10
"peak_1490",84,49
"peak_1491",397,170
"peak_1492",108,37
"peak_1493",78,24
"peak_1494",133,58
"peak_1495",135,54
"peak_1496",1651,978
"peak_1497",37,9
"peak_1498",482,277
"peak_1499",366,147
"peak_1500",187,120
"peak_1501",591,174
"peak_1502",101,59
"peak_1503",1197,283
"peak_1504",87,26
"peak_1505",176,65
"peak_1506",84,26
"peak_1507",981,314
"peak_1508",144,87
"peak_1509",937,545
"peak_1510",592,374
"peak_1511",455,244
"peak_1512",436,288
"peak_1513",353,228
"peak_1514",300,190
"peak_1515",292,127
"peak_1516",69,25
"peak_1517",620,132
"peak_1518",197,129
"peak_1519",94,46
"peak_1520",809,515
"peak_1521",19923,6468
"peak_1522",172,22
"peak_1523",1129,710
"peak_1524",533,313
"peak_1525",6179,2316
"peak_1526",107,59
"peak_1527",447,282
"peak_1528",286,161
"peak_1529",678,362
"peak_1530",84,20
"peak_1531",468,294
"peak_1532",467,246
"peak_1533",18383,8206
"peak_1534",71,15
"peak_1535",7930,4476
"peak_1536",276,156
"peak_1537",788,311
"peak_1538",1721,655
"peak_1539",974,342
"peak_1540",829,199
"peak_1541",212,95
"peak_1542",219,111
"peak_1543",925,453
"peak_1544",58,28
"peak_1545",935,573
"peak_1546",471,141
"peak_1547",58,14
"peak_1548",1574,391
"peak_1549",241,110
"peak_1550",95,23
"peak_1551",65,20
"peak_1552",67,25
"peak_1553",109,57
"peak_1554",49,16
"peak_1555",57,9
"peak_1556",98,23
"peak_1557",161,107
"peak_1558",179,131
"peak_1559",386,175
"peak_1560",304,202
"peak_1561",2146,597
"peak_1562",2580,1014
"peak_1563",536,239
"peak_1564",389,215
"peak_1565",144,46
"peak_1566",45,13
"peak_1567",2251,989
"peak_1568",337,214
"peak_1569",161,103
"peak_1570",358,239
"peak_1571",258,30
"peak_1572",333,161
"peak_1573",267,148
"peak_1574",1076,366
"peak_1575",553,297
"peak_1576",262,170
"peak_1577",226,164
"peak_1578",558,313
"peak_1579",388,256
"peak_1580",210,117
"peak_1581",953,329
"peak_1582",835,291
"peak_1583",95,48
"peak_1584",204,48
"peak_1585",851,304
"peak_1586",386,253
"peak_1587",61,24
"peak_1588",152,53
"peak_1589",246,158
"peak_1590",52,19
"peak_1591",51,15
"peak_1592",65,24
"peak_1593",109,69
"peak_1594",49,11
"peak_1595",1634,496
"peak_1596",273,144
"peak_1597",174,113
"peak_1598",3491,867
"peak_1599",495,313
"peak_1600",690,452
"peak_1601",1525,704
"peak_1602",1282,581
"peak_1603",826,422
"peak_1604",393,204
"peak_1605",91,44
"peak_1606",1110,230
"peak_1607",178,96
"peak_1608",479,352
"peak_1609",1300,664
"peak_1610",1868,869
"peak_1611",1856,397
"peak_1612",506,107
"peak_1613",42,15
"peak_1614",937,582
"peak_1615",126,81
"peak_1616",688,483
"peak_1617",88,27
"peak_1618",109,67
"peak_1619",1713,587
"peak_1620",394,251
"peak_1621",3317,787
"peak_1622",103,32
"peak_1623",516,78
"peak_1624",65,31
"peak_1625",444,239
"peak_1626",1013,441
"peak_1627",45,15
"peak_1628",136,81
"peak_1629",193,131
"peak_1630",98,39
"peak_1631",126,34
"peak_1632",69,26
"peak_1633",61,25
"peak_1634",48,15
"peak_1635",126,45
"peak_1636",50,17
"peak_1637",191,65
"peak_1638",356,225
"peak_1639",195,116
"peak_1640",1085,469
"peak_1641",954,365
"peak_1642",61,21
"peak_1643",130,63
"peak_1644",222,113
"peak_1645",514,179
"peak_1646",251,76
"peak_1647",95,43
"peak_1648",68,28
"peak_1649",85,39
"peak_1650",129,47
"peak_1651",131,66
"peak_1652",130,75
"peak_1653",78,39
"peak_1654",1898,722
"peak_1655",288,179
"peak_1656",2098,920
"peak_1657",125,74
"peak_1658",228,76
"peak_1659",76,25
"peak_1660",40,13
"peak_1661",35,4
"peak_1662",2866,935
"peak_1663",158,20
"peak_1664",81,28
"peak_1665",202,31
"peak_1666",77,32
"peak_1667",106,64
"peak_1668",215,113
"peak_1669",293,159
"peak_1670",1936,925
"peak_1671",107,38
"peak_1672",336,170
"peak_1673",175,78
"peak_1674",305,166
"peak_1675",688,224
"peak_1676",209,74
"peak_1677",272,112
"peak_1678",329,45
"peak_1679",932,318
"peak_1680",41,12
"peak_1681",84,21
"peak_1682",76,23
"peak_1683",45,14
"peak_1684",266,120
"peak_1685",377,174
"peak_1686",48,18
"peak_1687",688,174
"peak_1688",77,25
"peak_1689",339,84
"peak_1690",200,40
"peak_1691",40,8
"peak_1692",42,12
"peak_1693",192,36
"peak_1694",633,217
"peak_1695",408,196
"peak_1696",488,119
"peak_1697",116,66
"peak_1698",264,84
"peak_1699",252,125
"peak_1700",155,95
"peak_1701",745,310
"peak_1702",76,45
"peak_1703",127,68
"peak_1704",177,105
"peak_1705",3545,1289
"peak_1706",612,350
"peak_1707",2708,1383
"peak_1708",4515,1996
"peak_1709",1369,828
"peak_1710",334,54
"peak_1711",617,205
"peak_1712",724,204
"peak_1713",329,176
"peak_1714",681,279
"peak_1715",103,68
"peak_1716",144,87
"peak_1717",143,92
"peak_1718",186,91
"peak_1719",164,79
"peak_1720",1115,240
"peak_1721",475,209
"peak_1722",1155,306
"peak_1723",201,79
"peak_1724",117,47
"peak_1725",94,37
"peak_1726",77,37
"peak_1727",87,46
"peak_1728",176,69
"peak_1729",615,208
"peak_1730",421,186
"peak_1731",282,112
"peak_1732",554,282
"peak_1733",554,212
"peak_1734",948,561
"peak_1735",57,16
"peak_1736",47,10
"peak_1737",67,24
"peak_1738",219,123
"peak_1739",675,236
"peak_1740",637,404
"peak_1741",602,223
"peak_1742",121,79
"peak_1743",382,156
"peak_1744",718,389
"peak_1745",608,403
"peak_1746",4931,1094
"peak_1747",101,65
"peak_1748",91,35
"peak_1749",188,46
"peak_1750",1653,725
"peak_1751",76,36
"peak_1752",38868,10059
"peak_1753",33869,15093
"peak_1754",30338,18284
"peak_1755",309,134
"peak_1756",347,139
"peak_1757",54,25
"peak_1758",84,44
"peak_1759",383,175
"peak_1760",47,17
"peak_1761",139,30
"peak_1762",2738,1388
"peak_1763",946,606
"peak_1764",622,367
"peak_1765",205,54
"peak_1766",501,294
"peak_1767",896,289
"peak_1768",111,68
"peak_1769",677,393
"peak_1770",913,297
"peak_1771",5843,1506
"peak_1772",2596,838
"peak_1773",174,57
"peak_1774",71,30
"peak_1775",416,98
"peak_1776",1396,822
"peak_1777",1389,807
"peak_1778",355,203
"peak_1779",139,58
"peak_1780",350,166
"peak_1781",186,121
"peak_1782",194,103
"peak_1783",997,547
"peak_1784",1983,806
"peak_1785",361,239
"peak_1786",178,114
"peak_1787",1664,1032
"peak_1788",820,523
"peak_1789",73,21
"peak_1790",197,66
"peak_1791",78,14
"peak_1792",1307,313
"peak_1793",819,207
"peak_1794",811,240
"peak_1795",601,159
"peak_1796",41,4
"peak_1797",112,33
"peak_1798",85,33
"peak_1799",103,47
"peak_1800",274,67
"peak_1801",182,51
"peak_1802",131,84
"peak_1803",370,243
"peak_1804",84,37
"peak_1805",404,238
"peak_1806",612,250
"peak_1807",318,74
"peak_1808",612,91
"peak_1809",44,12
"peak_1810",41,14
"peak_1811",128,54
"peak_1812",843,331
"peak_1813",289,97
"peak_1814",152,78
"peak_1815",110,68
"peak_1816",230,143
"peak_1817",418,176
"peak_1818",1132,400
"peak_1819",480,271
"peak_1820",122,81
"peak_1821",163,100
"peak_1822",2782,989
"peak_1823",379,251
"peak_1824",380,206
"peak_1825",676,318
"peak_1826",375,207
"peak_1827",364,90
"peak_1828",6045,1634
"peak_1829",181,120
"peak_1830",1024,386
"peak_1831",141,83
"peak_1832",373,185
"peak_1833",222,77
"peak_1834",1200,609
"peak_1835",1040,589
"peak_1836",504,206
"peak_1837",251,75
"peak_1838",178,33
"peak_1839",1191,472
"peak_1840",998,615
"peak_1841",95,35
"peak_1842",499,99
"peak_1843",472,127
"peak_1844",865,445
"peak_1845",327,85
"peak_1846",6732,3692
"peak_1847",49,18
"peak_1848",15135,7949
"peak_1849",737,480
"peak_1850",61,12
"peak_1851",271,148
"peak_1852",339,158
"peak_1853",38,10
"peak_1854",69,22
"peak_1855",2914,1103
"peak_1856",130,85
"peak_1857",69,28
"peak_1858",225,74
"peak_1859",64,14
"peak_1860",80,46
"peak_1861",657,199
"peak_1862",169,87
"peak_1863",2612,662
"peak_1864",84,43
"peak_1865",100,51
"peak_1866",5879,2399
"peak_1867",1010,644
"peak_1868",49,16
"peak_1869",846,555
"peak_1870",140,57
"peak_1871",52,15
"peak_1872",62,23
"peak_1873",3132,922
"peak_1874",326,215
"peak_1875",51,21
"peak_1876",191,41
"peak_1877",113,29
"peak_1878",388,93
"peak_1879",523,146
"peak_1880",144,43
"peak_1881",141,45
"peak_1882",267,70
"peak_1883",1018,205
"peak_1884",398,264
"peak_1885",922,509
"peak_1886",576,374
"peak_1887",1009,647
"peak_1888",70,26
"peak_1889",393,236
"peak_1890",416,264
"peak_1891",2605,1601
"peak_1892",1994,976
"peak_1893",830,544
"peak_1894",207,118
"peak_1895",83,41
"peak_1896",1015,179
"peak_1897",35,5
"peak_1898",56,13
"peak_1899",487,196
"peak_1900",69,28
"peak_1901",154,78
"peak_1902",166,115
"peak_1903",415,83
"peak_1904",830,406
"peak_1905",919,374
"peak_1906",203,134
"peak_1907",357,204
"peak_1908",133,66
"peak_1909",6457,2152
"peak_1910",715,451
"peak_1911",433,274
"peak_1912",1673,946
"peak_1913",4945,1117
"peak_1914",157,100
"peak_1915",5626,1525
"peak_1916",544,321
"peak_1917",4255,1850
"peak_1918",114,12
"peak_1919",164,61
"peak_1920",254,164
"peak_1921",2586,945
"peak_1922",765,441
"peak_1923",5485,1604
"peak_1924",267,134
"peak_1925",4256,1358
"peak_1926",1271,674
"peak_1927",46,15
"peak_1928",77,38
"peak_1929",172,58
"peak_1930",163,108
"peak_1931",285,125
"peak_1932",500,294
"peak_1933",1432,671
"peak_1934",211,40
"peak_1935",538,271
"peak_1936",1052,481
"peak_1937",3517,1067
"peak_1938",158,112
"peak_1939",764,433
"peak_1940",295,143
"peak_1941",73,42
"peak_1942",82,47
"peak_1943",1244,751
"peak_1944",1645,791
"peak_1945",82,8
"peak_1946",559,240
"peak_1947",806,280
"peak_1948",70,25
"peak_1949",83,23
"peak_1950",79,32
"peak_1951",112,46
"peak_1952",46,15
"peak_1953",1358,547
"peak_1954",141,90
"peak_1955",772,406
"peak_1956",95,62
"peak_1957",271,165
"peak_1958",307,181
"peak_1959",39,7
"peak_1960",62,26
"peak_1961",954,341
"peak_1962",1437,659
"peak_1963",2598,1623
"peak_1964",3163,1492
"peak_1965",1848,806
"peak_1966",366,241
"peak_1967",3460,1236
"peak_1968",3196,1061
"peak_1969",8247,1886
"peak_1970",59,29
"peak_1971",641,288
"peak_1972",112,70
"peak_1973",167,43
"peak_1974",103,65
"peak_1975",1254,340
"peak_1976",93,55
"peak_1977",47,15
"peak_1978",2118,668
"peak_1979",4938,2910
"peak_1980",1538,844
"peak_1981",2191,1109
"peak_1982",90,33
"peak_1983",63,16
"peak_1984",75,17
"peak_1985",47,3
"peak_1986",60,11
"peak_1987",432,142
"peak_1988",76,23
"peak_1989",92,46
"peak_1990",356,157
"peak_1991",378,239
"peak_1992",317,212
"peak_1993",34,5
"peak_1994",87,36
"peak_1995",116,46
"peak_1996",592,314
"peak_1997",166,104
"peak_1998",67,19
"peak_1999",150,68
"peak_2000",343,95
"peak_2001",277,54
"peak_2002",56,6
"peak_2003",78,22
"peak_2004",32,7
"peak_2005",120,29
"peak_2006",99,24
"peak_2007",174,31
"peak_2008",108,16
"peak_2009",130,37
"peak_2010",328,91
"peak_2011",94,48
"peak_2012",127,82
"peak_2013",273,117
"peak_2014",1001,460
"peak_2015",145,39
"peak_2016",63,24
"peak_2017",58,16
"peak_2018",41,12
"peak_2019",885,173
"peak_2020",60,14
"peak_2021",65,29
"peak_2022",60,32
"peak_2023",199,84
"peak_2024",335,127
"peak_2025",552,169
"peak_2026",273,39
"peak_2027",51,17
"peak_2028",50,17
"peak_2029",212,79
"peak_2030",609,174
"peak_2031",81,36
"peak_2032",3388,1188
"peak_2033",844,548
"peak_2034",4559,1550
"peak_2035",74,13
"peak_2036",63,31
"peak_2037",197,53
"peak_2038",105,32
"peak_2039",191,81
"peak_2040",180,52
"peak_2041",783,295
"peak_2042",395,195
"peak_2043",268,132
"peak_2044",165,97
"peak_2045",63,20
"peak_2046",88,34
"peak_2047",93,44
"peak_2048",300,50
"peak_2049",151,96
"peak_2050",81,50
"peak_2051",132,76
"peak_2052",161,94
"peak_2053",69,23
"peak_2054",39,12
"peak_2055",69,23
"peak_2056",59,26
"peak_2057",173,25
"peak_2058",68,34
"peak_2059",586,186
"peak_2060",683,261
"peak_2061",271,122
"peak_2062",301,56
"peak_2063",72,16
"peak_2064",72,32
"peak_2065",147,49
"peak_2066",56,13
"peak_2067",6971,1350
"peak_2068",837,546
"peak_2069",29715,7447
"peak_2070",1048,376
"peak_2071",270,141
"peak_2072",1377,571
"peak_2073",5420,2206
"peak_2074",1669,900
"peak_2075",277,92
"peak_2076",145,85
"peak_2077",117,73
"peak_2078",791,153
"peak_2079",169,98
"peak_2080",446,168
"peak_2081",128,55
"peak_2082",68,33
"peak_2083",250,128
"peak_2084",625,188
"peak_2085",1921,494
"peak_2086",309,144
"peak_2087",235,128
"peak_2088",49,13
"peak_2089",163,46
"peak_2090",48,18
"peak_2091",49,18
"peak_2092",54,24
"peak_2093",148,41
"peak_2094",333,101
"peak_2095",1638,517
"peak_2096",1202,348
"peak_2097",76,31
"peak_2098",548,191
"peak_2099",578,186
"peak_2100",256,108
"peak_2101",89,46
"peak_2102",241,124
"peak_2103",173,113
"peak_2104",12762,4107
"peak_2105",125,80
"peak_2106",246,86
"peak_2107",70,36
"peak_2108",78,38
"peak_2109",60,31
"peak_2110",190,65
"peak_2111",246,114
"peak_2112",317,117
"peak_2113",37,7
"peak_2114",195,39
"peak_2115",371,85
"peak_2116",774,138
"peak_2117",189,34
"peak_2118",95,15
"peak_2119",48,19
"peak_2120",258,53
"peak_2121",663,163
"peak_2122",99,36
"peak_2123",134,79
"peak_2124",159,41
"peak_2125",198,89
"peak_2126",162,99
"peak_2127",274,137
"peak_2128",503,171
"peak_2129",211,110
"peak_2130",230,149
"peak_2131",510,221
"peak_2132",440,232
"peak_2133",985,360
"peak_2134",2148,679
"peak_2135",345,193
"peak_2136",64,24
"peak_2137",385,174
"peak_2138",127,51
"peak_2139",1025,548
"peak_2140",882,410
"peak_2141",280,155
"peak_2142",438,179
"peak_2143",305,66
"peak_2144",201,54
"peak_2145",116,35
"peak_2146",202,48
"peak_2147",473,201
"peak_2148",459,260
"peak_2149",1710,614
"peak_2150",4923,1401
"peak_2151",445,274
"peak_2152",3713,2485
"peak_2153",4632,2335
"peak_2154",251,119
"peak_2155",552,341
"peak_2156",458,251
"peak_2157",65,19
"peak_2158",82,26
"peak_2159",1791,717
"peak_2160",159,62
"peak_2161",148,56
"peak_2162",1752,707
"peak_2163",403,256
"peak_2164",3076,720
"peak_2165",123,50
"peak_2166",175,52
"peak_2167",101,36
"peak_2168",404,182
"peak_2169",1021,357
"peak_2170",329,83
"peak_2171",910,477
"peak_2172",7427,3311
"peak_2173",1161,742
"peak_2174",1619,1036
"peak_2175",272,182
"peak_2176",689,174
"peak_2177",100,41
"peak_2178",66,36
"peak_2179",363,239
"peak_2180",241,71
"peak_2181",187,65
"peak_2182",487,151
"peak_2183",340,142
"peak_2184",168,65
"peak_2185",139,56
"peak_2186",52,15
"peak_2187",47,15
"peak_2188",133,76
"peak_2189",123,68
"peak_2190",112,42
"peak_2191",39,12
"peak_2192",110,28
"peak_2193",368,219
"peak_2194",137,93
"peak_2195",72,36
"peak_2196",34,7
"peak_2197",35,7
"peak_2198",78,17
"peak_2199",70,32
"peak_2200",350,142
"peak_2201",368,121
"peak_2202",285,131
"peak_2203",153,79
"peak_2204",455,233
"peak_2205",306,171
"peak_2206",250,161
"peak_2207",3766,1896
"peak_2208",61,16
"peak_2209",179,94
"peak_2210",606,160
"peak_2211",2341,1259
"peak_2212",2430,515
"peak_2213",1161,389
"peak_2214",868,401
"peak_2215",128,83
"peak_2216",110,44
"peak_2217",107,41
"peak_2218",253,65
"peak_2219",113,68
"peak_2220",61,27
"peak_2221",3539,1315
"peak_2222",3234,1389
"peak_2223",569,362
"peak_2224",75,36
"peak_2225",313,203
"peak_2226",561,215
"peak_2227",448,86
"peak_2228",473,174
"peak_2229",106,62
"peak_2230",374,152
"peak_2231",57,2
"peak_2232",364,186
"peak_2233",411,131
"peak_2234",109,52
"peak_2235",70,17
"peak_2236",1679,647
"peak_2237",3842,1449
"peak_2238",107,53
"peak_2239",1475,401
"peak_2240",1466,548
"peak_2241",191,110
"peak_2242",257,52
"peak_2243",101,67
"peak_2244",65,28
"peak_2245",1755,816
"peak_2246",594,391
"peak_2247",2590,923
"peak_2248",149,100
"peak_2249",197,89
"peak_2250",7751,3011
"peak_2251",10185,4820
"peak_2252",2765,1470
"peak_2253",3418,1367
"peak_2254",493,250
"peak_2255",197,120
"peak_2256",488,253
"peak_2257",2073,990
"peak_2258",2180,861
"peak_2259",2197,708
"peak_2260",305,182
"peak_2261",1015,366
"peak_2262",128,80
"peak_2263",3720,862
"peak_2264",393,179
"peak_2265",106,50
"peak_2266",66,30
"peak_2267",64,25
"peak_2268",54,18
"peak_2269",70,37
"peak_2270",31168,13948
"peak_2271",13060,8643
"peak_2272",2069,749
"peak_2273",362,151
"peak_2274",325,119
"peak_2275",41,9
"peak_2276",1109,437
"peak_2277",507,223
"peak_2278",211,135
"peak_2279",261,176
"peak_2280",1694,598
"peak_2281",672,262
"peak_2282",155,103
"peak_2283",138,85
"peak_2284",661,390
"peak_2285",1846,1118
"peak_2286",176,100
"peak_2287",167,103
"peak_2288",2033,840
"peak_2289",173,99
"peak_2290",55,12
"peak_2291",56,14
"peak_2292",806,361
"peak_2293",286,128
"peak_2294",105,57
"peak_2295",156,28
"peak_2296",83,47
"peak_2297",117,71
"peak_2298",48,20
"peak_2299",680,208
"peak_2300",283,144
"peak_2301",151,20
"peak_2302",128,24
"peak_2303",139,38
"peak_2304",156,58
"peak_2305",39,6
"peak_2306",417,261
"peak_2307",162,104
"peak_2308",367,200
"peak_2309",7890,2923
"peak_2310",207,136
"peak_2311",260,148
"peak_2312",3017,1275
"peak_2313",3725,994
"peak_2314",130,73
"peak_2315",355,128
"peak_2316",1273,584
"peak_2317",200,81
"peak_2318",572,144
"peak_2319",247,158
"peak_2320",457,191
"peak_2321",395,173
"peak_2322",37,7
"peak_2323",58,20
"peak_2324",2349,490
"peak_2325",160,36
"peak_2326",152,85
"peak_2327",46,17
"peak_2328",69,18
"peak_2329",58,18
"peak_2330",59,30
"peak_2331",550,153
"peak_2332",365,110
"peak_2333",493,99
"peak_2334",111,39
"peak_2335",1677,409
"peak_2336",706,435
"peak_2337",6406,2005
"peak_2338",229,88
"peak_2339",624,406
"peak_2340",402,219
"peak_2341",100,57
"peak_2342",557,327
"peak_2343",201,55
"peak_2344",1587,1021
"peak_2345",78,21
"peak_2346",276,50
"peak_2347",111,75
"peak_2348",185,57
"peak_2349",118,40
"peak_2350",1092,300
"peak_2351",623,311
"peak_2352",843,227
"peak_2353",182,71
"peak_2354",1076,170
