"","baseMean","log2FoldChange","lfcSE","pvalue","padj","baseMeanCtrl","baseMeanCspr","entrez","log10.pvalue","Significant.Gene","Differential_Gene","label"
"7422",7026.05381337511,-2.64044656346134,0.0867867308282552,2.54289924783391e-204,2.28373543282551e-201,12113.9977311765,1938.10989557367,"VEGFA",200.641354209848,"Yes","Down-Regulated","Yes"
"101929705",822.980606026768,-6.10710549348216,0.213793800453814,4.15965367179982e-180,2.71688409824162e-177,1622.54129487884,23.4199171746917,"LOC101929705",176.565928888107,"Yes","Down-Regulated","Yes"
"11131",42.4531313115882,2.29882991320109,0.588163603928107,1.33075004305544e-05,4.29772047168369e-05,12.6837898969103,72.2224727262661,"CAPN11",4.36676183490161,"Yes","Up-Regulated","Yes"
"4794",545.082542251607,1.42314367046406,0.160592707881516,2.45094346285236e-19,2.07964389531849e-18,292.960675566722,797.204408936494,"NFKBIE",17.6820110244307,"Yes","Up-Regulated","Yes"
"202500",40.4362538779392,2.28320978072165,0.626975100685348,3.70669382792199e-05,0.000114150705482256,11.9852624909672,68.8872452649112,"TCTE1",3.94252140010801,"Yes","Up-Regulated","Yes"
"57505",2388.60193949553,1.07470564863137,0.0985974993013041,5.88210372091895e-28,7.85519600995582e-27,1533.25020623231,3243.95367275875,"AARS2",26.1048429735801,"Yes","Up-Regulated","Yes"
"53405",12.3674002609614,5.93336145615973,2.60916848816929,9.39521614602257e-05,0.000274955178291067,0,24.7348005219227,"CLIC5",3.56073809674203,"Yes","Up-Regulated","Yes"
"4224",8.13375925859575,4.90723831458228,2.66383897755249,0.000852577716411007,0.00218040580203166,0,16.2675185171915,"MEP1A",2.6614626709908,"Yes","Up-Regulated","Yes"
"221395",6.45654170926285,4.16267024101241,2.80166162007086,0.00271572250755287,0.00634178579932768,0,12.9130834185257,"ADGRF5",2.19778843082691,"Yes","Up-Regulated","Yes"
"266977",6.99786115800399,4.44871733562584,2.73239101074406,0.00180818066459488,0.0043721702989318,0,13.995722316008,"ADGRF1",2.35930293033488,"Yes","Up-Regulated","Yes"
"55166",328.138502216973,-1.22020950550275,0.200603342022656,4.49054374194746e-10,2.10915623913566e-09,462.739636068158,193.537368365788,"CENPQ",8.67589124800768,"Yes","Down-Regulated","Yes"
"5314",20.9314854714842,1.617089452188,0.77303231985515,0.00686732953012994,0.014865764858132,8.1300491872377,33.7329217557306,"PKHD1",1.82781274100861,"Yes","Up-Regulated","Yes"
"85315",587.45923841808,1.5917723678318,0.158048426201478,1.99484200919145e-24,2.22435719948849e-23,289.915551599401,885.002925236759,"PAQR8",22.6527954700979,"Yes","Up-Regulated","Yes"
"730101",662.367236831947,-1.11732060598026,0.140792743707851,8.99725859525471e-16,6.15445610162234e-15,909.92149718938,414.812976474515,"LOC730101",14.2108103216931,"Yes","Down-Regulated","Yes"
"28978",148.84614020451,1.85508551866352,0.29588115823841,7.32176534723998e-11,3.64633387926087e-10,62.2183933915125,235.473887017508,"TMEM14A",9.43814356736458,"Yes","Up-Regulated","Yes"
"125050",805.692188470496,-1.16525029770041,0.154228217104165,1.67790382792928e-14,1.05933037806643e-13,1119.03352424137,492.35085269962,"RN7SK",12.9749685734196,"Yes","Down-Regulated","Yes"
