"","SRR7992459.sorted.bam","SRR7992460.sorted.bam"
"peak_11645",268,178
"peak_11646",441,206
"peak_11647",197,103
"peak_11648",1014,354
"peak_11649",1150,514
"peak_11650",313,166
"peak_11651",3255,1995
"peak_11652",464,331
"peak_11653",1309,554
"peak_11654",337,227
"peak_11655",2342,823
"peak_11656",209,136
"peak_11657",109,68
"peak_11658",206,76
"peak_11659",387,292
"peak_11660",419,310
"peak_11661",1013,399
"peak_11662",360,239
"peak_11663",235,141
"peak_11664",134,99
"peak_11665",87,59
"peak_11666",201,116
"peak_11667",434,191
"peak_11668",699,235
"peak_11669",203,106
"peak_11670",51,18
"peak_11671",45,18
"peak_11672",611,228
"peak_11673",908,311
"peak_11674",58,21
"peak_11675",93,24
"peak_11676",374,156
"peak_11677",514,181
"peak_11678",284,124
"peak_11679",79,31
"peak_11680",2206,886
"peak_11681",161,61
"peak_11682",234,116
"peak_11683",861,237
"peak_11684",29,6
"peak_11685",264,99
"peak_11686",173,65
"peak_11687",2186,1006
"peak_11688",44,9
"peak_11689",286,129
"peak_11690",353,136
"peak_11691",107,63
"peak_11692",124,92
"peak_11693",199,143
"peak_11694",238,112
"peak_11695",5484,2935
"peak_11696",306,220
"peak_11697",178,127
"peak_11698",712,419
"peak_11699",89,55
"peak_11700",682,388
"peak_11701",671,386
"peak_11702",474,139
"peak_11703",104,62
"peak_11704",243,42
"peak_11705",65,18
"peak_11706",197,52
"peak_11707",87,56
"peak_11708",1624,568
"peak_11709",1135,339
"peak_11710",1171,473
"peak_11711",115,48
"peak_11712",81,24
"peak_11713",36,12
"peak_11714",647,292
"peak_11715",924,569
"peak_11716",1571,656
"peak_11717",186,125
"peak_11718",795,336
"peak_11719",93,27
"peak_11720",170,46
"peak_11721",2519,940
"peak_11722",271,149
"peak_11723",1712,766
"peak_11724",62,36
"peak_11725",237,80
"peak_11726",213,125
"peak_11727",84,42
"peak_11728",361,136
"peak_11729",54,14
"peak_11730",190,56
"peak_11731",109,79
"peak_11732",91,43
"peak_11733",119,54
"peak_11734",102,51
"peak_11735",68,35
"peak_11736",384,149
"peak_11737",781,522
"peak_11738",2908,1464
"peak_11739",329,243
"peak_11740",449,334
"peak_11741",168,131
"peak_11742",7197,3043
"peak_11743",7126,2240
"peak_11744",1661,1035
"peak_11745",3422,1730
"peak_11746",718,549
"peak_11747",121,87
"peak_11748",53,16
"peak_11749",672,297
"peak_11750",1084,416
"peak_11751",172,111
"peak_11752",166,61
"peak_11753",83,44
"peak_11754",1071,308
"peak_11755",327,113
"peak_11756",1228,506
"peak_11757",1448,915
"peak_11758",392,233
"peak_11759",81,36
"peak_11760",127,61
"peak_11761",36,12
"peak_11762",57,15
"peak_11763",74,15
"peak_11764",620,250
"peak_11765",1939,1304
"peak_11766",4435,1978
"peak_11767",2103,832
"peak_11768",164,105
"peak_11769",796,338
"peak_11770",60,31
"peak_11771",259,142
"peak_11772",544,165
"peak_11773",66,21
"peak_11774",113,64
"peak_11775",125,62
"peak_11776",46,18
"peak_11777",155,53
"peak_11778",134,55
"peak_11779",64,15
"peak_11780",103,34
"peak_11781",159,65
"peak_11782",93,29
"peak_11783",296,142
"peak_11784",102,68
"peak_11785",229,83
"peak_11786",1328,751
"peak_11787",395,287
"peak_11788",440,303
"peak_11789",448,335
"peak_11790",1057,415
"peak_11791",200,148
"peak_11792",191,136
"peak_11793",556,321
"peak_11794",229,161
"peak_11795",661,456
"peak_11796",34,6
"peak_11797",101,28
"peak_11798",160,44
"peak_11799",79,42
"peak_11800",1159,539
"peak_11801",453,128
"peak_11802",84,54
"peak_11803",165,62
"peak_11804",38,9
"peak_11805",34,8
"peak_11806",88,63
"peak_11807",996,494
"peak_11808",165,79
"peak_11809",88,39
"peak_11810",398,233
"peak_11811",1369,494
"peak_11812",77,40
"peak_11813",126,38
"peak_11814",73,48
"peak_11815",42,9
"peak_11816",131,83
"peak_11817",860,262
"peak_11818",102,76
"peak_11819",896,443
"peak_11820",217,122
"peak_11821",1547,604
"peak_11822",468,187
"peak_11823",274,148
"peak_11824",341,136
"peak_11825",719,328
"peak_11826",157,83
"peak_11827",322,151
"peak_11828",3485,1142
"peak_11829",3912,1853
"peak_11830",3739,1478
"peak_11831",31,8
"peak_11832",273,84
"peak_11833",596,395
"peak_11834",843,329
"peak_11835",744,491
"peak_11836",590,255
"peak_11837",477,168
"peak_11838",177,45
"peak_11839",571,260
"peak_11840",86,35
"peak_11841",2997,1806
"peak_11842",1346,997
"peak_11843",4359,1715
"peak_11844",508,385
"peak_11845",52,10
"peak_11846",310,179
"peak_11847",698,408
"peak_11848",256,121
"peak_11849",200,63
"peak_11850",203,80
"peak_11851",447,260
"peak_11852",512,254
"peak_11853",526,257
"peak_11854",43,15
"peak_11855",43,17
"peak_11856",172,130
"peak_11857",1358,401
"peak_11858",193,141
"peak_11859",49,23
"peak_11860",1192,633
"peak_11861",81,33
"peak_11862",352,122
"peak_11863",251,114
"peak_11864",76,37
"peak_11865",92,49
"peak_11866",59,20
"peak_11867",63,22
"peak_11868",65,40
"peak_11869",920,665
"peak_11870",60,20
"peak_11871",759,431
"peak_11872",500,138
"peak_11873",243,131
"peak_11874",382,257
"peak_11875",3846,2589
"peak_11876",53,15
"peak_11877",67,43
"peak_11878",97,69
"peak_11879",2208,1619
"peak_11880",382,281
"peak_11881",163,83
"peak_11882",100,70
"peak_11883",369,156
"peak_11884",158,112
"peak_11885",672,379
"peak_11886",43,13
"peak_11887",1334,359
"peak_11888",57,34
"peak_11889",49,24
"peak_11890",67,37
"peak_11891",70,38
"peak_11892",194,96
"peak_11893",79,56
"peak_11894",30,6
"peak_11895",280,73
"peak_11896",99,21
"peak_11897",40,8
"peak_11898",33,9
"peak_11899",150,25
"peak_11900",210,106
"peak_11901",42,6
"peak_11902",49,20
"peak_11903",36,8
"peak_11904",219,156
"peak_11905",468,348
"peak_11906",249,172
"peak_11907",53,9
"peak_11908",182,119
"peak_11909",142,48
"peak_11910",835,405
"peak_11911",145,43
"peak_11912",35,5
"peak_11913",48,12
"peak_11914",56,16
"peak_11915",210,91
"peak_11916",684,235
"peak_11917",83,53
"peak_11918",112,81
"peak_11919",192,86
"peak_11920",94,31
"peak_11921",218,48
"peak_11922",2444,920
"peak_11923",162,102
"peak_11924",47,20
"peak_11925",73,38
"peak_11926",67,38
"peak_11927",79,51
"peak_11928",566,350
"peak_11929",61,34
"peak_11930",130,64
"peak_11931",166,130
"peak_11932",36,12
"peak_11933",96,45
"peak_11934",130,22
"peak_11935",130,38
"peak_11936",81,10
"peak_11937",97,22
"peak_11938",425,287
"peak_11939",179,116
"peak_11940",67,38
"peak_11941",70,45
"peak_11942",128,80
"peak_11943",646,420
"peak_11944",2138,1183
"peak_11945",2688,1624
"peak_11946",83,24
"peak_11947",90,22
"peak_11948",63,27
"peak_11949",203,96
"peak_11950",218,134
"peak_11951",748,401
"peak_11952",354,139
"peak_11953",2827,1422
"peak_11954",4135,1403
"peak_11955",74,34
"peak_11956",80,19
"peak_11957",629,162
"peak_11958",66,34
"peak_11959",45,18
"peak_11960",112,32
"peak_11961",81,20
"peak_11962",88,37
"peak_11963",194,49
"peak_11964",276,132
"peak_11965",4295,1550
"peak_11966",116,67
"peak_11967",120,87
"peak_11968",182,125
"peak_11969",2851,1239
"peak_11970",227,150
"peak_11971",1428,605
"peak_11972",145,67
"peak_11973",53,11
"peak_11974",80,48
"peak_11975",232,153
"peak_11976",458,218
"peak_11977",1021,744
"peak_11978",494,326
"peak_11979",438,255
"peak_11980",219,159
"peak_11981",35,7
"peak_11982",289,191
"peak_11983",790,407
"peak_11984",149,110
"peak_11985",278,191
"peak_11986",82,59
"peak_11987",138,98
"peak_11988",462,225
"peak_11989",58,12
"peak_11990",66,20
"peak_11991",469,261
"peak_11992",567,329
"peak_11993",41,14
"peak_11994",560,196
"peak_11995",165,84
"peak_11996",466,196
"peak_11997",303,128
"peak_11998",1296,290
"peak_11999",546,220
"peak_12000",2831,1280
"peak_12001",53,17
"peak_12002",935,686
"peak_12003",70,27
"peak_12004",102,65
"peak_12005",99,62
"peak_12006",64,13
"peak_12007",71,30
"peak_12008",1003,598
"peak_12009",931,583
"peak_12010",179,121
"peak_12011",127,85
"peak_12012",573,193
"peak_12013",2666,1083
"peak_12014",208,134
"peak_12015",257,192
"peak_12016",3340,1481
"peak_12017",6333,2046
"peak_12018",386,281
"peak_12019",75,21
"peak_12020",636,295
"peak_12021",336,104
"peak_12022",74,38
"peak_12023",439,168
"peak_12024",53,26
"peak_12025",1341,398
"peak_12026",162,96
"peak_12027",714,335
"peak_12028",364,230
"peak_12029",125,82
"peak_12030",111,27
"peak_12031",50,21
"peak_12032",107,50
"peak_12033",262,151
"peak_12034",91,42
"peak_12035",102,74
"peak_12036",32,12
"peak_12037",41,14
"peak_12038",75,30
"peak_12039",177,62
"peak_12040",338,96
"peak_12041",82,51
"peak_12042",55,31
"peak_12043",1384,543
"peak_12044",119,23
"peak_12045",168,62
"peak_12046",48,20
"peak_12047",110,38
"peak_12048",2402,920
"peak_12049",2617,1739
"peak_12050",152,34
"peak_12051",94,44
"peak_12052",150,67
"peak_12053",142,58
"peak_12054",66,32
"peak_12055",51,22
"peak_12056",44,12
"peak_12057",507,313
"peak_12058",229,153
"peak_12059",439,169
"peak_12060",94,53
"peak_12061",60,35
"peak_12062",91,46
"peak_12063",74,21
"peak_12064",82,15
"peak_12065",72,47
"peak_12066",80,49
"peak_12067",86,38
"peak_12068",1155,499
"peak_12069",552,320
"peak_12070",782,300
"peak_12071",2214,1115
"peak_12072",1768,1292
"peak_12073",251,48
"peak_12074",94,50
"peak_12075",46,18
"peak_12076",462,155
"peak_12077",129,39
"peak_12078",728,350
"peak_12079",394,275
"peak_12080",834,610
"peak_12081",401,301
"peak_12082",2230,856
"peak_12083",1848,1274
"peak_12084",867,529
"peak_12085",88,28
"peak_12086",182,133
"peak_12087",286,94
"peak_12088",176,76
"peak_12089",37,11
"peak_12090",345,101
"peak_12091",232,64
"peak_12092",399,104
"peak_12093",51,13
"peak_12094",35,12
"peak_12095",178,51
"peak_12096",51,21
"peak_12097",56,21
"peak_12098",484,357
"peak_12099",716,419
"peak_12100",3306,1912
"peak_12101",39,11
"peak_12102",876,362
"peak_12103",291,197
"peak_12104",56,21
"peak_12105",357,109
"peak_12106",236,170
"peak_12107",91,27
"peak_12108",150,55
"peak_12109",138,67
"peak_12110",170,100
"peak_12111",150,72
"peak_12112",309,83
"peak_12113",66,17
"peak_12114",529,182
"peak_12115",1250,473
"peak_12116",347,180
"peak_12117",45,16
"peak_12118",198,124
"peak_12119",3930,1625
"peak_12120",30,8
"peak_12121",120,54
"peak_12122",181,137
"peak_12123",154,110
"peak_12124",5801,3409
"peak_12125",5801,3410
"peak_12126",348,251
"peak_12127",404,174
"peak_12128",74,19
"peak_12129",109,30
"peak_12130",177,55
"peak_12131",57,10
"peak_12132",194,118
"peak_12133",2215,630
"peak_12134",196,86
"peak_12135",108,37
"peak_12136",1616,547
"peak_12137",136,101
"peak_12138",1260,650
"peak_12139",88,64
"peak_12140",1087,381
"peak_12141",100,65
"peak_12142",79,50
"peak_12143",45,13
"peak_12144",2751,974
"peak_12145",90,67
"peak_12146",97,59
"peak_12147",987,375
"peak_12148",45,11
"peak_12149",62,18
"peak_12150",161,74
"peak_12151",333,174
"peak_12152",264,100
"peak_12153",239,72
"peak_12154",99,70
"peak_12155",2402,871
"peak_12156",571,242
"peak_12157",260,128
"peak_12158",179,60
"peak_12159",33,11
"peak_12160",46,19
"peak_12161",312,92
"peak_12162",119,83
"peak_12163",424,217
"peak_12164",412,287
"peak_12165",1509,596
"peak_12166",54,25
"peak_12167",40,13
"peak_12168",79,27
"peak_12169",75,30
"peak_12170",95,41
"peak_12171",1879,778
"peak_12172",648,449
"peak_12173",5037,2263
"peak_12174",1967,1051
"peak_12175",591,243
"peak_12176",51,23
"peak_12177",2272,684
"peak_12178",145,108
"peak_12179",204,110
"peak_12180",53,27
"peak_12181",78,49
"peak_12182",473,275
"peak_12183",266,174
"peak_12184",90,56
"peak_12185",136,93
"peak_12186",160,103
"peak_12187",888,555
"peak_12188",199,161
"peak_12189",274,178
"peak_12190",1051,489
"peak_12191",62,39
"peak_12192",545,262
"peak_12193",290,195
"peak_12194",199,125
"peak_12195",342,177
"peak_12196",998,402
"peak_12197",404,145
"peak_12198",1020,442
"peak_12199",193,104
"peak_12200",665,261
"peak_12201",295,203
"peak_12202",416,214
"peak_12203",34,8
"peak_12204",254,180
"peak_12205",5446,2424
"peak_12206",19019,8381
"peak_12207",3902,2891
"peak_12208",146,75
"peak_12209",474,217
"peak_12210",84,59
"peak_12211",113,90
"peak_12212",52,20
"peak_12213",4896,3084
"peak_12214",7470,4330
"peak_12215",508,357
"peak_12216",51,20
"peak_12217",870,402
"peak_12218",858,213
"peak_12219",62,28
"peak_12220",34,3
"peak_12221",46,7
"peak_12222",101,52
"peak_12223",77,25
"peak_12224",216,147
"peak_12225",144,105
"peak_12226",69,45
"peak_12227",131,77
"peak_12228",472,163
"peak_12229",328,170
"peak_12230",139,88
"peak_12231",1368,505
"peak_12232",168,51
"peak_12233",77,37
"peak_12234",231,93
"peak_12235",101,47
"peak_12236",89,33
"peak_12237",50,24
"peak_12238",631,145
"peak_12239",228,151
"peak_12240",341,243
"peak_12241",356,244
"peak_12242",69,25
"peak_12243",120,33
"peak_12244",2633,1407
"peak_12245",421,141
"peak_12246",920,406
"peak_12247",658,340
"peak_12248",60,30
"peak_12249",304,143
"peak_12250",109,57
"peak_12251",176,123
"peak_12252",49,7
"peak_12253",4158,3100
"peak_12254",56,12
"peak_12255",128,36
"peak_12256",390,288
"peak_12257",997,684
"peak_12258",1730,1006
"peak_12259",647,466
"peak_12260",735,524
"peak_12261",487,270
"peak_12262",405,175
"peak_12263",243,163
"peak_12264",1772,964
"peak_12265",102,24
"peak_12266",36,8
"peak_12267",179,132
"peak_12268",93,38
"peak_12269",135,48
"peak_12270",74,37
"peak_12271",77,25
"peak_12272",5776,2398
"peak_12273",5002,2251
"peak_12274",30,3
"peak_12275",1410,627
"peak_12276",206,154
"peak_12277",80,44
"peak_12278",649,469
"peak_12279",10304,4299
"peak_12280",5169,2761
"peak_12281",1982,1091
"peak_12282",414,156
"peak_12283",478,249
"peak_12284",214,151
"peak_12285",200,143
"peak_12286",134,91
"peak_12287",93,20
"peak_12288",445,251
"peak_12289",310,165
"peak_12290",148,73
"peak_12291",411,260
"peak_12292",347,173
"peak_12293",35,10
"peak_12294",156,79
"peak_12295",156,80
"peak_12296",609,234
"peak_12297",109,81
"peak_12298",215,143
"peak_12299",321,218
"peak_12300",1502,910
"peak_12301",981,505
"peak_12302",146,83
"peak_12303",1050,738
"peak_12304",1937,781
"peak_12305",180,144
"peak_12306",396,292
"peak_12307",229,137
"peak_12308",54,21
"peak_12309",196,61
"peak_12310",463,290
"peak_12311",61,21
"peak_12312",300,87
"peak_12313",76,40
"peak_12314",313,235
"peak_12315",344,212
"peak_12316",36,10
"peak_12317",54,16
"peak_12318",37,10
"peak_12319",140,49
"peak_12320",235,111
"peak_12321",458,243
"peak_12322",817,343
"peak_12323",570,398
"peak_12324",331,246
"peak_12325",627,379
"peak_12326",446,286
"peak_12327",109,75
"peak_12328",58,20
"peak_12329",31,6
"peak_12330",204,132
"peak_12331",38,10
"peak_12332",68,18
"peak_12333",75,30
"peak_12334",306,176
"peak_12335",386,225
"peak_12336",721,451
"peak_12337",1039,517
"peak_12338",1199,485
"peak_12339",57,31
"peak_12340",54,20
"peak_12341",80,35
"peak_12342",900,478
"peak_12343",292,209
"peak_12344",342,221
"peak_12345",162,79
"peak_12346",182,50
"peak_12347",65,40
"peak_12348",58,30
"peak_12349",151,103
"peak_12350",76,57
"peak_12351",1115,486
"peak_12352",2898,987
"peak_12353",273,207
"peak_12354",61,15
"peak_12355",322,171
"peak_12356",315,214
"peak_12357",316,214
"peak_12358",1105,445
"peak_12359",435,322
"peak_12360",391,257
"peak_12361",146,35
"peak_12362",68,35
"peak_12363",69,35
"peak_12364",67,25
"peak_12365",232,81
"peak_12366",40,14
"peak_12367",60,11
"peak_12368",161,121
"peak_12369",110,51
"peak_12370",960,602
"peak_12371",50,14
"peak_12372",209,157
"peak_12373",559,392
"peak_12374",155,94
"peak_12375",749,421
"peak_12376",67,21
"peak_12377",910,604
"peak_12378",152,50
"peak_12379",3211,2403
"peak_12380",286,200
"peak_12381",342,266
"peak_12382",220,166
"peak_12383",150,71
"peak_12384",267,132
"peak_12385",51,25
"peak_12386",160,63
"peak_12387",140,43
"peak_12388",103,31
"peak_12389",54,21
"peak_12390",394,117
"peak_12391",939,281
"peak_12392",52,20
"peak_12393",141,56
"peak_12394",53,21
"peak_12395",37,7
"peak_12396",40,9
"peak_12397",48,14
"peak_12398",37,10
"peak_12399",49,10
"peak_12400",49,12
"peak_12401",397,199
"peak_12402",762,502
"peak_12403",136,87
"peak_12404",11565,4762
"peak_12405",1444,1020
"peak_12406",23431,9731
"peak_12407",26073,10686
"peak_12408",5206,3110
"peak_12409",156,55
"peak_12410",374,85
"peak_12411",57,22
"peak_12412",218,111
"peak_12413",844,513
"peak_12414",63,25
"peak_12415",51,28
"peak_12416",59,27
"peak_12417",73,25
"peak_12418",38,11
"peak_12419",338,109
"peak_12420",127,49
"peak_12421",124,49
"peak_12422",277,106
"peak_12423",79,31
"peak_12424",196,47
"peak_12425",97,50
"peak_12426",148,51
"peak_12427",1230,510
"peak_12428",95,67
"peak_12429",182,86
"peak_12430",506,228
"peak_12431",96,73
"peak_12432",148,96
"peak_12433",87,66
"peak_12434",93,53
"peak_12435",137,86
"peak_12436",430,262
"peak_12437",319,204
"peak_12438",136,101
"peak_12439",525,191
"peak_12440",1332,973
"peak_12441",36,9
"peak_12442",52,7
"peak_12443",124,64
"peak_12444",60,25
"peak_12445",4187,2209
"peak_12446",1415,1098
"peak_12447",128,31
"peak_12448",164,86
"peak_12449",686,206
"peak_12450",924,371
"peak_12451",123,91
"peak_12452",71,27
"peak_12453",112,91
"peak_12454",518,274
"peak_12455",645,351
"peak_12456",276,179
"peak_12457",843,555
"peak_12458",546,220
"peak_12459",672,299
"peak_12460",1797,676
"peak_12461",71,24
"peak_12462",244,141
"peak_12463",1005,328
"peak_12464",735,259
"peak_12465",531,210
"peak_12466",209,65
"peak_12467",3643,1869
"peak_12468",1465,796
"peak_12469",118,70
"peak_12470",372,185
"peak_12471",156,105
"peak_12472",435,104
"peak_12473",2849,1911
"peak_12474",5976,3517
"peak_12475",7187,4513
"peak_12476",31,4
"peak_12477",39,12
"peak_12478",75,28
"peak_12479",64,21
"peak_12480",496,390
"peak_12481",542,339
"peak_12482",7369,1764
"peak_12483",2072,1543
"peak_12484",5275,1704
"peak_12485",171,126
"peak_12486",265,149
"peak_12487",923,427
"peak_12488",1013,363
"peak_12489",171,72
"peak_12490",359,157
"peak_12491",121,60
"peak_12492",51,23
"peak_12493",314,230
"peak_12494",63,25
"peak_12495",919,505
"peak_12496",779,377
"peak_12497",448,246
"peak_12498",517,262
"peak_12499",100,40
"peak_12500",1167,628
"peak_12501",183,35
"peak_12502",324,213
"peak_12503",637,183
"peak_12504",210,125
"peak_12505",75,36
"peak_12506",57,27
"peak_12507",160,69
"peak_12508",132,91
"peak_12509",561,355
"peak_12510",543,326
"peak_12511",526,251
"peak_12512",466,212
"peak_12513",84,25
"peak_12514",174,56
"peak_12515",208,65
"peak_12516",209,124
"peak_12517",118,45
"peak_12518",132,28
"peak_12519",74,32
"peak_12520",83,34
"peak_12521",195,80
"peak_12522",43,19
"peak_12523",145,54
"peak_12524",143,90
"peak_12525",696,509
"peak_12526",1678,856
"peak_12527",455,282
"peak_12528",1380,390
"peak_12529",35,6
"peak_12530",233,171
"peak_12531",65,34
"peak_12532",55,14
"peak_12533",496,376
"peak_12534",125,69
"peak_12535",287,86
"peak_12536",487,234
"peak_12537",338,159
"peak_12538",117,46
"peak_12539",87,31
"peak_12540",378,104
"peak_12541",1605,644
"peak_12542",3283,1303
"peak_12543",145,80
"peak_12544",861,556
"peak_12545",60,21
"peak_12546",60,13
"peak_12547",28,5
"peak_12548",810,437
"peak_12549",328,96
"peak_12550",71,28
"peak_12551",189,94
"peak_12552",295,189
"peak_12553",274,187
"peak_12554",85,56
"peak_12555",449,187
"peak_12556",53,23
"peak_12557",171,72
"peak_12558",412,223
"peak_12559",511,312
"peak_12560",1732,551
"peak_12561",86,46
"peak_12562",278,113
"peak_12563",130,83
"peak_12564",2501,902
"peak_12565",785,214
"peak_12566",157,104
"peak_12567",120,84
"peak_12568",133,95
"peak_12569",1461,795
"peak_12570",56,19
"peak_12571",189,105
"peak_12572",177,105
"peak_12573",352,247
"peak_12574",352,247
"peak_12575",720,229
"peak_12576",234,126
"peak_12577",2166,650
"peak_12578",85,49
"peak_12579",45,13
"peak_12580",101,23
"peak_12581",35,10
"peak_12582",50,21
"peak_12583",187,45
"peak_12584",55,14
"peak_12585",305,158
"peak_12586",81,40
"peak_12587",100,76
"peak_12588",402,262
"peak_12589",163,79
"peak_12590",115,83
"peak_12591",125,46
"peak_12592",113,38
"peak_12593",78,30
"peak_12594",145,34
"peak_12595",1567,783
"peak_12596",1628,869
"peak_12597",184,47
"peak_12598",75,22
"peak_12599",106,48
"peak_12600",80,23
"peak_12601",209,83
"peak_12602",236,51
"peak_12603",147,93
"peak_12604",297,201
"peak_12605",33,5
"peak_12606",87,62
"peak_12607",895,258
"peak_12608",680,374
"peak_12609",670,343
"peak_12610",526,162
"peak_12611",34,7
"peak_12612",358,219
"peak_12613",106,27
"peak_12614",44,13
"peak_12615",110,24
"peak_12616",3099,1266
"peak_12617",47,26
"peak_12618",48,24
"peak_12619",59,35
"peak_12620",125,53
"peak_12621",79,43
"peak_12622",72,38
"peak_12623",47,19
"peak_12624",376,173
"peak_12625",42,16
"peak_12626",1367,753
"peak_12627",75,38
"peak_12628",596,305
"peak_12629",645,362
"peak_12630",1926,1144
"peak_12631",244,169
"peak_12632",2585,1212
"peak_12633",645,297
"peak_12634",437,107
"peak_12635",235,108
"peak_12636",229,149
"peak_12637",308,125
"peak_12638",108,40
"peak_12639",151,108
"peak_12640",173,101
"peak_12641",353,151
"peak_12642",126,90
"peak_12643",125,93
"peak_12644",1062,455
"peak_12645",310,97
"peak_12646",898,437
"peak_12647",1650,648
"peak_12648",299,170
"peak_12649",269,120
"peak_12650",64,14
"peak_12651",282,60
"peak_12652",858,416
"peak_12653",165,126
"peak_12654",641,271
"peak_12655",49,19
"peak_12656",121,82
"peak_12657",2205,1427
"peak_12658",2636,1218
"peak_12659",291,72
"peak_12660",354,122
"peak_12661",424,173
"peak_12662",1583,1119
"peak_12663",7785,3883
"peak_12664",346,233
"peak_12665",2723,1688
"peak_12666",942,342
"peak_12667",128,88
"peak_12668",817,547
"peak_12669",2526,1108
"peak_12670",249,191
"peak_12671",304,231
"peak_12672",398,193
"peak_12673",492,349
"peak_12674",410,262
"peak_12675",54,20
"peak_12676",289,146
"peak_12677",213,127
"peak_12678",480,122
"peak_12679",92,53
"peak_12680",97,65
"peak_12681",434,317
"peak_12682",494,354
"peak_12683",306,108
"peak_12684",592,169
"peak_12685",56,26
"peak_12686",272,67
"peak_12687",393,210
"peak_12688",7358,3357
"peak_12689",2003,1458
"peak_12690",169,53
"peak_12691",32,5
"peak_12692",347,136
"peak_12693",546,366
"peak_12694",1061,344
"peak_12695",198,81
"peak_12696",114,26
"peak_12697",90,15
"peak_12698",149,94
"peak_12699",3092,1660
"peak_12700",1560,1020
"peak_12701",56,20
"peak_12702",115,49
"peak_12703",41,16
"peak_12704",76,31
"peak_12705",52,15
"peak_12706",36,14
"peak_12707",848,283
"peak_12708",502,236
"peak_12709",306,212
"peak_12710",193,53
"peak_12711",38,10
"peak_12712",35,9
"peak_12713",39,13
"peak_12714",49,21
"peak_12715",376,124
"peak_12716",692,409
"peak_12717",415,151
"peak_12718",227,119
"peak_12719",66,23
"peak_12720",119,40
"peak_12721",415,109
"peak_12722",771,351
"peak_12723",378,274
"peak_12724",33,5
"peak_12725",124,62
"peak_12726",91,66
"peak_12727",69,41
"peak_12728",72,20
"peak_12729",81,10
"peak_12730",442,128
"peak_12731",155,55
"peak_12732",119,42
"peak_12733",252,76
"peak_12734",124,40
"peak_12735",68,20
"peak_12736",36,6
"peak_12737",1034,459
"peak_12738",64,29
"peak_12739",567,313
"peak_12740",189,138
"peak_12741",634,384
"peak_12742",53,23
"peak_12743",33,7
"peak_12744",43,7
"peak_12745",70,39
"peak_12746",112,47
"peak_12747",58,29
"peak_12748",389,106
"peak_12749",64,27
"peak_12750",179,139
"peak_12751",318,166
"peak_12752",626,203
"peak_12753",54,14
"peak_12754",1427,627
"peak_12755",426,146
"peak_12756",62,28
"peak_12757",270,141
"peak_12758",75,20
"peak_12759",119,70
"peak_12760",72,30
"peak_12761",184,131
"peak_12762",507,176
"peak_12763",161,59
"peak_12764",146,109
"peak_12765",218,139
"peak_12766",337,205
"peak_12767",994,714
"peak_12768",193,131
"peak_12769",194,132
"peak_12770",1332,420
"peak_12771",140,89
"peak_12772",211,81
"peak_12773",518,188
"peak_12774",90,25
"peak_12775",161,67
"peak_12776",90,33
"peak_12777",96,63
"peak_12778",56,17
"peak_12779",82,29
"peak_12780",3877,1426
"peak_12781",405,144
"peak_12782",68,36
"peak_12783",531,325
"peak_12784",664,378
"peak_12785",116,63
"peak_12786",62,38
"peak_12787",758,338
"peak_12788",1034,412
"peak_12789",63,31
"peak_12790",117,73
"peak_12791",118,76
"peak_12792",1025,322
"peak_12793",2414,1155
"peak_12794",2158,851
"peak_12795",1579,502
"peak_12796",99,61
"peak_12797",96,34
"peak_12798",157,118
"peak_12799",142,78
"peak_12800",66,35
"peak_12801",99,29
"peak_12802",49,25
"peak_12803",685,247
"peak_12804",3538,1232
"peak_12805",1443,1029
"peak_12806",4547,1769
"peak_12807",838,544
"peak_12808",291,229
"peak_12809",1196,682
"peak_12810",54,31
"peak_12811",182,87
"peak_12812",64,15
"peak_12813",68,22
"peak_12814",51,27
"peak_12815",116,78
"peak_12816",189,96
"peak_12817",105,32
"peak_12818",4195,2750
"peak_12819",527,268
"peak_12820",70,43
"peak_12821",48,20
"peak_12822",45,14
"peak_12823",97,27
"peak_12824",1050,447
"peak_12825",205,47
"peak_12826",36,11
"peak_12827",121,30
"peak_12828",79,21
"peak_12829",242,162
"peak_12830",126,56
"peak_12831",46,18
"peak_12832",72,30
"peak_12833",78,44
"peak_12834",259,194
"peak_12835",195,72
"peak_12836",15375,11399
"peak_12837",318,192
"peak_12838",157,99
"peak_12839",63,35
"peak_12840",2962,1739
"peak_12841",813,611
"peak_12842",80,43
"peak_12843",319,132
"peak_12844",356,119
"peak_12845",345,145
"peak_12846",420,216
"peak_12847",527,178
"peak_12848",1119,409
"peak_12849",73,48
"peak_12850",275,190
"peak_12851",100,56
"peak_12852",266,112
"peak_12853",164,74
"peak_12854",121,71
"peak_12855",204,149
"peak_12856",163,124
"peak_12857",107,39
"peak_12858",155,42
"peak_12859",72,33
"peak_12860",53,15
"peak_12861",105,40
"peak_12862",1045,468
"peak_12863",68,23
"peak_12864",119,66
"peak_12865",51,15
"peak_12866",86,39
"peak_12867",132,85
"peak_12868",522,199
"peak_12869",400,291
"peak_12870",602,196
"peak_12871",133,96
"peak_12872",1854,536
"peak_12873",607,311
"peak_12874",110,77
"peak_12875",383,280
"peak_12876",73,48
"peak_12877",168,97
"peak_12878",370,217
"peak_12879",160,106
"peak_12880",111,83
"peak_12881",131,91
"peak_12882",57,22
"peak_12883",1277,782
"peak_12884",140,58
"peak_12885",64,28
"peak_12886",123,83
"peak_12887",545,314
"peak_12888",891,198
"peak_12889",123,40
