"","SRR7992452Aligned.sortedByCoord.out_sorted.bam","SRR7992457Aligned.sortedByCoord.out_sorted.bam"
"peak_11641",3590,686
"peak_11642",128,23
"peak_11643",383,135
"peak_11644",5036,804
"peak_11645",541,175
"peak_11646",261,71
"peak_11647",1735,488
"peak_11648",234,80
"peak_11649",139,47
"peak_11650",1646,256
"peak_11651",991,376
"peak_11652",142,41
"peak_11653",2820,456
"peak_11654",505,172
"peak_11655",457,66
"peak_11656",344,126
"peak_11657",529,188
"peak_11658",90,8
"peak_11659",544,112
"peak_11660",327,56
"peak_11661",257,42
"peak_11662",688,153
"peak_11663",1424,249
"peak_11664",1891,325
"peak_11665",705,156
"peak_11666",59,7
"peak_11667",92,14
"peak_11668",1388,381
"peak_11669",448,151
"peak_11670",1658,284
"peak_11671",163,33
"peak_11672",2331,531
"peak_11673",4138,1118
"peak_11674",472,176
"peak_11675",1983,616
"peak_11676",393,100
"peak_11677",94,14
"peak_11678",205,48
"peak_11679",228,57
"peak_11680",2257,366
"peak_11681",132,36
"peak_11682",144,44
"peak_11683",150,43
"peak_11684",270,88
"peak_11685",161,49
"peak_11686",340,105
"peak_11687",249,82
"peak_11688",167,54
"peak_11689",930,261
"peak_11690",530,156
"peak_11691",334,117
"peak_11692",291,91
"peak_11693",1030,300
"peak_11694",103,21
"peak_11695",1168,196
"peak_11696",1124,289
"peak_11697",178,55
"peak_11698",117,31
"peak_11699",73,14
"peak_11700",388,70
"peak_11701",555,146
"peak_11702",43243,9454
"peak_11703",6076,2055
"peak_11704",295,55
"peak_11705",5814,1901
"peak_11706",1540,567
"peak_11707",4624,1522
"peak_11708",87,21
"peak_11709",1236,343
"peak_11710",1577,248
"peak_11711",61,5
"peak_11712",235,66
"peak_11713",306,96
"peak_11714",258,55
"peak_11715",68,13
"peak_11716",1827,310
"peak_11717",1156,368
"peak_11718",183,56
"peak_11719",225,81
"peak_11720",1378,312
"peak_11721",87,16
"peak_11722",151,28
"peak_11723",161,26
"peak_11724",92,16
"peak_11725",3314,1135
"peak_11726",78138,16064
"peak_11727",31211,4672
"peak_11728",397,91
"peak_11729",581,193
"peak_11730",2551,364
"peak_11731",101,25
"peak_11732",316,104
"peak_11733",271,80
"peak_11734",3852,896
"peak_11735",2322,532
"peak_11736",111,37
"peak_11737",408,70
"peak_11738",1620,599
"peak_11739",438,80
"peak_11740",137,40
"peak_11741",119,32
"peak_11742",116,34
"peak_11743",486,78
"peak_11744",215,68
"peak_11745",1226,231
"peak_11746",3923,1138
"peak_11747",281,101
"peak_11748",9845,3185
"peak_11749",58,3
"peak_11750",396,136
"peak_11751",1727,520
"peak_11752",2796,710
"peak_11753",923,309
"peak_11754",649,228
"peak_11755",527,149
"peak_11756",398,112
"peak_11757",584,187
"peak_11758",266,95
"peak_11759",1930,452
"peak_11760",218,36
"peak_11761",131,10
"peak_11762",1754,546
"peak_11763",1253,435
"peak_11764",156,54
"peak_11765",420,134
"peak_11766",190,42
"peak_11767",60,8
"peak_11768",127,16
"peak_11769",522,166
"peak_11770",604,182
"peak_11771",6766,1285
"peak_11772",5698,1227
"peak_11773",1603,347
"peak_11774",202,78
"peak_11775",103,22
"peak_11776",16119,3421
"peak_11777",6264,2073
"peak_11778",3146,925
"peak_11779",490,125
"peak_11780",459,129
"peak_11781",145,34
"peak_11782",80,18
"peak_11783",411,76
"peak_11784",127,14
"peak_11785",1042,296
"peak_11786",191,44
"peak_11787",153,43
"peak_11788",155,43
"peak_11789",110,32
"peak_11790",311,73
"peak_11791",217,73
"peak_11792",614,213
"peak_11793",1722,555
"peak_11794",1064,325
"peak_11795",325,119
"peak_11796",189,55
"peak_11797",4070,1564
"peak_11798",1158,462
"peak_11799",883,316
"peak_11800",3525,822
"peak_11801",574,199
"peak_11802",426,136
"peak_11803",2005,439
"peak_11804",1284,472
"peak_11805",1646,596
"peak_11806",6011,1303
"peak_11807",620,203
"peak_11808",235,50
"peak_11809",1687,488
"peak_11810",177,49
"peak_11811",128,31
"peak_11812",1152,205
"peak_11813",561,197
"peak_11814",249,86
"peak_11815",225,80
"peak_11816",70,9
"peak_11817",116,32
"peak_11818",220,71
"peak_11819",224,66
"peak_11820",289,112
"peak_11821",1042,234
"peak_11822",216,76
"peak_11823",812,281
"peak_11824",166,56
"peak_11825",500,159
"peak_11826",955,242
"peak_11827",112,29
"peak_11828",1340,255
"peak_11829",384,113
"peak_11830",490,132
"peak_11831",425,112
"peak_11832",692,203
"peak_11833",1257,317
"peak_11834",1231,390
"peak_11835",1667,332
"peak_11836",1419,355
"peak_11837",291,87
"peak_11838",293,98
"peak_11839",162,56
"peak_11840",238,59
"peak_11841",119,41
"peak_11842",148,52
"peak_11843",2042,459
"peak_11844",5517,701
"peak_11845",484,184
"peak_11846",384,147
"peak_11847",138,46
"peak_11848",437,115
"peak_11849",542,193
"peak_11850",541,193
"peak_11851",4176,942
"peak_11852",788,267
"peak_11853",243,34
"peak_11854",93,18
"peak_11855",1443,455
"peak_11856",819,232
"peak_11857",149,42
"peak_11858",842,225
"peak_11859",143,31
"peak_11860",243,46
"peak_11861",87,15
"peak_11862",882,301
"peak_11863",6479,2422
"peak_11864",647,197
"peak_11865",133,23
"peak_11866",264,48
"peak_11867",661,144
"peak_11868",99,24
"peak_11869",624,86
"peak_11870",115,24
"peak_11871",91,26
"peak_11872",68,9
"peak_11873",99,19
"peak_11874",541,190
"peak_11875",9424,2465
"peak_11876",607,217
"peak_11877",1676,614
"peak_11878",9296,2191
"peak_11879",43427,9598
"peak_11880",133,28
"peak_11881",506,54
"peak_11882",739,273
"peak_11883",272,105
"peak_11884",449,119
"peak_11885",577,138
"peak_11886",193,69
"peak_11887",676,210
"peak_11888",725,228
"peak_11889",258,48
"peak_11890",186,36
"peak_11891",215,35
"peak_11892",466,64
"peak_11893",112,25
"peak_11894",82,19
"peak_11895",378,56
"peak_11896",196,34
"peak_11897",116,30
"peak_11898",207,46
"peak_11899",69,11
"peak_11900",151,48
"peak_11901",293,78
"peak_11902",166,34
"peak_11903",578,216
"peak_11904",1707,399
"peak_11905",189,54
"peak_11906",797,189
"peak_11907",146,41
"peak_11908",339,65
"peak_11909",151,45
"peak_11910",320,95
"peak_11911",70,9
"peak_11912",174,39
"peak_11913",343,95
"peak_11914",624,117
"peak_11915",765,263
"peak_11916",186,66
"peak_11917",181,44
"peak_11918",75,14
"peak_11919",6264,1385
"peak_11920",1546,525
"peak_11921",1815,682
"peak_11922",106,23
"peak_11923",170,16
"peak_11924",271,67
"peak_11925",1926,245
"peak_11926",1196,240
"peak_11927",118,36
"peak_11928",107,13
"peak_11929",213,75
"peak_11930",596,189
"peak_11931",965,255
"peak_11932",669,243
"peak_11933",1828,535
"peak_11934",1042,260
"peak_11935",1270,248
"peak_11936",3322,643
"peak_11937",97,18
"peak_11938",579,159
"peak_11939",2372,327
"peak_11940",185,61
"peak_11941",200,34
"peak_11942",350,95
"peak_11943",446,92
"peak_11944",156,20
"peak_11945",507,188
"peak_11946",24157,4726
"peak_11947",2615,654
"peak_11948",155,41
"peak_11949",85,21
"peak_11950",444,110
"peak_11951",166,48
"peak_11952",642,82
"peak_11953",115,33
"peak_11954",5199,1670
"peak_11955",9445,2727
"peak_11956",13130,3644
"peak_11957",112,14
"peak_11958",178,34
"peak_11959",281,87
"peak_11960",1060,367
"peak_11961",1617,600
"peak_11962",480,151
"peak_11963",76,18
"peak_11964",94,19
"peak_11965",366,134
"peak_11966",10369,1051
"peak_11967",3270,665
"peak_11968",123,35
"peak_11969",516,154
"peak_11970",1347,365
"peak_11971",336,116
"peak_11972",1788,314
"peak_11973",172,37
"peak_11974",165,22
"peak_11975",96,20
"peak_11976",115,26
"peak_11977",802,296
"peak_11978",228,63
"peak_11979",236,63
"peak_11980",92,10
"peak_11981",1506,273
"peak_11982",697,162
"peak_11983",335,85
"peak_11984",288,70
"peak_11985",3858,728
"peak_11986",2414,899
"peak_11987",155,31
"peak_11988",152,37
"peak_11989",307,109
"peak_11990",1014,292
"peak_11991",713,147
"peak_11992",97,15
"peak_11993",202,31
"peak_11994",144,28
"peak_11995",875,329
"peak_11996",3162,818
"peak_11997",104,18
"peak_11998",231,68
"peak_11999",76,19
"peak_12000",347,57
"peak_12001",194,58
"peak_12002",134,16
"peak_12003",130,24
"peak_12004",105,15
"peak_12005",102,15
"peak_12006",70,3
"peak_12007",398,146
"peak_12008",4168,1092
"peak_12009",507,182
"peak_12010",1890,460
"peak_12011",441,146
"peak_12012",1059,396
"peak_12013",744,268
"peak_12014",169,48
"peak_12015",291,48
"peak_12016",94,17
"peak_12017",1511,312
"peak_12018",274,98
"peak_12019",320,123
"peak_12020",172,40
"peak_12021",1700,325
"peak_12022",3065,681
"peak_12023",423,82
"peak_12024",537,183
"peak_12025",1676,589
"peak_12026",770,274
"peak_12027",1774,243
"peak_12028",267,80
"peak_12029",146,53
"peak_12030",513,168
"peak_12031",1580,263
"peak_12032",493,88
"peak_12033",191,59
"peak_12034",454,134
"peak_12035",880,329
"peak_12036",154,52
"peak_12037",150,49
"peak_12038",158,48
"peak_12039",302,94
"peak_12040",302,94
"peak_12041",1406,231
"peak_12042",753,85
"peak_12043",318,76
"peak_12044",3677,570
"peak_12045",162,56
"peak_12046",912,142
"peak_12047",169,58
"peak_12048",177,65
"peak_12049",1561,457
"peak_12050",321,46
"peak_12051",1533,406
"peak_12052",1772,649
"peak_12053",1772,649
"peak_12054",3744,507
"peak_12055",183,64
"peak_12056",1750,465
"peak_12057",2166,284
"peak_12058",101,19
"peak_12059",77,9
"peak_12060",342,88
"peak_12061",5014,1712
"peak_12062",109,34
"peak_12063",910,271
"peak_12064",453,167
"peak_12065",1506,404
"peak_12066",814,230
"peak_12067",160,29
"peak_12068",176,51
"peak_12069",176,47
"peak_12070",162,59
"peak_12071",128,35
"peak_12072",256,69
"peak_12073",281,31
"peak_12074",3827,876
"peak_12075",61,7
"peak_12076",62,8
"peak_12077",103,13
"peak_12078",165,25
"peak_12079",283,93
"peak_12080",550,173
"peak_12081",508,171
"peak_12082",227,84
"peak_12083",803,135
"peak_12084",482,76
"peak_12085",651,215
"peak_12086",85,11
"peak_12087",75,8
"peak_12088",5733,1112
"peak_12089",619,133
"peak_12090",1340,502
"peak_12091",225,66
"peak_12092",160,47
"peak_12093",450,135
"peak_12094",630,193
"peak_12095",2224,584
"peak_12096",289,94
"peak_12097",3008,627
"peak_12098",566,162
"peak_12099",137,38
"peak_12100",290,31
"peak_12101",613,139
"peak_12102",1078,204
"peak_12103",109,27
"peak_12104",654,106
"peak_12105",92,17
"peak_12106",136,39
"peak_12107",208,74
"peak_12108",732,157
"peak_12109",209,75
"peak_12110",2127,424
"peak_12111",702,112
"peak_12112",1017,282
"peak_12113",1964,396
"peak_12114",393,145
"peak_12115",319,74
"peak_12116",122,22
"peak_12117",1013,264
"peak_12118",314,116
"peak_12119",742,140
"peak_12120",218,70
"peak_12121",917,330
"peak_12122",4964,857
"peak_12123",226,85
"peak_12124",349,54
"peak_12125",421,60
"peak_12126",57,8
"peak_12127",637,121
"peak_12128",113,30
"peak_12129",75,14
"peak_12130",1717,636
"peak_12131",14024,3034
"peak_12132",767,285
"peak_12133",741,268
"peak_12134",6193,1774
"peak_12135",418,98
"peak_12136",117,24
"peak_12137",182,59
"peak_12138",1149,190
"peak_12139",802,220
"peak_12140",2840,949
"peak_12141",7840,1773
"peak_12142",1122,393
"peak_12143",234,49
"peak_12144",119,30
"peak_12145",102,25
"peak_12146",134,42
"peak_12147",182,64
"peak_12148",621,201
"peak_12149",542,179
"peak_12150",158,54
"peak_12151",401,91
"peak_12152",408,112
"peak_12153",846,99
"peak_12154",193,53
"peak_12155",157,52
"peak_12156",481,179
"peak_12157",1253,369
"peak_12158",916,315
"peak_12159",63,10
"peak_12160",163,28
"peak_12161",537,70
"peak_12162",156,48
"peak_12163",449,71
"peak_12164",756,281
"peak_12165",18953,3848
"peak_12166",5716,2010
"peak_12167",652,165
"peak_12168",108,24
"peak_12169",75,15
"peak_12170",92,18
"peak_12171",700,207
"peak_12172",168,62
"peak_12173",960,316
"peak_12174",2024,299
"peak_12175",425,93
"peak_12176",448,71
"peak_12177",293,43
"peak_12178",112,34
"peak_12179",3285,898
"peak_12180",1888,509
"peak_12181",179,48
"peak_12182",85,13
"peak_12183",75,11
"peak_12184",205,67
"peak_12185",1057,140
"peak_12186",768,141
"peak_12187",570,169
"peak_12188",385,93
"peak_12189",548,134
"peak_12190",220,77
"peak_12191",120,42
"peak_12192",125,38
"peak_12193",323,72
"peak_12194",186,45
"peak_12195",1084,149
"peak_12196",1831,516
"peak_12197",125,42
"peak_12198",227,82
"peak_12199",482,177
"peak_12200",676,255
"peak_12201",627,202
"peak_12202",65,9
"peak_12203",221,33
"peak_12204",183,24
"peak_12205",220,77
"peak_12206",183,63
"peak_12207",62,10
"peak_12208",335,36
"peak_12209",622,83
"peak_12210",79,12
"peak_12211",76,11
"peak_12212",2511,630
"peak_12213",451,90
"peak_12214",1421,527
"peak_12215",2422,653
"peak_12216",3811,1187
"peak_12217",255,39
"peak_12218",375,98
"peak_12219",785,174
"peak_12220",1676,448
"peak_12221",1525,563
"peak_12222",6093,2094
"peak_12223",669,123
"peak_12224",778,114
"peak_12225",565,152
"peak_12226",359,119
"peak_12227",422,149
"peak_12228",620,195
"peak_12229",739,191
"peak_12230",292,72
"peak_12231",186,72
"peak_12232",895,256
"peak_12233",767,242
"peak_12234",1436,521
"peak_12235",128,27
"peak_12236",649,231
"peak_12237",6317,1067
"peak_12238",182,48
"peak_12239",224,50
"peak_12240",541,103
"peak_12241",59,9
"peak_12242",220,38
"peak_12243",169,23
"peak_12244",64,10
"peak_12245",142,36
"peak_12246",74,16
"peak_12247",233,73
"peak_12248",108,27
"peak_12249",150,55
"peak_12250",9973,1769
"peak_12251",976,366
"peak_12252",1795,297
"peak_12253",447,115
"peak_12254",1045,351
"peak_12255",1851,437
"peak_12256",253,71
"peak_12257",1469,275
"peak_12258",1817,403
"peak_12259",197,44
"peak_12260",220,46
"peak_12261",125,26
"peak_12262",483,60
"peak_12263",2291,480
"peak_12264",2085,590
"peak_12265",1090,318
"peak_12266",3183,611
"peak_12267",2738,450
"peak_12268",155,16
"peak_12269",361,129
"peak_12270",106,18
"peak_12271",556,121
"peak_12272",52,5
"peak_12273",65,10
"peak_12274",115,38
"peak_12275",781,109
"peak_12276",4020,619
"peak_12277",5979,1059
"peak_12278",639,236
"peak_12279",315,118
"peak_12280",935,313
"peak_12281",115,8
"peak_12282",637,193
"peak_12283",729,232
"peak_12284",236,41
"peak_12285",468,92
"peak_12286",150,53
"peak_12287",1795,392
"peak_12288",131,20
"peak_12289",99,20
"peak_12290",141,20
"peak_12291",86,24
"peak_12292",335,103
"peak_12293",388,119
"peak_12294",120,37
"peak_12295",182,23
"peak_12296",11575,3593
"peak_12297",1588,431
"peak_12298",157,48
"peak_12299",92,14
"peak_12300",121,24
"peak_12301",131,36
"peak_12302",2015,415
"peak_12303",248,28
"peak_12304",127,19
"peak_12305",239,49
"peak_12306",278,55
"peak_12307",391,109
"peak_12308",127,20
"peak_12309",70,12
"peak_12310",521,158
"peak_12311",189,46
"peak_12312",125,40
"peak_12313",152,43
"peak_12314",118,38
"peak_12315",150,22
"peak_12316",112,21
"peak_12317",4044,913
"peak_12318",613,155
"peak_12319",755,112
"peak_12320",595,156
"peak_12321",183,60
"peak_12322",2101,444
"peak_12323",100,23
"peak_12324",1253,224
"peak_12325",96,22
"peak_12326",172,46
"peak_12327",673,165
"peak_12328",664,223
"peak_12329",84,13
"peak_12330",210,61
"peak_12331",192,42
"peak_12332",157,47
"peak_12333",438,151
"peak_12334",123,35
"peak_12335",173,36
"peak_12336",165,56
"peak_12337",1878,374
"peak_12338",299,104
"peak_12339",75,15
"peak_12340",106,31
"peak_12341",88,17
"peak_12342",823,163
"peak_12343",427,149
"peak_12344",455,173
"peak_12345",983,216
"peak_12346",97,28
"peak_12347",316,88
"peak_12348",203,71
"peak_12349",734,250
"peak_12350",137,50
"peak_12351",195,72
"peak_12352",389,111
"peak_12353",108,34
"peak_12354",161,49
"peak_12355",115,20
"peak_12356",76,17
"peak_12357",3994,1219
"peak_12358",250,75
"peak_12359",137,44
"peak_12360",816,227
"peak_12361",1191,117
"peak_12362",60,7
"peak_12363",158,57
"peak_12364",485,91
"peak_12365",150,55
"peak_12366",537,129
"peak_12367",239,82
"peak_12368",139,16
"peak_12369",129,18
"peak_12370",268,96
"peak_12371",204,33
"peak_12372",136,48
"peak_12373",86,15
"peak_12374",1554,177
"peak_12375",98,28
"peak_12376",205,73
"peak_12377",755,133
"peak_12378",954,232
"peak_12379",191,68
"peak_12380",191,71
"peak_12381",442,81
"peak_12382",300,80
"peak_12383",525,70
"peak_12384",22428,2995
"peak_12385",28470,8085
"peak_12386",1426,447
"peak_12387",1418,336
"peak_12388",255,36
"peak_12389",208,70
"peak_12390",3200,814
"peak_12391",864,301
"peak_12392",6416,946
"peak_12393",203,72
"peak_12394",159,46
"peak_12395",654,219
"peak_12396",274,104
"peak_12397",268,68
"peak_12398",116,29
"peak_12399",184,50
"peak_12400",4679,646
"peak_12401",297,102
"peak_12402",255,79
"peak_12403",227,12
"peak_12404",99,26
"peak_12405",182,38
"peak_12406",181,60
"peak_12407",6660,1012
"peak_12408",951,329
"peak_12409",423,138
"peak_12410",374,131
"peak_12411",2014,464
"peak_12412",1950,416
"peak_12413",120,26
"peak_12414",1667,190
"peak_12415",3332,404
"peak_12416",172,29
"peak_12417",258,61
"peak_12418",91,19
"peak_12419",172,31
"peak_12420",96,18
"peak_12421",4657,1119
"peak_12422",456,158
"peak_12423",139,40
"peak_12424",163,60
"peak_12425",1213,239
"peak_12426",631,139
"peak_12427",448,150
"peak_12428",328,67
"peak_12429",1437,407
"peak_12430",225,81
"peak_12431",387,69
"peak_12432",278,73
"peak_12433",4842,716
"peak_12434",107,16
"peak_12435",630,203
"peak_12436",198,44
"peak_12437",211,72
"peak_12438",290,85
"peak_12439",1193,224
"peak_12440",238,78
"peak_12441",165,29
"peak_12442",235,69
"peak_12443",88,18
"peak_12444",69,10
"peak_12445",1109,368
"peak_12446",985,310
"peak_12447",62,4
"peak_12448",2745,358
"peak_12449",669,141
"peak_12450",254,74
"peak_12451",300,59
"peak_12452",136,38
"peak_12453",898,195
"peak_12454",790,227
"peak_12455",359,73
"peak_12456",135,36
"peak_12457",114,38
"peak_12458",397,81
"peak_12459",79897,20787
"peak_12460",31173,11321
"peak_12461",239,88
"peak_12462",503,159
"peak_12463",2016,338
"peak_12464",155,45
"peak_12465",755,149
"peak_12466",6327,1297
"peak_12467",2785,927
"peak_12468",499,195
"peak_12469",498,178
"peak_12470",285,102
"peak_12471",70,8
"peak_12472",850,227
"peak_12473",245,77
"peak_12474",188,69
"peak_12475",217,66
"peak_12476",129,35
"peak_12477",58,3
"peak_12478",69,6
"peak_12479",202,71
"peak_12480",638,172
"peak_12481",577,78
"peak_12482",180,62
"peak_12483",146,36
"peak_12484",62,8
"peak_12485",4454,473
"peak_12486",996,260
"peak_12487",364,125
"peak_12488",163,58
"peak_12489",759,258
"peak_12490",118,34
"peak_12491",202,28
"peak_12492",56,6
"peak_12493",252,90
"peak_12494",1758,308
"peak_12495",266,40
"peak_12496",1077,392
"peak_12497",2013,707
"peak_12498",107,33
"peak_12499",1981,359
"peak_12500",53,6
"peak_12501",478,114
"peak_12502",686,143
"peak_12503",62,4
"peak_12504",524,165
"peak_12505",205,41
"peak_12506",252,40
"peak_12507",124,27
"peak_12508",95,19
"peak_12509",102,17
"peak_12510",120,15
"peak_12511",1841,688
"peak_12512",372,107
"peak_12513",1290,275
"peak_12514",232,77
"peak_12515",277,84
"peak_12516",320,84
"peak_12517",405,71
"peak_12518",302,95
"peak_12519",367,112
"peak_12520",1186,285
"peak_12521",902,152
"peak_12522",273,63
"peak_12523",455,148
"peak_12524",1375,419
"peak_12525",1905,631
"peak_12526",65,4
"peak_12527",130,33
"peak_12528",148,54
"peak_12529",1889,271
"peak_12530",473,186
"peak_12531",1061,328
"peak_12532",1298,346
"peak_12533",188,61
"peak_12534",581,95
"peak_12535",268,97
"peak_12536",4680,1154
"peak_12537",105,31
"peak_12538",87,12
"peak_12539",116,23
"peak_12540",205,46
"peak_12541",206,43
"peak_12542",530,143
"peak_12543",726,193
"peak_12544",503,135
"peak_12545",171,61
"peak_12546",957,228
"peak_12547",169,35
"peak_12548",274,69
"peak_12549",79,12
"peak_12550",2487,810
"peak_12551",1126,397
"peak_12552",1064,377
"peak_12553",1136,377
"peak_12554",271,63
"peak_12555",643,227
"peak_12556",342,42
"peak_12557",139,50
"peak_12558",1806,381
"peak_12559",362,142
"peak_12560",936,297
"peak_12561",223,72
"peak_12562",815,160
"peak_12563",863,135
"peak_12564",122,16
"peak_12565",521,180
"peak_12566",757,126
"peak_12567",581,85
"peak_12568",138,50
"peak_12569",15185,4374
"peak_12570",1060,412
"peak_12571",949,197
"peak_12572",362,99
"peak_12573",281,95
"peak_12574",449,153
"peak_12575",166,41
"peak_12576",59,6
"peak_12577",372,44
"peak_12578",135,29
"peak_12579",527,154
"peak_12580",393,128
"peak_12581",1118,394
"peak_12582",707,262
"peak_12583",136,42
"peak_12584",832,215
"peak_12585",1151,175
"peak_12586",114,33
"peak_12587",128,43
"peak_12588",547,127
"peak_12589",107,24
"peak_12590",400,95
"peak_12591",3053,1040
"peak_12592",1335,476
"peak_12593",124,30
"peak_12594",287,30
"peak_12595",102,24
"peak_12596",97,11
"peak_12597",139,19
"peak_12598",97,16
"peak_12599",168,57
"peak_12600",667,165
"peak_12601",95,10
"peak_12602",758,250
"peak_12603",377,129
"peak_12604",2962,502
"peak_12605",213,31
"peak_12606",88,17
"peak_12607",503,80
"peak_12608",1005,362
"peak_12609",575,180
"peak_12610",500,148
"peak_12611",306,74
"peak_12612",105,33
"peak_12613",1887,192
"peak_12614",1327,168
"peak_12615",116,22
"peak_12616",1730,536
"peak_12617",1581,322
"peak_12618",1018,296
"peak_12619",73,4
"peak_12620",578,181
"peak_12621",208,28
"peak_12622",177,28
"peak_12623",274,43
"peak_12624",136,27
"peak_12625",1056,347
"peak_12626",2700,645
"peak_12627",271,89
"peak_12628",661,203
"peak_12629",1214,351
"peak_12630",340,88
"peak_12631",377,126
"peak_12632",541,183
"peak_12633",1428,456
"peak_12634",760,283
"peak_12635",337,131
"peak_12636",440,130
"peak_12637",469,108
"peak_12638",182,59
"peak_12639",1160,423
"peak_12640",1979,723
"peak_12641",710,241
"peak_12642",3136,832
"peak_12643",97,28
"peak_12644",219,33
"peak_12645",2494,671
"peak_12646",2634,717
"peak_12647",3574,940
"peak_12648",1694,539
"peak_12649",1813,613
"peak_12650",4470,1627
"peak_12651",1371,294
"peak_12652",171,57
"peak_12653",995,268
"peak_12654",407,55
"peak_12655",67,14
"peak_12656",153,48
"peak_12657",294,45
"peak_12658",494,146
"peak_12659",93,12
"peak_12660",281,107
"peak_12661",1136,404
"peak_12662",1491,386
"peak_12663",2108,514
"peak_12664",1006,376
"peak_12665",2339,370
"peak_12666",2215,394
"peak_12667",147,19
"peak_12668",101,17
"peak_12669",624,181
"peak_12670",166,54
"peak_12671",358,133
"peak_12672",617,181
"peak_12673",955,170
"peak_12674",345,97
"peak_12675",2379,443
"peak_12676",279,93
"peak_12677",564,188
"peak_12678",195,70
"peak_12679",402,150
"peak_12680",1596,566
"peak_12681",6020,1543
"peak_12682",10308,2152
"peak_12683",1050,205
"peak_12684",1063,331
"peak_12685",216,57
"peak_12686",894,278
"peak_12687",254,91
"peak_12688",344,115
"peak_12689",660,224
"peak_12690",510,157
"peak_12691",1662,526
"peak_12692",507,184
"peak_12693",1947,672
"peak_12694",2155,562
"peak_12695",95,16
"peak_12696",343,99
"peak_12697",305,120
"peak_12698",458,163
"peak_12699",523,194
"peak_12700",941,307
"peak_12701",106,25
"peak_12702",322,56
"peak_12703",78,15
"peak_12704",496,141
"peak_12705",81,21
"peak_12706",157,35
"peak_12707",391,139
"peak_12708",185,67
"peak_12709",64,9
"peak_12710",59,6
"peak_12711",764,237
"peak_12712",582,156
"peak_12713",117,14
"peak_12714",102,14
"peak_12715",1513,305
"peak_12716",2023,585
"peak_12717",2549,755
"peak_12718",555,105
"peak_12719",188,33
"peak_12720",242,32
"peak_12721",56,9
"peak_12722",392,58
"peak_12723",88,12
"peak_12724",89,11
"peak_12725",824,105
"peak_12726",121,34
"peak_12727",410,72
"peak_12728",238,53
"peak_12729",141,18
"peak_12730",371,125
"peak_12731",463,99
"peak_12732",170,53
"peak_12733",331,94
"peak_12734",296,69
"peak_12735",138,30
"peak_12736",188,37
"peak_12737",671,110
"peak_12738",2074,277
"peak_12739",1026,346
"peak_12740",647,229
"peak_12741",881,340
"peak_12742",600,219
"peak_12743",754,235
"peak_12744",735,274
"peak_12745",279,44
"peak_12746",1576,544
"peak_12747",166,56
"peak_12748",412,134
"peak_12749",324,116
"peak_12750",9308,1429
"peak_12751",16529,5782
"peak_12752",684,233
"peak_12753",421,152
"peak_12754",232,58
"peak_12755",80,17
"peak_12756",182,42
"peak_12757",514,164
"peak_12758",226,56
"peak_12759",466,150
"peak_12760",189,49
"peak_12761",471,156
"peak_12762",193,58
"peak_12763",219,60
"peak_12764",3122,1141
"peak_12765",1438,306
"peak_12766",6199,963
"peak_12767",1254,254
"peak_12768",269,88
"peak_12769",259,65
"peak_12770",115,21
"peak_12771",156,43
"peak_12772",170,32
"peak_12773",590,96
"peak_12774",614,149
"peak_12775",2301,680
"peak_12776",4714,795
"peak_12777",531,104
"peak_12778",89,8
"peak_12779",10004,3570
"peak_12780",158,31
"peak_12781",858,300
"peak_12782",166,58
"peak_12783",225,54
"peak_12784",699,155
"peak_12785",1514,537
"peak_12786",58,6
"peak_12787",52,4
"peak_12788",216,51
"peak_12789",793,253
"peak_12790",1524,319
"peak_12791",109,19
"peak_12792",671,87
"peak_12793",126,28
"peak_12794",266,62
"peak_12795",900,137
"peak_12796",1938,418
"peak_12797",282,89
"peak_12798",660,183
"peak_12799",495,88
"peak_12800",104,29
"peak_12801",233,73
"peak_12802",1455,267
"peak_12803",1113,405
"peak_12804",188,62
"peak_12805",253,64
"peak_12806",4998,1558
"peak_12807",3386,1135
"peak_12808",1063,394
"peak_12809",209,44
"peak_12810",141,35
"peak_12811",144,21
"peak_12812",108,30
"peak_12813",358,105
"peak_12814",656,176
"peak_12815",269,71
"peak_12816",69,10
"peak_12817",123,32
"peak_12818",271,57
"peak_12819",605,172
"peak_12820",2381,312
"peak_12821",237,77
"peak_12822",161,17
"peak_12823",289,107
"peak_12824",154,25
"peak_12825",266,92
"peak_12826",421,145
"peak_12827",658,216
"peak_12828",1871,441
"peak_12829",190,62
"peak_12830",319,110
"peak_12831",150,48
"peak_12832",974,191
"peak_12833",605,177
"peak_12834",546,174
"peak_12835",375,136
"peak_12836",1004,249
"peak_12837",310,84
"peak_12838",287,96
"peak_12839",117,33
"peak_12840",190,47
"peak_12841",95,19
"peak_12842",189,57
"peak_12843",803,150
"peak_12844",308,97
"peak_12845",206,56
"peak_12846",71,13
"peak_12847",109,31
"peak_12848",754,205
"peak_12849",890,294
"peak_12850",168,35
"peak_12851",191,66
"peak_12852",945,254
"peak_12853",167,22
"peak_12854",333,38
"peak_12855",311,67
"peak_12856",1130,417
"peak_12857",169,62
"peak_12858",455,131
"peak_12859",342,137
"peak_12860",1032,352
"peak_12861",642,222
"peak_12862",329,121
"peak_12863",636,163
"peak_12864",1877,501
"peak_12865",714,249
"peak_12866",266,44
"peak_12867",163,42
"peak_12868",212,78
"peak_12869",186,66
"peak_12870",187,66
"peak_12871",121,21
"peak_12872",91,13
"peak_12873",965,184
"peak_12874",180,33
"peak_12875",334,90
